"Status","Year","Parent_department","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Unknown","260","250","30820","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","White","690","660","32050","29540"
"New entrant CS","2021","Wales Office","Wales Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Government (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Government (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Government (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Government (excl. agencies)","White","150","150","28290","25030"
"New entrant CS","2021","Welsh Government","Welsh Revenue Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Revenue Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Revenue Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Revenue Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Revenue Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Welsh Revenue Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Attorney General's Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Attorney General's Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Attorney General's Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Attorney General's Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Attorney General's Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Crown Prosecution Service","Asian","110","110","33540","26970"
"New entrant CS","2022","Attorney General's Departments","Crown Prosecution Service","Black","50","50","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Crown Prosecution Service","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Crown Prosecution Service","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Crown Prosecution Service","White","480","470","31540","25480"
"New entrant CS","2022","Attorney General's Departments","Government Legal Department","Asian","60","50","39600","43920"
"New entrant CS","2022","Attorney General's Departments","Government Legal Department","Black","30","30","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Government Legal Department","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Government Legal Department","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Government Legal Department","White","190","180","41260","43920"
"New entrant CS","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Serious Fraud Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Serious Fraud Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Serious Fraud Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Serious Fraud Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Serious Fraud Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Cabinet Office (excl. agencies)","Asian","70","70","34660","32000"
"New entrant CS","2022","Cabinet Office","Cabinet Office (excl. agencies)","Black","40","40","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Cabinet Office (excl. agencies)","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Cabinet Office (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Cabinet Office (excl. agencies)","Unknown","990","980","39120","28000"
"New entrant CS","2022","Cabinet Office","Cabinet Office (excl. agencies)","White","590","580","38800","32000"
"New entrant CS","2022","Cabinet Office","Crown Commercial Service","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Crown Commercial Service","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Crown Commercial Service","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Crown Commercial Service","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Crown Commercial Service","White","90","90","31870","30420"
"New entrant CS","2022","Cabinet Office","Government Property Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Government Property Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Government Property Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Government Property Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Government Property Agency","White","50","50","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Government Actuary's Department","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Government Actuary's Department","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Government Actuary's Department","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Government Actuary's Department","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Government Actuary's Department","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Unknown","60","50","28420","26000"
"New entrant CS","2022","Charity Commission","Charity Commission","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","White","80","80","48770","37210"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","White","110","110","28080","24500"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Asian","80","80","36430","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Black","50","50","33410","31110"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","90","90","37900","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","White","410","400","38320","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Unknown","90","80","27780","24030"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","White","130","120","28710","24030"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","White","180","180","28360","24360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","White","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Black","30","30","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","White","280","280","35740","34020"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Asian","70","70","31930","29360"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Black","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Unknown","170","170","34450","32870"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","White","500","480","35220","32870"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","White","100","100","33480","29360"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","White","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","Standards and Testing Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Standards and Testing Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Standards and Testing Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Standards and Testing Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Standards and Testing Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Teaching Regulation Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Teaching Regulation Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Teaching Regulation Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Teaching Regulation Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Teaching Regulation Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Unknown","70","70","25110","24370"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","White","360","350","26080","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","White","80","80","26640","25460"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Asian","110","110","36770","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Black","70","70","36150","33220"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","380","380","37580","33390"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","White","1120","1100","38000","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Rural Payments Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Rural Payments Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Rural Payments Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Rural Payments Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Rural Payments Agency","Unknown","340","330","21890","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Rural Payments Agency","White","180","170","22040","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Unknown","150","150","36090","31800"
"New entrant CS","2022","Department for International Trade","Department for International Trade","White","200","200","37980","31800"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Asian","60","60","33350","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Black","40","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
