"Status","Year","Function_of_post","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Internal Audit","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","20-29","Asian","60","60","29100","26550"
"New entrant CS","2021","Legal","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","20-29","Unknown","180","180","25940","24000"
"New entrant CS","2021","Legal","20-29","White","350","350","28640","25520"
"New entrant CS","2021","Legal","30-39","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Legal","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","30-39","Unknown","90","90","38830","36160"
"New entrant CS","2021","Legal","30-39","White","210","200","42330","43920"
"New entrant CS","2021","Legal","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","40-49","Unknown","50","50","38860","39880"
"New entrant CS","2021","Legal","40-49","White","120","110","46350","48080"
"New entrant CS","2021","Legal","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","50-59","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Legal","50-59","White","80","70","46060","48080"
"New entrant CS","2021","Legal","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","16-19","Unknown","170","160","20740","20140"
"New entrant CS","2021","No function","16-19","White","170","170","21370","20600"
"New entrant CS","2021","No function","20-29","Asian","560","540","26600","25450"
"New entrant CS","2021","No function","20-29","Black","310","300","26860","26410"
"New entrant CS","2021","No function","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","20-29","Mixed","270","260","27540","26880"
"New entrant CS","2021","No function","20-29","Other ethnicity","40","40","[c]","[c]"
"New entrant CS","2021","No function","20-29","Undeclared","180","180","26450","25080"
"New entrant CS","2021","No function","20-29","Unknown","4050","3990","25190","22850"
"New entrant CS","2021","No function","20-29","White","5000","4930","26270","24250"
"New entrant CS","2021","No function","30-39","Asian","240","220","30490","26880"
"New entrant CS","2021","No function","30-39","Black","190","180","30100","27500"
"New entrant CS","2021","No function","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","30-39","Mixed","130","120","32150","28780"
"New entrant CS","2021","No function","30-39","Other ethnicity","40","40","[c]","[c]"
"New entrant CS","2021","No function","30-39","Undeclared","100","90","34670","31370"
"New entrant CS","2021","No function","30-39","Unknown","1590","1520","27500","22850"
"New entrant CS","2021","No function","30-39","White","2500","2410","30460","26550"
"New entrant CS","2021","No function","40-49","Asian","160","150","33180","27850"
"New entrant CS","2021","No function","40-49","Black","120","110","33850","31310"
"New entrant CS","2021","No function","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","40-49","Mixed","50","40","[c]","[c]"
"New entrant CS","2021","No function","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","40-49","Undeclared","60","60","36900","33570"
"New entrant CS","2021","No function","40-49","Unknown","910","860","29660","22850"
"New entrant CS","2021","No function","40-49","White","1460","1390","33370","27850"
"New entrant CS","2021","No function","50-59","Asian","80","70","31240","26880"
"New entrant CS","2021","No function","50-59","Black","80","80","32720","28290"
"New entrant CS","2021","No function","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","50-59","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","No function","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","50-59","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","No function","50-59","Unknown","780","740","27470","22130"
"New entrant CS","2021","No function","50-59","White","1250","1160","31860","25410"
"New entrant CS","2021","No function","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","60-64","Unknown","130","120","28240","20600"
"New entrant CS","2021","No function","60-64","White","260","210","33230","24240"
"New entrant CS","2021","No function","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","65+","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","No function","65+","White","80","60","41650","30600"
"New entrant CS","2021","No function","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","16-19","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Project Delivery","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","20-29","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","20-29","Unknown","150","150","26960","26150"
"New entrant CS","2021","Project Delivery","20-29","White","360","360","30100","28430"
"New entrant CS","2021","Project Delivery","30-39","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","30-39","Black","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","30-39","Unknown","90","90","40910","39530"
"New entrant CS","2021","Project Delivery","30-39","White","330","320","36740","34020"
"New entrant CS","2021","Project Delivery","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","40-49","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Project Delivery","40-49","White","250","250","41590","40000"
"New entrant CS","2021","Project Delivery","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","50-59","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Project Delivery","50-59","White","210","210","42210","40000"
"New entrant CS","2021","Project Delivery","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","60-64","White","40","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","20-29","Unknown","70","70","23790","24150"
"New entrant CS","2021","Property","20-29","White","160","150","26100","24500"
"New entrant CS","2021","Property","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","30-39","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Property","30-39","White","110","100","31480","28120"
"New entrant CS","2021","Property","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","40-49","White","100","90","34790","32500"
"New entrant CS","2021","Property","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","50-59","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Property","50-59","White","100","100","35540","33000"
"New entrant CS","2021","Property","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","20-29","Unknown","120","120","24100","23540"
"New entrant CS","2021","Security","20-29","White","140","140","23430","23540"
"New entrant CS","2021","Security","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","30-39","Unknown","70","70","26700","24620"
"New entrant CS","2021","Security","30-39","White","110","110","27230","25460"
"New entrant CS","2021","Security","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","40-49","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Security","40-49","White","80","80","28860","23540"
"New entrant CS","2021","Security","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","50-59","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Security","50-59","White","110","110","28480","23540"
"New entrant CS","2021","Security","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Unknown","60","60","21750","21430"
"New entrant CS","2021","Unknown","16-19","White","190","190","22030","21010"
"New entrant CS","2021","Unknown","20-29","Asian","1050","1040","27640","27570"
"New entrant CS","2021","Unknown","20-29","Black","540","540","28720","31060"
"New entrant CS","2021","Unknown","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","20-29","Mixed","360","350","27200","27570"
"New entrant CS","2021","Unknown","20-29","Other ethnicity","80","80","28850","29290"
"New entrant CS","2021","Unknown","20-29","Undeclared","110","110","27000","27570"
"New entrant CS","2021","Unknown","20-29","Unknown","1840","1810","27810","27570"
"New entrant CS","2021","Unknown","20-29","White","4250","4220","25470","26670"
"New entrant CS","2021","Unknown","30-39","Asian","650","630","29060","27570"
"New entrant CS","2021","Unknown","30-39","Black","420","410","29110","31060"
"New entrant CS","2021","Unknown","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","30-39","Mixed","200","190","29150","27570"
"New entrant CS","2021","Unknown","30-39","Other ethnicity","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","30-39","Undeclared","90","90","28470","27570"
"New entrant CS","2021","Unknown","30-39","Unknown","1160","1120","32150","27570"
"New entrant CS","2021","Unknown","30-39","White","2930","2850","27770","27570"
"New entrant CS","2021","Unknown","40-49","Asian","350","340","30830","27570"
"New entrant CS","2021","Unknown","40-49","Black","320","310","29260","29290"
"New entrant CS","2021","Unknown","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","40-49","Mixed","120","120","27760","27570"
"New entrant CS","2021","Unknown","40-49","Other ethnicity","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","40-49","Undeclared","70","70","29940","27570"
"New entrant CS","2021","Unknown","40-49","Unknown","820","790","33610","27570"
"New entrant CS","2021","Unknown","40-49","White","2620","2540","28380","27570"
"New entrant CS","2021","Unknown","50-59","Asian","140","140","29710","27570"
"New entrant CS","2021","Unknown","50-59","Black","230","230","29570","29290"
"New entrant CS","2021","Unknown","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","50-59","Mixed","70","70","28350","27570"
"New entrant CS","2021","Unknown","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","50-59","Undeclared","80","80","27600","27570"
"New entrant CS","2021","Unknown","50-59","Unknown","680","660","33190","27570"
"New entrant CS","2021","Unknown","50-59","White","2610","2540","27330","27570"
"New entrant CS","2021","Unknown","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Unknown","130","120","32050","27570"
"New entrant CS","2021","Unknown","60-64","White","530","510","26500","27570"
"New entrant CS","2021","Unknown","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","White","60","60","25340","25110"
"New entrant CS","2022","Analysis","16-19","Asian","[c]","[c]","[c]","[c]"
