"Status","Year","Age","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire West and Chester","AA/AO","40","40","[c]","[c]"
"In post","2021","20-29","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chorley and West Lancashire","AA/AO","160","160","23950","24120"
"In post","2021","20-29","Chorley and West Lancashire","EO","30","30","[c]","[c]"
"In post","2021","20-29","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","City of Edinburgh","AA/AO","910","900","21740","20940"
"In post","2021","20-29","City of Edinburgh","EO","590","590","27390","27150"
"In post","2021","20-29","City of Edinburgh","G6/G7","60","60","52630","52480"
"In post","2021","20-29","City of Edinburgh","SEO/HEO","620","610","34230","32140"
"In post","2021","20-29","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","AA/AO","60","60","22490","22190"
"In post","2021","20-29","Clackmannanshire and Fife","EO","50","50","29350","28410"
"In post","2021","20-29","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","AA/AO","70","70","20830","21010"
"In post","2021","20-29","Cornwall and Isles of Scilly","EO","40","40","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Coventry","AA/AO","50","50","21170","21010"
"In post","2021","20-29","Coventry","EO","150","150","26440","26000"
"In post","2021","20-29","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Coventry","SEO/HEO","180","180","32760","30900"
"In post","2021","20-29","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Croydon","AA/AO","280","270","23930","24120"
"In post","2021","20-29","Croydon","EO","420","410","29230","28950"
"In post","2021","20-29","Croydon","G6/G7","70","70","58740","59160"
"In post","2021","20-29","Croydon","SEO/HEO","460","460","36790","36160"
"In post","2021","20-29","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Darlington","EO","30","30","[c]","[c]"
"In post","2021","20-29","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Darlington","SEO/HEO","50","50","[c]","[c]"
"In post","2021","20-29","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Derby","AA/AO","60","50","22240","21010"
"In post","2021","20-29","Derby","EO","40","40","[c]","[c]"
"In post","2021","20-29","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon CC","AA/AO","340","330","22350","21050"
"In post","2021","20-29","Devon CC","EO","150","150","25920","25480"
"In post","2021","20-29","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon CC","SEO/HEO","120","110","33690","32710"
"In post","2021","20-29","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset CC","AA/AO","200","190","23850","22850"
"In post","2021","20-29","Dorset CC","EO","40","40","[c]","[c]"
"In post","2021","20-29","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dudley","AA/AO","60","50","20880","21010"
"In post","2021","20-29","Dudley","EO","40","40","[c]","[c]"
"In post","2021","20-29","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dumfries and Galloway","AA/AO","40","40","[c]","[c]"
"In post","2021","20-29","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Durham CC","AA/AO","660","630","22290","21430"
"In post","2021","20-29","Durham CC","EO","150","140","26890","27130"
"In post","2021","20-29","Durham CC","SEO/HEO","30","30","[c]","[c]"
"In post","2021","20-29","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ealing","EO","60","60","31060","31060"
"In post","2021","20-29","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","EO","60","60","23230","23230"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Cumbria","AA/AO","40","40","[c]","[c]"
"In post","2021","20-29","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","270","260","23770","22220"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","60","60","27650","27570"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Kent","AA/AO","240","230","22370","21430"
"In post","2021","20-29","East Kent","EO","250","250","26400","24920"
"In post","2021","20-29","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Merseyside","EO","50","40","[c]","[c]"
"In post","2021","20-29","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Riding of Yorkshire","AA/AO","230","230","23840","24440"
"In post","2021","20-29","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Surrey","AA/AO","120","120","31100","33570"
"In post","2021","20-29","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Sussex CC","AA/AO","190","190","23460","21010"
"In post","2021","20-29","East Sussex CC","EO","80","80","27210","27570"
"In post","2021","20-29","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Enfield","EO","50","50","31060","31060"
"In post","2021","20-29","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex Haven Gateway","AA/AO","50","50","[c]","[c]"
"In post","2021","20-29","Essex Haven Gateway","EO","40","40","[c]","[c]"
"In post","2021","20-29","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex Thames Gateway","AA/AO","40","40","[c]","[c]"
"In post","2021","20-29","Essex Thames Gateway","EO","50","50","28870","29290"
"In post","2021","20-29","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex Thames Gateway","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Falkirk","AA/AO","180","170","21460","21010"
"In post","2021","20-29","Falkirk","EO","60","60","28350","27570"
"In post","2021","20-29","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Flintshire and Wrexham","AA/AO","270","270","22770","22850"
"In post","2021","20-29","Flintshire and Wrexham","EO","40","40","[c]","[c]"
"In post","2021","20-29","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Glasgow City","AA/AO","690","660","20970","20920"
"In post","2021","20-29","Glasgow City","EO","510","500","26150","26160"
"In post","2021","20-29","Glasgow City","G6/G7","40","30","[c]","[c]"
"In post","2021","20-29","Glasgow City","SEO/HEO","390","390","33860","32140"
"In post","2021","20-29","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire","AA/AO","60","60","22220","22350"
"In post","2021","20-29","Gloucestershire","EO","60","60","26910","27570"
"In post","2021","20-29","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester North East","AA/AO","60","60","22900","21650"
"In post","2021","20-29","Greater Manchester North East","EO","100","90","27470","27570"
"In post","2021","20-29","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester North West","AA/AO","150","150","22170","21010"
"In post","2021","20-29","Greater Manchester North West","EO","50","50","27540","27570"
"In post","2021","20-29","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester South East","AA/AO","110","100","21100","21010"
"In post","2021","20-29","Greater Manchester South East","EO","40","40","[c]","[c]"
"In post","2021","20-29","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester South West","AA/AO","400","390","20250","20140"
"In post","2021","20-29","Greater Manchester South West","EO","390","390","25410","25560"
"In post","2021","20-29","Greater Manchester South West","G6/G7","30","30","[c]","[c]"
"In post","2021","20-29","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester South West","SEO/HEO","280","280","32570","31810"
"In post","2021","20-29","Greater Manchester South West","Unknown","50","50","[c]","[c]"
"In post","2021","20-29","Gwent Valleys","AA/AO","50","40","[c]","[c]"
"In post","2021","20-29","Gwent Valleys","EO","40","40","[c]","[c]"
"In post","2021","20-29","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gwynedd","AA/AO","70","70","21140","21010"
"In post","2021","20-29","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hackney and Newham","AA/AO","40","40","[c]","[c]"
"In post","2021","20-29","Hackney and Newham","EO","200","190","30640","31060"
"In post","2021","20-29","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hackney and Newham","SEO/HEO","60","60","36410","36160"
"In post","2021","20-29","Hackney and Newham","Unknown","40","40","[c]","[c]"
"In post","2021","20-29","Haringey and Islington","AA/AO","170","160","27820","25450"
"In post","2021","20-29","Haringey and Islington","EO","90","90","30370","31060"
"In post","2021","20-29","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Haringey and Islington","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Harrow and Hillingdon","AA/AO","90","90","25350","25630"
"In post","2021","20-29","Harrow and Hillingdon","EO","200","200","29140","28810"
"In post","2021","20-29","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","AA/AO","100","100","22830","22850"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","EO","50","50","[c]","[c]"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Heart of Essex","AA/AO","100","100","26420","25850"
"In post","2021","20-29","Heart of Essex","EO","90","80","28540","29290"
"In post","2021","20-29","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hertfordshire","AA/AO","140","140","26600","27850"
"In post","2021","20-29","Hertfordshire","EO","130","130","29240","29290"
"In post","2021","20-29","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hertfordshire","SEO/HEO","90","90","36950","37000"
"In post","2021","20-29","Hertfordshire","Unknown","40","40","[c]","[c]"
"In post","2021","20-29","Hounslow and Richmond upon Thames","AA/AO","220","220","27940","30720"
"In post","2021","20-29","Hounslow and Richmond upon Thames","EO","230","230","29410","29250"
"In post","2021","20-29","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hounslow and Richmond upon Thames","SEO/HEO","90","90","33810","35070"
"In post","2021","20-29","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","40","40","[c]","[c]"
"In post","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","EO","40","40","[c]","[c]"
"In post","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","60","60","21660","21030"
"In post","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","30","30","[c]","[c]"
"In post","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Isle of Wight","AA/AO","80","80","23910","25300"
"In post","2021","20-29","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","110","110","30590","31550"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","EO","50","50","31450","31060"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kent Thames Gateway","AA/AO","220","220","28540","30400"
"In post","2021","20-29","Kent Thames Gateway","EO","40","40","[c]","[c]"
"In post","2021","20-29","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kingston upon Hull, City of","AA/AO","170","170","23010","22350"
"In post","2021","20-29","Kingston upon Hull, City of","EO","70","70","26800","27130"
"In post","2021","20-29","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lambeth","AA/AO","130","120","27230","25110"
"In post","2021","20-29","Lambeth","EO","390","390","31590","31060"
"In post","2021","20-29","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lambeth","SCS","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lambeth","SEO/HEO","280","270","36600","36330"
"In post","2021","20-29","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lancaster and Wyre","AA/AO","100","100","22180","21010"
