"Status","Year","Region_ITL2","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Cheshire","Warrington","Operational Delivery","260","250","29190","28840"
"New entrant CS","2021","Cheshire","Warrington","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Unknown","130","120","27510","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","130","130","25360","27570"
"New entrant CS","2021","Cumbria","East Cumbria","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Unknown","100","100","25330","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","50","50","26820","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Operational Delivery","70","70","21600","20600"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Operational Delivery","330","320","23640","22350"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Tax","170","160","26300","25560"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Unknown","160","150","27770","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Operational Delivery","60","50","23540","22850"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Digital, Data and Technology","40","30","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Operational Delivery","270","260","23810","22850"
"New entrant CS","2021","Devon","Devon CC","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Devon CC","Unknown","240","230","24130","21010"
"New entrant CS","2021","Devon","Devon CC","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Digital, Data and Technology","60","60","30640","27130"
"New entrant CS","2021","Devon","Plymouth","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Operational Delivery","110","100","21630","20880"
"New entrant CS","2021","Devon","Plymouth","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Plymouth","Unknown","50","50","26050","27570"
"New entrant CS","2021","Devon","Torbay","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Torbay","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Torbay","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Bournemouth and Poole","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Bournemouth and Poole","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Bournemouth and Poole","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Bournemouth and Poole","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Bournemouth and Poole","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Bournemouth and Poole","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Bournemouth and Poole","Unknown","80","80","26650","27570"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Operational Delivery","90","90","23240","22850"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Dorset CC","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Operational Delivery","80","80","24380","20170"
"New entrant CS","2021","Dorset and Somerset","Somerset","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Somerset","Unknown","80","80","24780","27570"
"New entrant CS","2021","Dorset and Somerset","Somerset","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Breckland and South Norfolk","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2021","East Anglia","Breckland and South Norfolk","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Breckland and South Norfolk","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Operational Delivery","150","140","26780","24920"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Unknown","90","90","27190","27570"
"New entrant CS","2021","East Anglia","North and West Norfolk","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Operational Delivery","120","120","22720","22260"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Unknown","60","60","27810","27570"
"New entrant CS","2021","East Anglia","Peterborough","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Unknown","70","60","27070","27570"
"New entrant CS","2021","East Anglia","Suffolk","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Operational Delivery","230","220","23370","22430"
"New entrant CS","2021","East Anglia","Suffolk","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Unknown","190","190","26320","27570"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Operational Delivery","270","270","22340","20880"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Policy","30","30","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Tax","240","230","21660","20140"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Unknown","170","160","25460","27570"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Operational Delivery","140","140","22600","22850"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Digital, Data and Technology","120","120","35750","32540"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Economics","40","40","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Operational Delivery","320","310","25020","23320"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Property","[c]","[c]","[c]","[c]"
