"Status","Year","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","United Kingdom Statistics Authority","1070","980","37910","36030"
"In post","2021","40-49","Valuation Office Agency","770","720","33980","30500"
"In post","2021","40-49","Vehicle Certification Agency","50","40","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","60","50","44910","40970"
"In post","2021","40-49","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","100","100","62260","56230"
"In post","2021","40-49","Welsh Government (excl. agencies)","1670","1580","43960","37410"
"In post","2021","40-49","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Advisory, Conciliation and Arbitration Service","320","310","35240","34500"
"In post","2021","50-59","Animal and Plant Health Agency","740","700","32670","28980"
"In post","2021","50-59","Cabinet Office (excl. agencies)","1510","1480","56830","52630"
"In post","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","140","130","39350","37280"
"In post","2021","50-59","Charity Commission","120","110","35550","30550"
"In post","2021","50-59","Companies House","320","290","31280","27460"
"In post","2021","50-59","Competition and Markets Authority","150","150","68150","59940"
"In post","2021","50-59","Criminal Injuries Compensation Authority","90","90","27600","23810"
"In post","2021","50-59","Crown Commercial Service","180","180","41710","39000"
"In post","2021","50-59","Crown Office and Procurator Fiscal Service","510","470","37260","30500"
"In post","2021","50-59","Crown Prosecution Service","2240","2090","45200","45530"
"In post","2021","50-59","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Debt Management Office","30","30","[c]","[c]"
"In post","2021","50-59","Defence Electronics and Components Agency","190","190","30910","28750"
"In post","2021","50-59","Defence Equipment and Support","3000","2940","40650","39380"
"In post","2021","50-59","Defence Science and Technology Laboratory","1030","1010","45530","46090"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","840","820","51990","53380"
"In post","2021","50-59","Department for Digital, Culture, Media and Sport","170","170","54100","52250"
"In post","2021","50-59","Department for Education (excl. agencies)","1180","1140","46580","42580"
"In post","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","1190","1150","44960","40750"
"In post","2021","50-59","Department for International Trade","450","440","48930","42160"
"In post","2021","50-59","Department for Transport (excl. agencies)","690","670","52160","46710"
"In post","2021","50-59","Department for Work and Pensions (excl. agencies)","32160","29050","28090","27570"
"In post","2021","50-59","Department of Health and Social Care (excl. agencies)","600","580","52260","49530"
"In post","2021","50-59","Disclosure Scotland","50","50","32550","28680"
"In post","2021","50-59","Driver and Vehicle Licensing Agency","1420","1270","27950","21590"
"In post","2021","50-59","Driver and Vehicle Standards Agency","1760","1700","30120","26780"
"In post","2021","50-59","Education and Skills Funding Agency","440","430","45800","40940"
"In post","2021","50-59","Education Scotland","120","120","61190","68290"
"In post","2021","50-59","ESTYN","50","40","[c]","[c]"
"In post","2021","50-59","FCDO Services","310","310","44280","42190"
"In post","2021","50-59","Food Standards Agency","430","430","36820","30810"
"In post","2021","50-59","Food Standards Scotland","60","60","36710","30650"
"In post","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","1720","1680","53190","52350"
"In post","2021","50-59","Forestry and Land Scotland","310","300","33280","31060"
"In post","2021","50-59","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Government Internal Audit Agency","190","180","51710","49750"
"In post","2021","50-59","Government Legal Department","510","480","62360","66960"
"In post","2021","50-59","Government Property Agency","70","70","54500","53110"
"In post","2021","50-59","Health and Safety Executive","1030","970","45490","45870"
"In post","2021","50-59","HM Courts and Tribunals Service","5320","4880","26090","21310"
"In post","2021","50-59","HM Land Registry","2440","2200","32470","27130"
"In post","2021","50-59","HM Prison and Probation Service","14180","13470","32510","31650"
"In post","2021","50-59","HM Revenue and Customs (excl. agencies)","18870","17290","33000","29570"
"In post","2021","50-59","HM Treasury (excl. agencies)","140","140","49450","42250"
"In post","2021","50-59","Home Office (incl. agencies)","9440","8760","32950","28650"
"In post","2021","50-59","Insolvency Service","540","520","35730","32060"
"In post","2021","50-59","Institute for Apprenticeships and Technical Education","60","60","54580","50590"
"In post","2021","50-59","Legal Aid Agency","290","270","32140","27540"
"In post","2021","50-59","Maritime and Coastguard Agency","290","280","40170","36180"
"In post","2021","50-59","Medicines and Healthcare Products Regulatory Agency","310","300","52470","46460"
"In post","2021","50-59","Met Office","520","510","43990","41900"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","14030","13730","32280","28210"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","500","490","47980","44460"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","1240","1210","44330","40850"
"In post","2021","50-59","National Crime Agency","1550","1520","44060","40570"
"In post","2021","50-59","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2021","50-59","National Records of Scotland","130","120","34400","29190"
"In post","2021","50-59","National Savings and Investments","50","50","57520","48980"
"In post","2021","50-59","Northern Ireland Office","40","40","[c]","[c]"
"In post","2021","50-59","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education, Children's Services and Skills","550","530","56920","51360"
"In post","2021","50-59","Office of Gas and Electricity Markets","140","140","54810","50810"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","50","50","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","90","90","62300","60080"
"In post","2021","50-59","Office of the Public Guardian","270","250","23590","21170"
"In post","2021","50-59","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning Inspectorate","240","230","47010","47660"
"In post","2021","50-59","Public Health England","1640","1510","52790","46000"
"In post","2021","50-59","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Registers of Scotland","350","330","34720","30080"
"In post","2021","50-59","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Royal Fleet Auxiliary","500","500","42860","37740"
"In post","2021","50-59","Rural Payments Agency","570","530","28870","26030"
"In post","2021","50-59","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scottish Courts and Tribunals Service","530","480","28780","22820"
"In post","2021","50-59","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scottish Forestry","60","60","39080","37530"
"In post","2021","50-59","Scottish Government (excl. agencies)","1960","1890","48260","46600"
"In post","2021","50-59","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scottish Prison Service","1480","1410","34640","33650"
"In post","2021","50-59","Scottish Public Pensions Agency","80","70","28630","24110"
"In post","2021","50-59","Serious Fraud Office","120","120","51390","44970"
"In post","2021","50-59","Social Security Scotland","240","230","35310","30650"
"In post","2021","50-59","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Student Awards Agency for Scotland","50","50","33920","26160"
"In post","2021","50-59","Submarine Delivery Agency","440","430","49810","46130"
"In post","2021","50-59","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2021","50-59","The National Archives","140","140","38410","34770"
"In post","2021","50-59","Transport Scotland","140","130","48880","46600"
"In post","2021","50-59","UK Export Finance","100","100","60160","51030"
"In post","2021","50-59","UK Hydrographic Office","220","210","36540","33290"
"In post","2021","50-59","UK Intellectual Property Office","310","300","42370","39540"
"In post","2021","50-59","UK Space Agency","40","40","[c]","[c]"
"In post","2021","50-59","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","50-59","United Kingdom Statistics Authority","1250","1070","32000","27160"
"In post","2021","50-59","Valuation Office Agency","1210","1140","36600","32480"
"In post","2021","50-59","Vehicle Certification Agency","40","40","[c]","[c]"
"In post","2021","50-59","Veterinary Medicines Directorate","50","50","[c]","[c]"
"In post","2021","50-59","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Water Services Regulation Authority","50","40","[c]","[c]"
"In post","2021","50-59","Welsh Government (excl. agencies)","1660","1590","44760","41560"
"In post","2021","50-59","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Advisory, Conciliation and Arbitration Service","80","70","36190","34500"
"In post","2021","60-64","Animal and Plant Health Agency","210","190","32530","28710"
"In post","2021","60-64","Cabinet Office (excl. agencies)","260","230","50560","38420"
"In post","2021","60-64","Centre for Environment, Fisheries and Aquaculture Science","40","30","[c]","[c]"
"In post","2021","60-64","Charity Commission","30","30","[c]","[c]"
"In post","2021","60-64","Companies House","100","80","27760","22490"
"In post","2021","60-64","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Crown Office and Procurator Fiscal Service","120","100","35200","29040"
"In post","2021","60-64","Crown Prosecution Service","420","350","44610","48080"
"In post","2021","60-64","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Defence Electronics and Components Agency","60","50","26830","27780"
"In post","2021","60-64","Defence Equipment and Support","870","790","38120","36760"
"In post","2021","60-64","Defence Science and Technology Laboratory","270","240","45570","46090"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","140","130","47010","42400"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"In post","2021","60-64","Department for Education (excl. agencies)","190","180","46330","44540"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","190","180","41920","36030"
"In post","2021","60-64","Department for International Trade","80","80","48390","43080"
"In post","2021","60-64","Department for Transport (excl. agencies)","150","130","44980","37660"
"In post","2021","60-64","Department for Work and Pensions (excl. agencies)","9240","7140","26770","27570"
"In post","2021","60-64","Department of Health and Social Care (excl. agencies)","90","80","49100","42480"
"In post","2021","60-64","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Driver and Vehicle Licensing Agency","560","400","24940","21590"
"In post","2021","60-64","Driver and Vehicle Standards Agency","650","560","29010","26780"
"In post","2021","60-64","Education and Skills Funding Agency","80","70","45890","42740"
"In post","2021","60-64","Education Scotland","40","30","[c]","[c]"
"In post","2021","60-64","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","60-64","FCDO Services","110","90","43520","42960"
"In post","2021","60-64","Food Standards Agency","110","100","32800","28800"
"In post","2021","60-64","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","270","260","52770","48840"
"In post","2021","60-64","Forestry and Land Scotland","100","90","30500","27320"
