"Status","Year","Region_ITL2","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","Unknown","80","70","26240","25850"
"New entrant CS","2021","East Anglia","Cambridgeshire CC","White","250","240","30820","27570"
"New entrant CS","2021","East Anglia","North and West Norfolk","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","North and West Norfolk","White","80","70","25090","24920"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East Anglia","Norwich and East Norfolk","White","180","180","25750","23750"
"New entrant CS","2021","East Anglia","Peterborough","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","East Anglia","Peterborough","White","90","90","26400","27570"
"New entrant CS","2021","East Anglia","Suffolk","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Suffolk","Unknown","100","90","23930","21500"
"New entrant CS","2021","East Anglia","Suffolk","White","360","350","25530","27570"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Asian","50","40","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","Unknown","350","340","24540","20140"
"New entrant CS","2021","East Wales","Cardiff and Vale of Glamorgan","White","450","440","26840","22590"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","East Wales","Flintshire and Wrexham","White","130","130","23340","22850"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Unknown","300","290","27650","23320"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","White","450","440","29560","27570"
"New entrant CS","2021","East Wales","Powys","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","White","120","120","24450","22850"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","60","50","25620","24880"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","White","110","110","25600","27570"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","White","40","40","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","White","100","100","25310","21010"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Unknown","820","800","30570","25560"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","White","610","600","30530","27570"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","White","70","60","27230","27570"
"New entrant CS","2021","Eastern Scotland","East Lothian and Midlothian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","East Lothian and Midlothian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","East Lothian and Midlothian","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","East Lothian and Midlothian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","East Lothian and Midlothian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","East Lothian and Midlothian","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","White","100","100","21870","21010"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Unknown","50","50","24220","20810"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","White","60","60","27250","27570"
"New entrant CS","2021","Eastern Scotland","West Lothian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","West Lothian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","West Lothian","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","West Lothian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","West Lothian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","West Lothian","White","60","60","23050","21010"
"New entrant CS","2021","Essex","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","White","80","80","28270","29290"
"New entrant CS","2021","Essex","Essex Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Thames Gateway","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Thames Gateway","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Essex","Essex Thames Gateway","White","80","80","25710","24180"
"New entrant CS","2021","Essex","Heart of Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heart of Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heart of Essex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heart of Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heart of Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heart of Essex","Unknown","70","70","25850","24240"
"New entrant CS","2021","Essex","Heart of Essex","White","120","110","28390","29040"
"New entrant CS","2021","Essex","Southend-on-Sea","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","White","70","60","27300","29290"
"New entrant CS","2021","Essex","Thurrock","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Thurrock","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Thurrock","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Thurrock","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Thurrock","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Thurrock","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Essex","Thurrock","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","White","50","50","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","30","30","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","220","220","28920","26000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","White","790","760","32380","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","240","230","29620","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","White","540","520","30710","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","White","130","120","26270","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","White","70","70","27560","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","80","70","32630","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","White","720","680","29350","26580"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","White","140","140","26350","27570"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","White","140","140","23670","22850"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","White","160","160","22700","21010"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Asian","60","50","27170","25560"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Unknown","430","430","26160","22920"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","White","260","260","27170","25560"
"New entrant CS","2021","Greater Manchester","Manchester","Asian","120","120","29920","27570"
"New entrant CS","2021","Greater Manchester","Manchester","Black","60","50","31810","27570"
"New entrant CS","2021","Greater Manchester","Manchester","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","Unknown","340","330","28730","25000"
"New entrant CS","2021","Greater Manchester","Manchester","White","640","620","32450","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","Chinese","[c]","[c]","[c]","[c]"
