"Status","Year","Sex","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Communications","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Communications","Unknown","120","110","34480","29450"
"New entrant CS","2021","Female","Communications","White","130","120","35030","31560"
"New entrant CS","2021","Female","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Corporate Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Counter Fraud","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Digital, Data and Technology","Asian","50","50","[c]","[c]"
"New entrant CS","2021","Female","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Digital, Data and Technology","Unknown","220","220","39770","35050"
"New entrant CS","2021","Female","Digital, Data and Technology","White","310","300","38740","35900"
"New entrant CS","2021","Female","Economics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Economics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Economics","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Economics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Economics","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Female","Economics","White","90","90","31710","31800"
"New entrant CS","2021","Female","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Finance","Unknown","120","110","35140","32790"
"New entrant CS","2021","Female","Finance","White","200","200","33860","28840"
"New entrant CS","2021","Female","Human Resources","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Female","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Human Resources","Unknown","120","120","32990","27270"
"New entrant CS","2021","Female","Human Resources","White","300","290","33060","28980"
"New entrant CS","2021","Female","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inspector of Education and Training","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inspector of Education and Training","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inspector of Education and Training","White","50","50","61140","67500"
"New entrant CS","2021","Female","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Intelligence Analysis","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Female","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","International Trade","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","International Trade","White","30","30","[c]","[c]"
"New entrant CS","2021","Female","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Knowledge and Information Management","White","60","60","28840","26880"
"New entrant CS","2021","Female","Legal","Asian","70","70","41760","43920"
"New entrant CS","2021","Female","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Legal","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Legal","Unknown","140","140","38630","32900"
"New entrant CS","2021","Female","Legal","White","320","310","42990","43920"
"New entrant CS","2021","Female","Medicine","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicine","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicine","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicine","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medicine","Unknown","70","50","43160","33780"
"New entrant CS","2021","Female","Medicine","White","180","150","48150","37890"
"New entrant CS","2021","Female","Operational Delivery","Asian","390","360","26350","23140"
"New entrant CS","2021","Female","Operational Delivery","Black","360","340","27360","25630"
"New entrant CS","2021","Female","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Operational Delivery","Mixed","220","210","27010","23790"
"New entrant CS","2021","Female","Operational Delivery","Other ethnicity","50","50","[c]","[c]"
"New entrant CS","2021","Female","Operational Delivery","Undeclared","140","120","28100","26410"
"New entrant CS","2021","Female","Operational Delivery","Unknown","3180","3040","23520","21590"
"New entrant CS","2021","Female","Operational Delivery","White","4860","4630","25530","22920"
"New entrant CS","2021","Female","Operational Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Operational Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Operational Research","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Operational Research","White","30","30","[c]","[c]"
"New entrant CS","2021","Female","Other","Asian","50","50","[c]","[c]"
"New entrant CS","2021","Female","Other","Black","30","30","[c]","[c]"
"New entrant CS","2021","Female","Other","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Other","Unknown","210","200","30110","28650"
"New entrant CS","2021","Female","Other","White","610","590","25760","20920"
"New entrant CS","2021","Female","Planning","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectors","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Policy","Asian","100","100","33740","32560"
"New entrant CS","2021","Female","Policy","Black","80","70","34070","32560"
"New entrant CS","2021","Female","Policy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Policy","Mixed","60","60","33030","32320"
"New entrant CS","2021","Female","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Policy","Unknown","650","630","37600","32940"
"New entrant CS","2021","Female","Policy","White","930","910","36350","33570"
"New entrant CS","2021","Female","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Project Delivery","Black","30","30","[c]","[c]"
"New entrant CS","2021","Female","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Project Delivery","Unknown","130","120","36960","34800"
"New entrant CS","2021","Female","Project Delivery","White","380","370","35850","33110"
"New entrant CS","2021","Female","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Property","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Female","Property","White","120","120","30800","29180"
"New entrant CS","2021","Female","Psychology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Psychology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Psychology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Psychology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Psychology","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Female","Psychology","White","60","60","25700","24620"
"New entrant CS","2021","Female","Science and Engineering","Asian","50","40","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Black","40","30","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","White","470","420","32210","30410"
"New entrant CS","2021","Female","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Unknown","50","50","29390","24620"
"New entrant CS","2021","Female","Security","White","110","110","25240","22650"
"New entrant CS","2021","Female","Social Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Female","Social Research","White","110","100","33270","32540"
"New entrant CS","2021","Female","Statistics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Female","Statistics","White","110","110","34050","31810"
"New entrant CS","2021","Female","Tax","Asian","90","80","22210","20140"
"New entrant CS","2021","Female","Tax","Black","30","30","[c]","[c]"
"New entrant CS","2021","Female","Tax","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Unknown","1020","990","22020","20140"
"New entrant CS","2021","Female","Tax","White","460","450","23060","20140"
"New entrant CS","2021","Female","Unknown","Asian","1130","1090","28510","27570"
"New entrant CS","2021","Female","Unknown","Black","1040","1020","28960","31060"
"New entrant CS","2021","Female","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Mixed","500","490","28100","27570"
"New entrant CS","2021","Female","Unknown","Other ethnicity","110","110","28940","29290"
"New entrant CS","2021","Female","Unknown","Undeclared","160","160","28650","27570"
"New entrant CS","2021","Female","Unknown","Unknown","2480","2410","31850","28000"
"New entrant CS","2021","Female","Unknown","White","7020","6820","26910","27570"
"New entrant CS","2021","Female","Veterinarian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Unknown","60","60","39500","34710"
"New entrant CS","2021","Male","Commercial","White","130","130","36020","34350"
"New entrant CS","2021","Male","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Unknown","70","70","39710","35900"
"New entrant CS","2021","Male","Communications","White","90","90","37050","32560"
"New entrant CS","2021","Male","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Corporate Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Digital, Data and Technology","Asian","120","120","42950","38540"
"New entrant CS","2021","Male","Digital, Data and Technology","Black","50","40","[c]","[c]"
"New entrant CS","2021","Male","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Digital, Data and Technology","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Male","Digital, Data and Technology","Unknown","460","450","41740","38450"
"New entrant CS","2021","Male","Digital, Data and Technology","White","520","520","41120","38160"
"New entrant CS","2021","Male","Economics","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Male","Economics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Economics","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Economics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Economics","Unknown","100","100","32080","32390"
"New entrant CS","2021","Male","Economics","White","140","140","33300","32540"
"New entrant CS","2021","Male","Finance","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Male","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Finance","Unknown","100","100","33210","31810"
"New entrant CS","2021","Male","Finance","White","150","150","39580","35030"
"New entrant CS","2021","Male","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Human Resources","Unknown","50","50","35180","31920"
"New entrant CS","2021","Male","Human Resources","White","130","120","34700","28840"
"New entrant CS","2021","Male","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Inspector of Education and Training","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Inspector of Education and Training","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Inspector of Education and Training","White","30","30","[c]","[c]"
"New entrant CS","2021","Male","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Intelligence Analysis","Unknown","50","50","40880","33400"
"New entrant CS","2021","Male","Intelligence Analysis","White","40","40","[c]","[c]"
"New entrant CS","2021","Male","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","International Trade","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","International Trade","White","40","40","[c]","[c]"
"New entrant CS","2021","Male","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Knowledge and Information Management","White","50","50","33190","31800"
"New entrant CS","2021","Male","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal","Unknown","80","80","37760","30850"
"New entrant CS","2021","Male","Legal","White","210","210","44080","48080"
"New entrant CS","2021","Male","Medicine","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Medicine","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Medicine","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Medicine","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
