"Status","Year","Organisation","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Education and Skills Funding Agency","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","EO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","SCS","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SCS","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SCS","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","EO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","EO","Inner London - West","90","80","27770","26950"
"New entrant CS","2021","Government Legal Department","EO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","G6/G7","Inner London - West","100","90","55100","50500"
"New entrant CS","2021","Government Legal Department","SEO/HEO","Inner London - West","60","60","43350","43920"
"New entrant CS","2021","Government Legal Department","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SCS","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","Merseyside","30","30","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","North Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SCS","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","East Anglia","70","60","18660","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","East Wales","60","60","18360","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","18580","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Greater Manchester","100","100","18730","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Inner London - East","130","130","21600","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Inner London - West","240","240","22270","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Kent","40","40","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Leicestershire, Rutland and Northamptonshire","70","70","18390","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Merseyside","40","40","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Outer London - East and North East","40","40","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Outer London - South","70","70","20820","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Outer London - West and North West","70","70","20970","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Shropshire and Staffordshire","160","150","18820","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","West Midlands","70","70","19440","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","West Yorkshire","60","50","18410","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Inner London - West","90","90","34110","30850"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
