"Status","Year","Sexual_orientation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","North East (England)","Unknown","4020","3680","25970","22340"
"In post","2021","Unknown","North East (England)","White","3460","2900","26970","23240"
"In post","2021","Unknown","North West (England)","Asian","320","280","26390","23730"
"In post","2021","Unknown","North West (England)","Black","70","70","25780","23610"
"In post","2021","Unknown","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Mixed","70","60","26020","25560"
"In post","2021","Unknown","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Undeclared","570","500","28120","27570"
"In post","2021","Unknown","North West (England)","Unknown","6670","6290","27800","25560"
"In post","2021","Unknown","North West (England)","White","5720","4970","28200","27570"
"In post","2021","Unknown","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Unknown","620","590","25720","21440"
"In post","2021","Unknown","Northern Ireland","White","230","210","27810","25560"
"In post","2021","Unknown","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Unknown","530","530","51330","51500"
"In post","2021","Unknown","Overseas","White","150","150","49840","46620"
"In post","2021","Unknown","Scotland","Asian","50","50","28720","25560"
"In post","2021","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Undeclared","530","470","30690","28870"
"In post","2021","Unknown","Scotland","Unknown","8100","7640","30420","26160"
"In post","2021","Unknown","Scotland","White","4900","4380","31610","27570"
"In post","2021","Unknown","South East (England)","Asian","120","110","29880","27570"
"In post","2021","Unknown","South East (England)","Black","60","50","31780","29250"
"In post","2021","Unknown","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Mixed","50","40","[c]","[c]"
"In post","2021","Unknown","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Undeclared","380","340","34510","30890"
"In post","2021","Unknown","South East (England)","Unknown","3830","3580","30140","27570"
"In post","2021","Unknown","South East (England)","White","2500","2220","32570","29290"
"In post","2021","Unknown","South West (England)","Asian","60","50","32670","28690"
"In post","2021","Unknown","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Mixed","60","50","35610","33700"
"In post","2021","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Undeclared","470","430","36820","35630"
"In post","2021","Unknown","South West (England)","Unknown","3850","3640","31880","27570"
"In post","2021","Unknown","South West (England)","White","3690","3340","35650","32730"
"In post","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","2430","2420","37030","32700"
"In post","2021","Unknown","Unknown","White","80","70","33100","27570"
"In post","2021","Unknown","Wales","Asian","40","30","[c]","[c]"
"In post","2021","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Mixed","30","30","[c]","[c]"
"In post","2021","Unknown","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Undeclared","190","160","27180","26120"
"In post","2021","Unknown","Wales","Unknown","4120","3880","28260","24500"
"In post","2021","Unknown","Wales","White","2450","2120","28750","27290"
"In post","2021","Unknown","West Midlands (England)","Asian","570","510","27930","26760"
"In post","2021","Unknown","West Midlands (England)","Black","150","140","27880","25930"
"In post","2021","Unknown","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Mixed","50","40","30890","27570"
"In post","2021","Unknown","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Undeclared","290","240","29440","27570"
"In post","2021","Unknown","West Midlands (England)","Unknown","3270","3100","28520","25560"
"In post","2021","Unknown","West Midlands (England)","White","2270","2000","31120","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Asian","320","280","27490","25560"
"In post","2021","Unknown","Yorkshire and The Humber","Black","40","40","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Mixed","30","30","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Undeclared","280","250","30010","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Unknown","4470","4270","29780","25560"
"In post","2021","Unknown","Yorkshire and The Humber","White","2600","2260","31670","27570"
"In post","2022","Heterosexual / straight","East Midlands (England)","Asian","1570","1450","28600","26820"
"In post","2022","Heterosexual / straight","East Midlands (England)","Black","530","500","28330","26820"
"In post","2022","Heterosexual / straight","East Midlands (England)","Mixed","310","290","30180","26820"
"In post","2022","Heterosexual / straight","East Midlands (England)","Other ethnicity","50","50","31020","27570"
"In post","2022","Heterosexual / straight","East Midlands (England)","Undeclared","140","140","29060","27570"
"In post","2022","Heterosexual / straight","East Midlands (England)","Unknown","180","160","30620","27260"
"In post","2022","Heterosexual / straight","East Midlands (England)","White","12920","12030","31370","27570"
"In post","2022","Heterosexual / straight","East of England","Asian","980","900","31070","27570"
"In post","2022","Heterosexual / straight","East of England","Black","540","520","30610","29290"
"In post","2022","Heterosexual / straight","East of England","Mixed","370","350","31200","28810"
"In post","2022","Heterosexual / straight","East of England","Other ethnicity","90","80","32130","28310"
"In post","2022","Heterosexual / straight","East of England","Undeclared","150","140","30150","27930"
"In post","2022","Heterosexual / straight","East of England","Unknown","170","160","32120","29290"
"In post","2022","Heterosexual / straight","East of England","White","13760","12860","31490","28920"
"In post","2022","Heterosexual / straight","London","Asian","12360","11790","38360","33700"
"In post","2022","Heterosexual / straight","London","Black","8840","8580","35460","31850"
"In post","2022","Heterosexual / straight","London","Mixed","2820","2730","41640","36720"
"In post","2022","Heterosexual / straight","London","Other ethnicity","960","930","39840","35020"
"In post","2022","Heterosexual / straight","London","Undeclared","910","870","38960","33440"
"In post","2022","Heterosexual / straight","London","Unknown","730","700","43820","37820"
"In post","2022","Heterosexual / straight","London","White","42110","40550","47990","43140"
"In post","2022","Heterosexual / straight","North East (England)","Asian","490","460","29890","26820"
"In post","2022","Heterosexual / straight","North East (England)","Black","150","140","28910","26820"
"In post","2022","Heterosexual / straight","North East (England)","Mixed","190","180","28930","27570"
"In post","2022","Heterosexual / straight","North East (England)","Other ethnicity","40","30","[c]","[c]"
"In post","2022","Heterosexual / straight","North East (England)","Undeclared","120","110","30250","27570"
"In post","2022","Heterosexual / straight","North East (England)","Unknown","220","190","29540","26820"
"In post","2022","Heterosexual / straight","North East (England)","White","20900","19040","30330","27570"
"In post","2022","Heterosexual / straight","North West (England)","Asian","2680","2520","29270","27570"
"In post","2022","Heterosexual / straight","North West (England)","Black","800","770","29750","27570"
"In post","2022","Heterosexual / straight","North West (England)","Mixed","680","650","30440","27540"
"In post","2022","Heterosexual / straight","North West (England)","Other ethnicity","130","120","31270","27570"
"In post","2022","Heterosexual / straight","North West (England)","Undeclared","280","250","29910","27570"
"In post","2022","Heterosexual / straight","North West (England)","Unknown","370","340","31150","27570"
"In post","2022","Heterosexual / straight","North West (England)","White","38020","35330","31180","27570"
"In post","2022","Heterosexual / straight","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Northern Ireland","Unknown","40","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Northern Ireland","White","2820","2680","30230","26820"
"In post","2022","Heterosexual / straight","Overseas","Asian","150","140","44240","38300"
"In post","2022","Heterosexual / straight","Overseas","Black","70","70","43910","38540"
"In post","2022","Heterosexual / straight","Overseas","Mixed","90","90","49430","49370"
"In post","2022","Heterosexual / straight","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Overseas","Undeclared","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Overseas","Unknown","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Overseas","White","2080","2070","50120","49370"
"In post","2022","Heterosexual / straight","Scotland","Asian","620","580","32810","27570"
"In post","2022","Heterosexual / straight","Scotland","Black","280","270","31240","27570"
"In post","2022","Heterosexual / straight","Scotland","Mixed","240","230","35720","28990"
"In post","2022","Heterosexual / straight","Scotland","Other ethnicity","60","60","33210","28240"
"In post","2022","Heterosexual / straight","Scotland","Undeclared","240","220","34620","35000"
"In post","2022","Heterosexual / straight","Scotland","Unknown","260","240","32040","27560"
"In post","2022","Heterosexual / straight","Scotland","White","29140","27280","34270","29230"
"In post","2022","Heterosexual / straight","South East (England)","Asian","1290","1200","30650","28350"
"In post","2022","Heterosexual / straight","South East (England)","Black","800","760","30570","29290"
"In post","2022","Heterosexual / straight","South East (England)","Mixed","580","560","31850","29290"
"In post","2022","Heterosexual / straight","South East (England)","Other ethnicity","140","130","30960","27570"
"In post","2022","Heterosexual / straight","South East (England)","Undeclared","280","260","31810","28350"
"In post","2022","Heterosexual / straight","South East (England)","Unknown","320","290","32260","30400"
"In post","2022","Heterosexual / straight","South East (England)","White","25750","23970","32170","28920"
"In post","2022","Heterosexual / straight","South West (England)","Asian","760","720","34560","31990"
"In post","2022","Heterosexual / straight","South West (England)","Black","520","500","32820","31440"
"In post","2022","Heterosexual / straight","South West (England)","Mixed","510","480","34100","30640"
"In post","2022","Heterosexual / straight","South West (England)","Other ethnicity","110","110","33400","29480"
"In post","2022","Heterosexual / straight","South West (England)","Undeclared","210","200","34040","32750"
"In post","2022","Heterosexual / straight","South West (England)","Unknown","300","290","31620","28050"
"In post","2022","Heterosexual / straight","South West (England)","White","30020","28280","34940","31990"
"In post","2022","Heterosexual / straight","Unknown","Asian","120","110","30290","30330"
"In post","2022","Heterosexual / straight","Unknown","Black","50","50","34800","31060"
"In post","2022","Heterosexual / straight","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","White","640","610","35050","31060"
