"Status","Year","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Male","100","90","37720","33930"
"Leaver Dept.","2021","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","80","70","33560","29640"
"Leaver Dept.","2021","Undeclared","Unknown","Male","100","90","33600","28670"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Female","720","700","36340","32000"
"Leaver Dept.","2021","Unknown","No function","Male","610","600","37190","32240"
"Leaver Dept.","2021","Unknown","Project Delivery","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","660","520","34260","30300"
"Leaver Dept.","2021","Unknown","Unknown","Male","610","500","38030","34000"
"Leaver Dept.","2021","White","Analysis","Female","90","80","40390","34690"
"Leaver Dept.","2021","White","Analysis","Male","80","80","42500","38860"
"Leaver Dept.","2021","White","Commercial","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Female","60","60","41340","36520"
"Leaver Dept.","2021","White","Communications","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Female","50","50","45140","39200"
"Leaver Dept.","2021","White","Digital, Data & Technology","Male","70","70","46560","42430"
"Leaver Dept.","2021","White","Finance","Female","60","60","45680","45200"
"Leaver Dept.","2021","White","Finance","Male","60","60","45170","42140"
"Leaver Dept.","2021","White","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Female","200","190","37440","32510"
"Leaver Dept.","2021","White","Human Resources","Male","110","110","40000","34400"
"Leaver Dept.","2021","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Female","80","80","45050","41650"
"Leaver Dept.","2021","White","Legal","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","White","No function","Female","1080","1040","39250","33100"
"Leaver Dept.","2021","White","No function","Male","840","820","40700","34240"
"Leaver Dept.","2021","White","Project Delivery","Female","170","170","40960","33930"
"Leaver Dept.","2021","White","Project Delivery","Male","190","190","40580","36000"
"Leaver Dept.","2021","White","Property","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","White","Property","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Female","1760","1590","34300","28670"
"Leaver Dept.","2021","White","Unknown","Male","1280","1190","35250","29860"
"Leaver Dept.","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data & Technology","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data & Technology","Male","60","60","42160","40290"
"Leaver Dept.","2022","Asian","Finance","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Female","1010","930","36860","31060"
"Leaver Dept.","2022","Asian","No function","Male","620","590","35040","29850"
"Leaver Dept.","2022","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","180","160","32570","28830"
"Leaver Dept.","2022","Asian","Unknown","Male","180","170","33820","28850"
"Leaver Dept.","2022","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Female","610","570","35190","31060"
"Leaver Dept.","2022","Black","No function","Male","240","230","38800","31060"
"Leaver Dept.","2022","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","90","80","35040","35070"
"Leaver Dept.","2022","Black","Unknown","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Female","280","260","35830","31990"
"Leaver Dept.","2022","Mixed","No function","Male","140","140","40230","35520"
"Leaver Dept.","2022","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","60","50","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Female","80","80","39850","33610"
"Leaver Dept.","2022","Other ethnicity","No function","Male","50","40","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Female","420","380","41480","36840"
"Leaver Dept.","2022","Undeclared","No function","Male","300","280","43570","39610"
"Leaver Dept.","2022","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","70","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Male","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Female","80","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Female","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Male","90","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Female","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Female","70","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Female","1240","1000","35440","32000"
"Leaver Dept.","2022","Unknown","No function","Male","1010","850","37630","32000"
"Leaver Dept.","2022","Unknown","Project Delivery","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","500","400","35640","30470"
"Leaver Dept.","2022","Unknown","Unknown","Male","440","360","36010","32700"
"Leaver Dept.","2022","White","Analysis","Female","140","130","40260","36840"
"Leaver Dept.","2022","White","Analysis","Male","130","120","44920","39930"
"Leaver Dept.","2022","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Female","120","110","41470","38980"
"Leaver Dept.","2022","White","Commercial","Male","100","90","45530","40600"
"Leaver Dept.","2022","White","Communications","Female","140","130","42240","37880"
"Leaver Dept.","2022","White","Communications","Male","100","100","45020","37780"
"Leaver Dept.","2022","White","Counter Fraud","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","White","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Female","190","180","40730","36960"
"Leaver Dept.","2022","White","Digital, Data & Technology","Male","220","220","43520","38330"
"Leaver Dept.","2022","White","Finance","Female","160","140","40200","35320"
"Leaver Dept.","2022","White","Finance","Male","140","130","44890","41230"
"Leaver Dept.","2022","White","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Female","360","340","39130","33130"
"Leaver Dept.","2022","White","Human Resources","Male","130","130","37800","32000"
"Leaver Dept.","2022","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Female","70","70","47290","51250"
"Leaver Dept.","2022","White","Legal","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","White","No function","Female","5570","5120","38230","32330"
"Leaver Dept.","2022","White","No function","Male","3220","3090","41520","34550"
"Leaver Dept.","2022","White","Project Delivery","Female","230","230","39290","36110"
"Leaver Dept.","2022","White","Project Delivery","Male","260","260","39350","34750"
"Leaver Dept.","2022","White","Property","Female","60","50","33840","31250"
"Leaver Dept.","2022","White","Property","Male","50","50","[c]","[c]"
