"Status","Year","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","70","60","29200","22260"
"New entrant CS","2021","Nottingham","Declared disabled","60","60","27290","27570"
"New entrant CS","2021","Nottingham","Declared non-disabled","390","380","28780","25560"
"New entrant CS","2021","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Unknown","380","370","27650","25560"
"New entrant CS","2021","Orkney Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Declared non-disabled","220","200","27360","27570"
"New entrant CS","2021","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Unknown","110","110","27660","25480"
"New entrant CS","2021","Perth and Kinross and Stirling","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Declared non-disabled","50","50","27760","27570"
"New entrant CS","2021","Perth and Kinross and Stirling","Unknown","60","60","24020","20810"
"New entrant CS","2021","Peterborough","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Declared non-disabled","70","70","26870","27570"
"New entrant CS","2021","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Unknown","60","60","25090","22350"
"New entrant CS","2021","Plymouth","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Declared non-disabled","140","130","26320","21010"
"New entrant CS","2021","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Unknown","170","160","27140","22350"
"New entrant CS","2021","Portsmouth","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Declared non-disabled","230","230","28880","27570"
"New entrant CS","2021","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Unknown","170","160","27330","20140"
"New entrant CS","2021","Powys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Declared non-disabled","200","190","29070","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Unknown","70","60","26480","28600"
"New entrant CS","2021","Sandwell","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Declared non-disabled","180","180","27570","26370"
"New entrant CS","2021","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Unknown","170","170","25650","21430"
"New entrant CS","2021","Sheffield","Declared disabled","60","60","27750","25000"
"New entrant CS","2021","Sheffield","Declared non-disabled","310","300","27380","22920"
"New entrant CS","2021","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Unknown","340","330","29600","25000"
"New entrant CS","2021","Shetland Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Declared non-disabled","90","90","26360","27570"
"New entrant CS","2021","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Declared non-disabled","140","130","26090","26350"
"New entrant CS","2021","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Unknown","50","50","26880","21010"
"New entrant CS","2021","South and West Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Declared non-disabled","80","80","24910","26370"
"New entrant CS","2021","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Declared non-disabled","50","50","26450","27570"
"New entrant CS","2021","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","South Hampshire","Declared non-disabled","250","240","28370","27570"
"New entrant CS","2021","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Unknown","270","260","29760","29540"
"New entrant CS","2021","South Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Declared non-disabled","90","90","22130","20140"
"New entrant CS","2021","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Unknown","130","130","20770","20140"
"New entrant CS","2021","South Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Declared non-disabled","70","70","21440","21010"
"New entrant CS","2021","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Declared non-disabled","70","70","23780","21050"
"New entrant CS","2021","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Declared non-disabled","120","120","30050","27570"
"New entrant CS","2021","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Unknown","70","70","30800","26350"
"New entrant CS","2021","Southend-on-Sea","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Declared non-disabled","70","70","27490","29290"
"New entrant CS","2021","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Declared non-disabled","280","270","24850","23910"
"New entrant CS","2021","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Unknown","150","140","23760","22850"
"New entrant CS","2021","Stoke-on-Trent","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Declared non-disabled","170","160","22400","18880"
"New entrant CS","2021","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Unknown","70","60","20970","18880"
"New entrant CS","2021","Suffolk","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2021","Suffolk","Declared non-disabled","330","330","25740","27570"
"New entrant CS","2021","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Unknown","100","100","24020","21430"
"New entrant CS","2021","Sunderland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Declared non-disabled","170","170","25260","27570"
"New entrant CS","2021","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Unknown","140","130","23480","20140"
"New entrant CS","2021","Swansea","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Declared non-disabled","260","250","25540","21590"
"New entrant CS","2021","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Unknown","250","230","22470","21590"
"New entrant CS","2021","Swindon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Declared non-disabled","70","70","26750","27570"
"New entrant CS","2021","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Declared non-disabled","80","80","34800","27570"
"New entrant CS","2021","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Unknown","90","90","30910","25560"
"New entrant CS","2021","Thurrock","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Torbay","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Declared disabled","60","60","35200","31060"
"New entrant CS","2021","Tower Hamlets","Declared non-disabled","590","580","40090","34550"
"New entrant CS","2021","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Unknown","320","310","39640","34550"
"New entrant CS","2021","Tyneside","Declared disabled","170","170","25470","21010"
"New entrant CS","2021","Tyneside","Declared non-disabled","1190","1170","24980","21010"
"New entrant CS","2021","Tyneside","Undeclared","70","70","25350","21590"
"New entrant CS","2021","Tyneside","Unknown","760","750","24560","21010"
"New entrant CS","2021","Unknown","Declared disabled","50","50","29730","27570"
"New entrant CS","2021","Unknown","Declared non-disabled","280","280","29740","27570"
"New entrant CS","2021","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","550","540","37300","28000"
"New entrant CS","2021","Wakefield","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Declared non-disabled","80","80","25230","27570"
"New entrant CS","2021","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Unknown","90","90","26730","24240"
"New entrant CS","2021","Walsall","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Declared non-disabled","80","80","28330","30220"
"New entrant CS","2021","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Unknown","90","90","28160","30220"
"New entrant CS","2021","Warrington","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Warrington","Declared non-disabled","160","160","29100","27570"
"New entrant CS","2021","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Unknown","250","250","30440","28840"
"New entrant CS","2021","Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Declared non-disabled","80","80","25010","22920"
"New entrant CS","2021","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Declared non-disabled","60","60","30310","24620"
"New entrant CS","2021","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Declared non-disabled","80","70","28900","29290"
"New entrant CS","2021","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","West Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2021","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Declared non-disabled","90","90","24000","22920"
"New entrant CS","2021","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","West Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Declared non-disabled","240","230","29060","27960"
"New entrant CS","2021","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Unknown","100","100","28030","24370"
"New entrant CS","2021","West Sussex (North East)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Declared non-disabled","120","120","27130","27570"
"New entrant CS","2021","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Declared non-disabled","80","80","27580","27570"
"New entrant CS","2021","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Declared disabled","450","450","35320","32560"
"New entrant CS","2021","Westminster","Declared non-disabled","3380","3340","37960","33570"
"New entrant CS","2021","Westminster","Undeclared","420","420","37780","33730"
"New entrant CS","2021","Westminster","Unknown","3370","3330","39320","32790"
"New entrant CS","2021","Wiltshire","Declared disabled","80","80","27840","25850"
"New entrant CS","2021","Wiltshire","Declared non-disabled","680","630","29560","26670"
"New entrant CS","2021","Wiltshire","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Wiltshire","Unknown","110","110","31410","26670"
"New entrant CS","2021","Wirral","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Declared non-disabled","60","60","22890","21010"
"New entrant CS","2021","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Unknown","60","60","24100","22350"
"New entrant CS","2021","Wolverhampton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Declared non-disabled","180","180","25720","22850"
"New entrant CS","2021","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","York","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","York","Declared non-disabled","230","220","31900","27570"
"New entrant CS","2021","York","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Unknown","70","60","25050","21050"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Declared non-disabled","140","140","32380","27570"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Unknown","110","110","28410","27230"
"New entrant CS","2022","Angus and Dundee City","Declared disabled","70","70","24490","22140"
"New entrant CS","2022","Angus and Dundee City","Declared non-disabled","360","350","25200","23230"
"New entrant CS","2022","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Unknown","240","230","25420","23230"
"New entrant CS","2022","Antrim and Newtownabbey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Declared non-disabled","80","80","31720","31060"
"New entrant CS","2022","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Declared non-disabled","290","260","31170","26880"
"New entrant CS","2022","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Unknown","70","60","31840","28650"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Declared non-disabled","200","200","25920","23170"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Unknown","150","150","25310","23140"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","90","90","31510","27550"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","710","700","31960","27770"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","470","460","29900","27540"
"New entrant CS","2022","Bedford","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Declared non-disabled","90","90","27380","28140"
"New entrant CS","2022","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Unknown","80","70","27710","26310"
"New entrant CS","2022","Belfast","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Belfast","Declared non-disabled","240","240","29030","26590"
"New entrant CS","2022","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Unknown","230","230","26110","21250"
"New entrant CS","2022","Berkshire","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Berkshire","Declared non-disabled","200","200","30350","29290"
"New entrant CS","2022","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Unknown","160","160","29500","25630"
"New entrant CS","2022","Bexley and Greenwich","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Declared non-disabled","120","110","29610","30290"
"New entrant CS","2022","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Unknown","140","140","28270","29020"
"New entrant CS","2022","Birmingham","Declared disabled","160","150","28130","26590"
"New entrant CS","2022","Birmingham","Declared non-disabled","1320","1280","28900","26590"
"New entrant CS","2022","Birmingham","Undeclared","70","70","29900","27570"
"New entrant CS","2022","Birmingham","Unknown","890","850","27470","24770"
"New entrant CS","2022","Blackburn with Darwen","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Declared disabled","80","80","23520","21260"
"New entrant CS","2022","Blackpool","Declared non-disabled","460","450","26100","21260"
"New entrant CS","2022","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Unknown","120","120","26220","21260"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Declared non-disabled","70","70","29060","27460"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Bradford","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Bradford","Declared non-disabled","310","290","23410","21250"
"New entrant CS","2022","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","240","220","23750","21250"
"New entrant CS","2022","Breckland and South Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Declared non-disabled","70","60","31950","31060"
"New entrant CS","2022","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Declared non-disabled","60","60","24810","21260"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Declared non-disabled","60","50","28850","26970"
"New entrant CS","2022","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Declared disabled","100","100","30660","27570"
"New entrant CS","2022","Bristol, City of","Declared non-disabled","620","600","31970","29180"
"New entrant CS","2022","Bristol, City of","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Unknown","370","350","30950","26590"
"New entrant CS","2022","Bromley","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Declared non-disabled","80","70","31320","31060"
"New entrant CS","2022","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Declared non-disabled","140","130","29310","28140"
"New entrant CS","2022","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","80","70","30730","25480"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Declared non-disabled","120","120","27380","27570"
"New entrant CS","2022","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Declared non-disabled","270","260","28770","26140"
"New entrant CS","2022","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","130","120","28390","26140"
"New entrant CS","2022","Camden and City of London","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Declared non-disabled","100","100","39660","34260"
"New entrant CS","2022","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","110","100","36740","28650"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Declared disabled","90","80","26650","22960"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Declared non-disabled","740","720","29110","25860"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","400","390","25970","23140"
