"Status","Year","Sex","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","Education and Skills Funding Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Education and Skills Funding Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Education and Skills Funding Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Education and Skills Funding Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Education and Skills Funding Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Education and Skills Funding Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Education Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Education Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Education Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Education Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Estyn","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Scotland","North Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Actuary's Department","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Actuary's Department","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Legal Department","Inner London - West","200","190","40930","43920"
"New entrant CS","2022","Female","Government Legal Department","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Legal Department","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Merseyside","70","70","26680","26370"
"New entrant CS","2022","Female","Health and Safety Executive","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","North Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","East Wales","50","50","21520","20970"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","21840","20970"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Greater Manchester","100","90","23240","20970"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Inner London - East","60","60","26220","23720"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Inner London - West","150","140","30300","28310"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","110","100","21220","20970"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Outer London - South","30","30","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Outer London - West and North West","30","30","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Shropshire and Staffordshire","80","70","21240","20970"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","West Midlands","100","90","21440","20970"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","West Wales and The Valleys","60","50","21680","20970"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Female","HM Crown Prosecution Service Inspectorate","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Crown Prosecution Service Inspectorate","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Devon","30","30","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Tees Valley and Durham","30","30","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","West Wales and The Valleys","30","30","[c]","[c]"
"New entrant CS","2022","Female","HM Prison and Probation Service","Bedfordshire and Hertfordshire","220","210","27870","28140"
"New entrant CS","2022","Female","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","400","380","27310","26310"
"New entrant CS","2022","Female","HM Prison and Probation Service","Cheshire","180","170","24350","23140"
"New entrant CS","2022","Female","HM Prison and Probation Service","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"New entrant CS","2022","Female","HM Prison and Probation Service","Cumbria","50","50","[c]","[c]"
"New entrant CS","2022","Female","HM Prison and Probation Service","Derbyshire and Nottinghamshire","410","380","25650","24090"
"New entrant CS","2022","Female","HM Prison and Probation Service","Devon","180","170","25150","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","Dorset and Somerset","180","170","25250","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","East Anglia","520","490","25310","23180"
"New entrant CS","2022","Female","HM Prison and Probation Service","East Wales","230","220","23730","23140"
"New entrant CS","2022","Female","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","240","230","25340","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","Essex","240","220","27280","24800"
"New entrant CS","2022","Female","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","390","360","25850","24090"
"New entrant CS","2022","Female","HM Prison and Probation Service","Greater Manchester","460","440","25880","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","Hampshire and Isle of Wight","240","220","27040","24800"
"New entrant CS","2022","Female","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","170","160","25880","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","Inner London - East","390","370","34600","30520"
"New entrant CS","2022","Female","HM Prison and Probation Service","Inner London - West","190","180","30710","30520"
"New entrant CS","2022","Female","HM Prison and Probation Service","Kent","360","340","26760","26140"
"New entrant CS","2022","Female","HM Prison and Probation Service","Lancashire","350","330","26000","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","310","290","25930","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","Lincolnshire","130","120","25470","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","Merseyside","360","340","27190","24800"
"New entrant CS","2022","Female","HM Prison and Probation Service","North Yorkshire","70","70","28520","24800"
"New entrant CS","2022","Female","HM Prison and Probation Service","Northumberland, and Tyne and Wear","210","190","27230","24860"
"New entrant CS","2022","Female","HM Prison and Probation Service","Outer London - East and North East","210","210","29220","27980"
"New entrant CS","2022","Female","HM Prison and Probation Service","Outer London - South","190","180","30540","27420"
"New entrant CS","2022","Female","HM Prison and Probation Service","Outer London - West and North West","220","210","31050","31020"
"New entrant CS","2022","Female","HM Prison and Probation Service","Shropshire and Staffordshire","330","320","25110","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","South Yorkshire","250","240","25690","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","Surrey, East and West Sussex","410","380","27330","26140"
"New entrant CS","2022","Female","HM Prison and Probation Service","Tees Valley and Durham","370","360","25380","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","Unknown","200","180","[c]","[c]"
"New entrant CS","2022","Female","HM Prison and Probation Service","West Midlands","420","390","26800","24090"
"New entrant CS","2022","Female","HM Prison and Probation Service","West Wales and The Valleys","170","160","24040","23170"
"New entrant CS","2022","Female","HM Prison and Probation Service","West Yorkshire","480","450","26190","23170"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","260","250","26910","26590"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","East Wales","230","220","24890","21250"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Eastern Scotland","220","210","24440","21250"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","33040","33080"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Greater Manchester","510","490","26680","26590"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Inner London - East","200","200","36470","30750"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Merseyside","590","570","23470","21250"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Northern Ireland","220","220","26560","26590"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","580","550","24550","21250"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Outer London - South","110","110","35510","37610"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Southern Scotland","140","130","21900","21250"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","West Central Scotland","120","120","28280","26590"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","West Midlands","360","350","25000","21250"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","West Yorkshire","380","360","24970","21250"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","Inner London - West","120","110","31630","28500"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","Tees Valley and Durham","30","30","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Greater Manchester","50","40","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Inner London - West","160","160","35290","33650"
"New entrant CS","2022","Female","Home Office","Kent","60","60","24300","21680"
"New entrant CS","2022","Female","Home Office","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Merseyside","180","180","24290","24880"
"New entrant CS","2022","Female","Home Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Northumberland, and Tyne and Wear","40","30","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Outer London - South","210","210","33780","28650"
"New entrant CS","2022","Female","Home Office","Outer London - West and North West","60","60","28450","28650"
"New entrant CS","2022","Female","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","South Yorkshire","80","80","28300","24880"
"New entrant CS","2022","Female","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","West Central Scotland","60","60","25150","24880"
"New entrant CS","2022","Female","Home Office","West Midlands","50","50","[c]","[c]"
"New entrant CS","2022","Female","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","West Yorkshire","60","50","24720","24880"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","East Wales","110","110","27410","24030"
"New entrant CS","2022","Female","Intellectual Property Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
