"Status","Year","Function_of_post","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Commercial","Liverpool","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Hampshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Portsmouth","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sheffield","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tyneside","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Westminster","G6/G7","50","50","74170","74010"
"New entrant CS","2021","Commercial","Westminster","SCS","100","100","80360","71000"
"New entrant CS","2021","Commercial","Westminster","SEO/HEO","70","70","40540","40650"
"New entrant CS","2021","Commercial","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","York","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","York","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Belfast","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bournemouth and Poole","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Dorset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Greater Manchester South West","EO","130","130","25550","25560"
"New entrant CS","2021","Communications","Greater Manchester South West","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Communications","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Lambeth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Leeds","EO","60","60","25490","25560"
"New entrant CS","2021","Communications","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Leeds","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Nottingham","EO","110","100","25430","25560"
"New entrant CS","2021","Communications","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Suffolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tyneside","EO","280","280","25560","25560"
"New entrant CS","2021","Communications","Tyneside","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Westminster","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Communications","Westminster","EO","80","80","27550","27500"
"New entrant CS","2021","Communications","Westminster","G6/G7","60","60","58780","56240"
"New entrant CS","2021","Communications","Westminster","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Westminster","SEO/HEO","140","140","37530","36660"
"New entrant CS","2021","Communications","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Belfast","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Medway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Solihull","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Suffolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Westminster","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Birmingham","AA/AO","100","90","20140","20140"
"New entrant CS","2021","Debt","Bradford","AA/AO","60","50","20140","20140"
"New entrant CS","2021","Debt","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","City of Edinburgh","AA/AO","250","250","20140","20140"
"New entrant CS","2021","Debt","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Croydon","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Debt","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Liverpool","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Debt","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Nottingham","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","Debt","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","South Lanarkshire","AA/AO","110","110","20140","20140"
"New entrant CS","2021","Debt","Tyneside","AA/AO","310","300","20140","20140"
"New entrant CS","2021","Debt","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Berkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Birmingham","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bradford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bristol, City of","SEO/HEO","50","50","35270","35900"
"New entrant CS","2021","Digital, Data & Technology","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
