"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","London","50","50","51660","53360"
"New entrant CS","2021","Unknown","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","London","80","80","43360","38400"
"New entrant CS","2021","Unknown","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","East Midlands (England)","320","300","22070","20600"
"New entrant CS","2021","Unknown","Operational Delivery","East of England","410","390","23210","21590"
"New entrant CS","2021","Unknown","Operational Delivery","London","1210","1200","27890","26410"
"New entrant CS","2021","Unknown","Operational Delivery","North East (England)","230","220","22620","21430"
"New entrant CS","2021","Unknown","Operational Delivery","North West (England)","590","570","22590","21430"
"New entrant CS","2021","Unknown","Operational Delivery","Northern Ireland","70","70","22150","20140"
"New entrant CS","2021","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Scotland","430","420","21950","20810"
"New entrant CS","2021","Unknown","Operational Delivery","South East (England)","710","680","24240","23050"
"New entrant CS","2021","Unknown","Operational Delivery","South West (England)","360","350","24030","22350"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Wales","530","490","21970","21590"
"New entrant CS","2021","Unknown","Operational Delivery","West Midlands (England)","460","440","23370","20880"
"New entrant CS","2021","Unknown","Operational Delivery","Yorkshire and The Humber","530","520","22530","21430"
"New entrant CS","2021","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","London","200","200","35520","28650"
"New entrant CS","2021","Unknown","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Scotland","60","60","24650","23810"
"New entrant CS","2021","Unknown","Other","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Other","South West (England)","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","London","860","840","39550","33570"
"New entrant CS","2021","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Yorkshire and The Humber","160","150","38390","35900"
"New entrant CS","2021","Unknown","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","London","90","90","42080","36160"
"New entrant CS","2021","Unknown","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","South East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","South West (England)","90","90","24350","16780"
"New entrant CS","2021","Unknown","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Security","South East (England)","70","70","29620","25540"
"New entrant CS","2021","Unknown","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","London","60","60","33680","32540"
"New entrant CS","2021","Unknown","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","East Midlands (England)","110","110","24890","25560"
"New entrant CS","2021","Unknown","Tax","London","60","60","32470","36160"
"New entrant CS","2021","Unknown","Tax","North East (England)","480","470","22390","20140"
"New entrant CS","2021","Unknown","Tax","North West (England)","470","460","22170","20140"
"New entrant CS","2021","Unknown","Tax","Northern Ireland","80","70","21530","20140"
"New entrant CS","2021","Unknown","Tax","Scotland","300","290","20630","20140"
"New entrant CS","2021","Unknown","Tax","South East (England)","60","60","20140","20140"
"New entrant CS","2021","Unknown","Tax","Wales","140","130","21800","20140"
"New entrant CS","2021","Unknown","Tax","West Midlands (England)","130","130","21510","20140"
"New entrant CS","2021","Unknown","Tax","Yorkshire and The Humber","270","260","22220","20140"
"New entrant CS","2021","Unknown","Unknown","East Midlands (England)","120","120","27590","27570"
"New entrant CS","2021","Unknown","Unknown","East of England","120","110","28470","27570"
"New entrant CS","2021","Unknown","Unknown","London","1150","1140","39050","31060"
"New entrant CS","2021","Unknown","Unknown","North East (England)","250","240","25100","21010"
"New entrant CS","2021","Unknown","Unknown","North West (England)","420","410","27690","27570"
"New entrant CS","2021","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Scotland","820","790","33740","29740"
"New entrant CS","2021","Unknown","Unknown","South East (England)","220","220","29390","27570"
"New entrant CS","2021","Unknown","Unknown","South West (England)","160","160","28770","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","520","510","36150","28000"
"New entrant CS","2021","Unknown","Unknown","Wales","80","80","26540","27570"
"New entrant CS","2021","Unknown","Unknown","West Midlands (England)","120","120","30720","27570"
"New entrant CS","2021","Unknown","Unknown","Yorkshire and The Humber","280","270","28610","27570"
"New entrant CS","2021","Unknown","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","London","40","40","[c]","[c]"
"New entrant CS","2021","White","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","White","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","South West (England)","80","80","34280","33000"
"New entrant CS","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","London","120","120","38930","35060"
"New entrant CS","2021","White","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","London","190","190","49980","44770"
"New entrant CS","2021","White","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","North West (England)","80","80","39420","35900"
"New entrant CS","2021","White","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","South East (England)","70","70","38720","35810"
"New entrant CS","2021","White","Digital, Data and Technology","South West (England)","170","170","35580","32420"
"New entrant CS","2021","White","Digital, Data and Technology","Wales","110","110","34830","29540"
"New entrant CS","2021","White","Digital, Data and Technology","West Midlands (England)","50","50","39510","36500"
"New entrant CS","2021","White","Digital, Data and Technology","Yorkshire and The Humber","60","60","41270","36780"
"New entrant CS","2021","White","Economics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","London","200","200","32900","32540"
"New entrant CS","2021","White","Economics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","London","90","90","45650","40650"
"New entrant CS","2021","White","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","White","Finance","South West (England)","90","90","29940","25000"
"New entrant CS","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","London","120","120","39420","32190"
"New entrant CS","2021","White","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","North West (England)","80","80","29840","24960"
"New entrant CS","2021","White","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","White","Human Resources","South West (England)","90","80","31430","26670"
"New entrant CS","2021","White","Human Resources","Wales","30","30","[c]","[c]"
"New entrant CS","2021","White","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","London","40","40","[c]","[c]"
"New entrant CS","2021","White","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
