"Status","Year","Region_ITL3","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Cheshire East","Cheshire","Declared non-disabled","50","50","27190","24920"
"New entrant CS","2021","Cheshire East","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Cheshire","Declared non-disabled","100","100","22200","21010"
"New entrant CS","2021","Cheshire West and Chester","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Lancashire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Lancashire","Unknown","70","60","26400","24240"
"New entrant CS","2021","City of Edinburgh","Eastern Scotland","Declared disabled","90","90","31160","27570"
"New entrant CS","2021","City of Edinburgh","Eastern Scotland","Declared non-disabled","530","520","29920","27570"
"New entrant CS","2021","City of Edinburgh","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Eastern Scotland","Unknown","860","840","30980","26070"
"New entrant CS","2021","Clackmannanshire and Fife","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Eastern Scotland","Declared non-disabled","60","50","27620","27570"
"New entrant CS","2021","Clackmannanshire and Fife","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Declared non-disabled","130","120","26130","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Coventry","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","West Midlands","Declared non-disabled","160","150","29990","27570"
"New entrant CS","2021","Coventry","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","West Midlands","Unknown","170","160","33540","29360"
"New entrant CS","2021","Croydon","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Outer London - South","Declared non-disabled","230","230","32850","29570"
"New entrant CS","2021","Croydon","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Outer London - South","Unknown","490","480","35610","30120"
"New entrant CS","2021","Darlington","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Tees Valley and Durham","Unknown","50","50","31290","25000"
"New entrant CS","2021","Derby","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Derbyshire and Nottinghamshire","Declared non-disabled","100","90","26110","27570"
"New entrant CS","2021","Derby","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Devon","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2021","Devon CC","Devon","Declared non-disabled","480","470","26410","22920"
"New entrant CS","2021","Devon CC","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Devon","Unknown","140","140","26050","22850"
"New entrant CS","2021","Dorset CC","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Dorset and Somerset","Declared non-disabled","100","100","24970","25380"
"New entrant CS","2021","Dorset CC","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Dorset and Somerset","Unknown","70","70","25820","22850"
"New entrant CS","2021","Dudley","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","West Midlands","Declared non-disabled","60","60","24470","25240"
"New entrant CS","2021","Dudley","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Tees Valley and Durham","Declared non-disabled","190","180","22290","21010"
"New entrant CS","2021","Durham CC","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Tees Valley and Durham","Unknown","190","190","23870","22350"
"New entrant CS","2021","Ealing","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Outer London - West and North West","Declared non-disabled","130","130","30340","31060"
"New entrant CS","2021","Ealing","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Cumbria","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","East Cumbria","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Derbyshire and Nottinghamshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Declared non-disabled","90","90","27440","24480"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Unknown","50","50","23820","23540"
"New entrant CS","2021","East Kent","Kent","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2021","East Kent","Kent","Declared non-disabled","230","230","26390","24920"
"New entrant CS","2021","East Kent","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Kent","Kent","Unknown","230","220","25330","24880"
"New entrant CS","2021","East Lancashire","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Merseyside","Declared non-disabled","90","90","26700","27570"
"New entrant CS","2021","East Merseyside","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Declared non-disabled","100","100","23910","22850"
"New entrant CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Unknown","60","50","24950","22280"
"New entrant CS","2021","East Surrey","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Surrey, East and West Sussex","Declared non-disabled","100","100","28210","29290"
"New entrant CS","2021","East Surrey","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Surrey, East and West Sussex","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Surrey, East and West Sussex","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Surrey, East and West Sussex","Declared non-disabled","250","240","24220","25850"
"New entrant CS","2021","East Sussex CC","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Surrey, East and West Sussex","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Enfield","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","Outer London - East and North East","Declared non-disabled","100","100","30080","31060"
"New entrant CS","2021","Enfield","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Essex","Declared non-disabled","90","90","27880","29290"
"New entrant CS","2021","Essex Haven Gateway","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Essex","Declared non-disabled","110","110","26320","29290"
"New entrant CS","2021","Essex Thames Gateway","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Essex","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Falkirk","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Eastern Scotland","Declared non-disabled","90","90","21870","21010"
"New entrant CS","2021","Falkirk","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Eastern Scotland","Unknown","50","50","23500","20810"
"New entrant CS","2021","Fermanagh and Omagh","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Fermanagh and Omagh","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","East Wales","Declared non-disabled","120","120","22830","22850"
"New entrant CS","2021","Flintshire and Wrexham","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","East Wales","Unknown","60","50","[c]","[c]"
"New entrant CS","2021","Glasgow City","West Central Scotland","Declared disabled","100","90","24260","21010"
"New entrant CS","2021","Glasgow City","West Central Scotland","Declared non-disabled","700","680","27250","23450"
"New entrant CS","2021","Glasgow City","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Glasgow City","West Central Scotland","Unknown","380","370","28920","24880"
"New entrant CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","90","90","26700","27570"
"New entrant CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","70","60","25770","22350"
"New entrant CS","2021","Greater Manchester North East","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","Greater Manchester","Declared non-disabled","170","170","26460","27570"
"New entrant CS","2021","Greater Manchester North East","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","Greater Manchester","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Greater Manchester","Declared non-disabled","140","140","23590","22010"
"New entrant CS","2021","Greater Manchester North West","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Greater Manchester","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","Greater Manchester","Declared non-disabled","160","160","22440","21010"
"New entrant CS","2021","Greater Manchester South East","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","Greater Manchester","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","Greater Manchester","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","Greater Manchester","Declared non-disabled","290","290","26670","25560"
"New entrant CS","2021","Greater Manchester South West","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","Greater Manchester","Unknown","450","450","26530","24880"
"New entrant CS","2021","Gwent Valleys","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","West Wales and The Valleys","Declared non-disabled","60","60","25870","27570"
"New entrant CS","2021","Gwent Valleys","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","West Wales and The Valleys","Declared non-disabled","50","50","21350","21010"
"New entrant CS","2021","Gwynedd","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Inner London - East","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Inner London - East","Declared non-disabled","260","260","29840","31060"
"New entrant CS","2021","Hackney and Newham","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Inner London - East","Unknown","50","50","30260","31060"
"New entrant CS","2021","Haringey and Islington","Inner London - East","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","Inner London - East","Declared non-disabled","200","200","28910","31060"
"New entrant CS","2021","Haringey and Islington","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","Inner London - East","Unknown","170","170","27090","30220"
"New entrant CS","2021","Harrow and Hillingdon","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","Outer London - West and North West","Declared non-disabled","200","190","30330","31060"
"New entrant CS","2021","Harrow and Hillingdon","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","Outer London - West and North West","Unknown","140","140","27820","28650"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Declared non-disabled","90","90","22990","22850"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","Essex","Declared non-disabled","100","100","27140","29290"
"New entrant CS","2021","Heart of Essex","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","Essex","Unknown","100","100","28140","25850"
"New entrant CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Declared non-disabled","330","320","28380","29290"
"New entrant CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Unknown","130","130","28550","27850"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Declared non-disabled","210","210","30240","31060"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Unknown","120","120","27240","28650"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Declared non-disabled","90","90","25250","21050"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Hampshire and Isle of Wight","Declared non-disabled","60","60","24170","24120"
"New entrant CS","2021","Isle of Wight","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Declared non-disabled","130","130","29270","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Kent","Declared non-disabled","160","160","27380","29120"
"New entrant CS","2021","Kent Thames Gateway","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Kent","Unknown","90","90","25110","27850"
"New entrant CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Declared non-disabled","70","70","26010","27570"
"New entrant CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Unknown","90","80","25060","22350"
"New entrant CS","2021","Lambeth","Inner London - East","Declared disabled","60","60","34010","31060"
"New entrant CS","2021","Lambeth","Inner London - East","Declared non-disabled","720","650","36730","31370"
"New entrant CS","2021","Lambeth","Inner London - East","Undeclared","110","90","43480","38890"
"New entrant CS","2021","Lambeth","Inner London - East","Unknown","370","360","36500","32260"
"New entrant CS","2021","Lancaster and Wyre","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Lancashire","Declared non-disabled","120","120","23360","21010"
"New entrant CS","2021","Lancaster and Wyre","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Lancashire","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Leeds","West Yorkshire","Declared disabled","130","120","27070","27570"
"New entrant CS","2021","Leeds","West Yorkshire","Declared non-disabled","810","790","28140","27570"
"New entrant CS","2021","Leeds","West Yorkshire","Undeclared","50","50","27680","27570"
"New entrant CS","2021","Leeds","West Yorkshire","Unknown","900","880","29700","25560"
"New entrant CS","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","210","200","23620","22850"
"New entrant CS","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Unknown","150","150","24680","22350"
"New entrant CS","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","110","110","25620","22850"
"New entrant CS","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Unknown","80","70","25330","22850"
"New entrant CS","2021","Lewisham and Southwark","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Inner London - East","Declared non-disabled","210","210","29290","31060"
"New entrant CS","2021","Lewisham and Southwark","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Inner London - East","Unknown","60","60","38920","26810"
"New entrant CS","2021","Lincolnshire","Lincolnshire","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Lincolnshire","Declared non-disabled","190","180","26380","25190"
"New entrant CS","2021","Lincolnshire","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Lincolnshire","Unknown","60","50","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Merseyside","Declared non-disabled","200","190","24780","21320"
"New entrant CS","2021","Liverpool","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Merseyside","Unknown","370","350","27380","21430"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","Declared non-disabled","70","70","24940","27570"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Declared disabled","80","80","28820","27570"
"New entrant CS","2021","Manchester","Greater Manchester","Declared non-disabled","620","590","32000","27570"
"New entrant CS","2021","Manchester","Greater Manchester","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Unknown","480","470","29870","25560"
