"Status","Year","Profession_of_post","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Operational Delivery","Female","Devon","60","50","27660","23390"
"Leaver Dept.","2022","Operational Delivery","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","East Anglia","120","110","31770","25010"
"Leaver Dept.","2022","Operational Delivery","Female","East Wales","120","120","28300","27570"
"Leaver Dept.","2022","Operational Delivery","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Eastern Scotland","150","140","26000","27570"
"Leaver Dept.","2022","Operational Delivery","Female","Essex","40","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Gloucestershire, Wiltshire and Bath/Bristol area","360","330","32320","28590"
"Leaver Dept.","2022","Operational Delivery","Female","Greater Manchester","250","240","26950","25000"
"Leaver Dept.","2022","Operational Delivery","Female","Hampshire and Isle of Wight","60","50","30190","27570"
"Leaver Dept.","2022","Operational Delivery","Female","Herefordshire, Worcestershire and Warwickshire","40","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Inner London - East","890","830","41820","39680"
"Leaver Dept.","2022","Operational Delivery","Female","Inner London - West","430","400","39730","35200"
"Leaver Dept.","2022","Operational Delivery","Female","Kent","70","70","34650","29290"
"Leaver Dept.","2022","Operational Delivery","Female","Lancashire","60","60","27070","27570"
"Leaver Dept.","2022","Operational Delivery","Female","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Merseyside","250","240","27160","24890"
"Leaver Dept.","2022","Operational Delivery","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","North Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Northumberland, and Tyne and Wear","220","210","28170","27570"
"Leaver Dept.","2022","Operational Delivery","Female","Outer London - East and North East","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Outer London - South","90","80","32640","31060"
"Leaver Dept.","2022","Operational Delivery","Female","Outer London - West and North West","370","320","31960","27920"
"Leaver Dept.","2022","Operational Delivery","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Shropshire and Staffordshire","60","50","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","South Yorkshire","60","60","30850","27570"
"Leaver Dept.","2022","Operational Delivery","Female","Southern Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Surrey, East and West Sussex","70","60","30400","27570"
"Leaver Dept.","2022","Operational Delivery","Female","Tees Valley and Durham","80","70","28530","27140"
"Leaver Dept.","2022","Operational Delivery","Female","Unknown","80","70","27790","26130"
"Leaver Dept.","2022","Operational Delivery","Female","West Central Scotland","180","170","26580","27570"
"Leaver Dept.","2022","Operational Delivery","Female","West Midlands","400","370","29170","26060"
"Leaver Dept.","2022","Operational Delivery","Female","West Wales and The Valleys","70","60","27550","27570"
"Leaver Dept.","2022","Operational Delivery","Female","West Yorkshire","260","240","30810","27570"
"Leaver Dept.","2022","Operational Delivery","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Derbyshire and Nottinghamshire","80","80","28720","27570"
"Leaver Dept.","2022","Operational Delivery","Male","Devon","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","East Anglia","70","60","35200","27570"
"Leaver Dept.","2022","Operational Delivery","Male","East Wales","90","90","30080","27530"
"Leaver Dept.","2022","Operational Delivery","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Eastern Scotland","90","90","25180","27570"
"Leaver Dept.","2022","Operational Delivery","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Gloucestershire, Wiltshire and Bath/Bristol area","180","170","38820","33650"
"Leaver Dept.","2022","Operational Delivery","Male","Greater Manchester","170","170","28110","27570"
"Leaver Dept.","2022","Operational Delivery","Male","Hampshire and Isle of Wight","50","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Inner London - East","410","390","45560","40560"
"Leaver Dept.","2022","Operational Delivery","Male","Inner London - West","250","240","39890","34260"
"Leaver Dept.","2022","Operational Delivery","Male","Kent","50","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Lancashire","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Merseyside","180","180","27300","25040"
"Leaver Dept.","2022","Operational Delivery","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Northumberland, and Tyne and Wear","100","100","27680","24920"
"Leaver Dept.","2022","Operational Delivery","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Outer London - South","60","60","33780","31060"
"Leaver Dept.","2022","Operational Delivery","Male","Outer London - West and North West","180","170","37470","31060"
"Leaver Dept.","2022","Operational Delivery","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Shropshire and Staffordshire","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","South Yorkshire","50","50","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Surrey, East and West Sussex","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Tees Valley and Durham","50","50","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","West Central Scotland","110","110","25760","25310"
"Leaver Dept.","2022","Operational Delivery","Male","West Midlands","240","230","30270","27570"
"Leaver Dept.","2022","Operational Delivery","Male","West Wales and The Valleys","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","West Yorkshire","160","160","30990","27570"
"Leaver Dept.","2022","Operational Research","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","29620","27510"
"Leaver Dept.","2022","Other","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Inner London - West","100","100","36330","30720"
"Leaver Dept.","2022","Other","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","West Central Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","Other","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","34280","27570"
"Leaver Dept.","2022","Other","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Inner London - West","70","70","41120","34670"
"Leaver Dept.","2022","Other","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","West Central Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","Other","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Greater Manchester","40","40","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Inner London - West","960","770","45540","40370"
"Leaver Dept.","2022","Policy","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","West Yorkshire","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Inner London - West","830","690","48010","42410"
"Leaver Dept.","2022","Policy","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Male","West Yorkshire","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","37190","37940"
"Leaver Dept.","2022","Project Delivery","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Inner London - West","60","60","45610","39600"
"Leaver Dept.","2022","Project Delivery","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Southern Scotland","[c]","[c]","[c]","[c]"
