"Status","Year","Sexual_orientation","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","30-39","580","560","28200","27570"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","40-49","420","400","31110","27570"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","50-59","340","330","30740","27570"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","60-64","60","50","26970","27570"
"New entrant CS","2021","Heterosexual / straight","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","16-19","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","20-29","980","970","24900","24000"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","30-39","590","560","28880","27570"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","40-49","480","460","31810","27570"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","50-59","390","380","29460","27570"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","60-64","60","50","28990","27570"
"New entrant CS","2021","Heterosexual / straight","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","20-29","50","50","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","30-39","40","30","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","20-29","90","80","25050","25310"
"New entrant CS","2021","LGBO","East of England","30-39","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","20-29","570","560","31780","31060"
"New entrant CS","2021","LGBO","London","30-39","220","220","38920","33930"
"New entrant CS","2021","LGBO","London","40-49","90","90","40740","31530"
"New entrant CS","2021","LGBO","London","50-59","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","20-29","110","110","23200","21010"
"New entrant CS","2021","LGBO","North East (England)","30-39","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","20-29","200","200","24360","22850"
"New entrant CS","2021","LGBO","North West (England)","30-39","90","80","26980","26550"
"New entrant CS","2021","LGBO","North West (England)","40-49","60","60","27700","27570"
"New entrant CS","2021","LGBO","North West (England)","50-59","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","20-29","130","120","24690","23340"
"New entrant CS","2021","LGBO","Scotland","30-39","70","70","28650","27570"
"New entrant CS","2021","LGBO","Scotland","40-49","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","20-29","180","180","25300","26160"
"New entrant CS","2021","LGBO","South East (England)","30-39","80","80","28380","27570"
"New entrant CS","2021","LGBO","South East (England)","40-49","50","40","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","50-59","50","50","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","20-29","160","160","24980","24960"
"New entrant CS","2021","LGBO","South West (England)","30-39","70","70","27740","27570"
"New entrant CS","2021","LGBO","South West (England)","40-49","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","20-29","100","100","23870","22850"
"New entrant CS","2021","LGBO","Wales","30-39","60","60","27730","25560"
"New entrant CS","2021","LGBO","Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","20-29","110","110","24110","22920"
"New entrant CS","2021","LGBO","West Midlands (England)","30-39","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","40-49","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","20-29","170","170","25310","25000"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","30-39","70","70","28000","27570"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","40-49","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","20-29","450","440","31570","31060"
"New entrant CS","2021","Undeclared","London","30-39","210","200","40120","36040"
"New entrant CS","2021","Undeclared","London","40-49","130","120","42250","35430"
"New entrant CS","2021","Undeclared","London","50-59","70","70","41420","32350"
"New entrant CS","2021","Undeclared","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","30-39","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","20-29","90","90","24600","21160"
"New entrant CS","2021","Undeclared","North West (England)","30-39","50","50","28910","27570"
"New entrant CS","2021","Undeclared","North West (England)","40-49","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","20-29","90","90","23550","20850"
"New entrant CS","2021","Undeclared","Scotland","30-39","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","20-29","100","100","25960","25540"
"New entrant CS","2021","Undeclared","South East (England)","30-39","50","50","30050","27850"
"New entrant CS","2021","Undeclared","South East (England)","40-49","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","50-59","50","50","29270","27710"
"New entrant CS","2021","Undeclared","South East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","20-29","100","90","24030","22430"
"New entrant CS","2021","Undeclared","South West (England)","30-39","60","50","31090","27570"
"New entrant CS","2021","Undeclared","South West (England)","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","50-59","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","20-29","60","60","25840","27370"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","20-29","300","300","23440","22850"
"New entrant CS","2021","Unknown","East Midlands (England)","30-39","150","140","24770","22850"
"New entrant CS","2021","Unknown","East Midlands (England)","40-49","110","110","29300","25560"
"New entrant CS","2021","Unknown","East Midlands (England)","50-59","90","90","25660","25130"
"New entrant CS","2021","Unknown","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","20-29","260","260","24490","24180"
"New entrant CS","2021","Unknown","East of England","30-39","150","150","26950","25850"
"New entrant CS","2021","Unknown","East of England","40-49","100","90","25460","22850"
"New entrant CS","2021","Unknown","East of England","50-59","110","110","27830","24880"
"New entrant CS","2021","Unknown","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","16-19","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","London","20-29","2680","2660","30790","28690"
"New entrant CS","2021","Unknown","London","30-39","970","950","40970","35050"
"New entrant CS","2021","Unknown","London","40-49","570","560","47830","40000"
"New entrant CS","2021","Unknown","London","50-59","380","370","47610","40030"
"New entrant CS","2021","Unknown","London","60-64","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","16-19","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","20-29","450","440","22970","21010"
"New entrant CS","2021","Unknown","North East (England)","30-39","250","250","24470","22350"
"New entrant CS","2021","Unknown","North East (England)","40-49","160","160","25580","22850"
"New entrant CS","2021","Unknown","North East (England)","50-59","130","130","24390","21010"
"New entrant CS","2021","Unknown","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","20-29","800","790","23420","21430"
"New entrant CS","2021","Unknown","North West (England)","30-39","420","410","27230","24880"
"New entrant CS","2021","Unknown","North West (England)","40-49","300","280","29140","24880"
"New entrant CS","2021","Unknown","North West (England)","50-59","220","210","28510","22350"
"New entrant CS","2021","Unknown","North West (England)","60-64","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","20-29","80","70","21430","20140"
"New entrant CS","2021","Unknown","Northern Ireland","30-39","50","50","25010","20140"
"New entrant CS","2021","Unknown","Northern Ireland","40-49","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","16-19","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","20-29","680","670","23910","20810"
"New entrant CS","2021","Unknown","Scotland","30-39","490","480","28670","25140"
"New entrant CS","2021","Unknown","Scotland","40-49","320","310","31910","26870"
"New entrant CS","2021","Unknown","Scotland","50-59","230","220","34520","26550"
"New entrant CS","2021","Unknown","Scotland","60-64","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","16-19","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","20-29","510","510","24310","24180"
"New entrant CS","2021","Unknown","South East (England)","30-39","290","270","28380","27400"
"New entrant CS","2021","Unknown","South East (England)","40-49","210","200","31070","27570"
"New entrant CS","2021","Unknown","South East (England)","50-59","220","210","30340","26100"
"New entrant CS","2021","Unknown","South East (England)","60-64","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","16-19","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","20-29","430","430","24390","22920"
"New entrant CS","2021","Unknown","South West (England)","30-39","270","260","31300","27570"
"New entrant CS","2021","Unknown","South West (England)","40-49","180","170","36050","30620"
"New entrant CS","2021","Unknown","South West (England)","50-59","140","130","33440","27570"
"New entrant CS","2021","Unknown","South West (England)","60-64","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","20-29","230","220","27960","28000"
"New entrant CS","2021","Unknown","Unknown","30-39","100","100","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","40-49","80","80","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","50-59","90","90","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","16-19","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","20-29","460","450","23100","21590"
"New entrant CS","2021","Unknown","Wales","30-39","270","250","27270","23320"
"New entrant CS","2021","Unknown","Wales","40-49","130","120","28960","23320"
"New entrant CS","2021","Unknown","Wales","50-59","100","100","25530","21590"
"New entrant CS","2021","Unknown","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","20-29","430","420","22780","20880"
"New entrant CS","2021","Unknown","West Midlands (England)","30-39","210","200","28810","25560"
"New entrant CS","2021","Unknown","West Midlands (England)","40-49","170","160","31760","25560"
"New entrant CS","2021","Unknown","West Midlands (England)","50-59","100","90","31260","25560"
"New entrant CS","2021","Unknown","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","16-19","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","20-29","710","710","23900","21430"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","30-39","320","310","29060","25560"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","40-49","230","220","32980","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","50-59","180","180","32690","27470"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","16-19","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","20-29","820","810","24410","23140"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","30-39","530","500","27320","24960"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","40-49","420","400","29380","26590"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","50-59","380","360","28240","26130"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","60-64","80","70","27850","27570"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East of England","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East of England","20-29","650","650","25540","24800"
"New entrant CS","2022","Heterosexual / straight","East of England","30-39","440","420","27900","26140"
"New entrant CS","2022","Heterosexual / straight","East of England","40-49","410","380","30570","27570"
"New entrant CS","2022","Heterosexual / straight","East of England","50-59","380","360","29160","27570"
"New entrant CS","2022","Heterosexual / straight","East of England","60-64","110","100","28080","26010"
"New entrant CS","2022","Heterosexual / straight","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","London","16-19","70","60","24800","25060"
"New entrant CS","2022","Heterosexual / straight","London","20-29","3580","3530","31840","31060"
"New entrant CS","2022","Heterosexual / straight","London","30-39","1740","1690","39530","35310"
"New entrant CS","2022","Heterosexual / straight","London","40-49","1090","1050","43300","38730"
"New entrant CS","2022","Heterosexual / straight","London","50-59","780","760","41690","35100"
"New entrant CS","2022","Heterosexual / straight","London","60-64","160","150","42100","34550"
"New entrant CS","2022","Heterosexual / straight","London","65+","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North East (England)","20-29","860","850","24620","23140"
"New entrant CS","2022","Heterosexual / straight","North East (England)","30-39","650","620","27710","26050"
"New entrant CS","2022","Heterosexual / straight","North East (England)","40-49","490","480","28550","26310"
"New entrant CS","2022","Heterosexual / straight","North East (England)","50-59","400","390","28450","26590"
"New entrant CS","2022","Heterosexual / straight","North East (England)","60-64","90","90","25500","22260"
"New entrant CS","2022","Heterosexual / straight","North East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North West (England)","16-19","70","70","22310","21260"
"New entrant CS","2022","Heterosexual / straight","North West (England)","20-29","1860","1830","24920","23170"
"New entrant CS","2022","Heterosexual / straight","North West (England)","30-39","1310","1270","28150","26590"
"New entrant CS","2022","Heterosexual / straight","North West (England)","40-49","870","840","30790","27570"
"New entrant CS","2022","Heterosexual / straight","North West (England)","50-59","680","650","29780","26700"
"New entrant CS","2022","Heterosexual / straight","North West (England)","60-64","170","160","27970","24800"
"New entrant CS","2022","Heterosexual / straight","North West (England)","65+","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","20-29","110","110","26710","26590"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","30-39","90","90","31960","31770"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","40-49","60","50","32260","30400"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","60-64","[c]","[c]","[c]","[c]"
