"Status","Year","Region_ITL1","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","East Midlands (England)","White","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","White","Unknown","140","130","29200","22350"
"New entrant CS","2021","East of England","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Asian","Declared non-disabled","160","150","28150","27570"
"New entrant CS","2021","East of England","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Black","Declared non-disabled","150","140","27950","28940"
"New entrant CS","2021","East of England","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Mixed","Declared non-disabled","80","80","26890","27570"
"New entrant CS","2021","East of England","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Unknown","620","600","25830","24560"
"New entrant CS","2021","East of England","White","Declared disabled","200","190","25840","27570"
"New entrant CS","2021","East of England","White","Declared non-disabled","1410","1370","26990","27570"
"New entrant CS","2021","East of England","White","Undeclared","70","60","27880","27570"
"New entrant CS","2021","East of England","White","Unknown","150","140","29820","26250"
"New entrant CS","2021","London","Asian","Declared disabled","120","120","31690","31060"
"New entrant CS","2021","London","Asian","Declared non-disabled","1390","1360","33220","31060"
"New entrant CS","2021","London","Asian","Undeclared","80","80","35900","31060"
"New entrant CS","2021","London","Asian","Unknown","210","210","34940","31060"
"New entrant CS","2021","London","Black","Declared disabled","150","150","30530","31060"
"New entrant CS","2021","London","Black","Declared non-disabled","1230","1210","31220","31060"
"New entrant CS","2021","London","Black","Undeclared","60","60","31990","31060"
"New entrant CS","2021","London","Black","Unknown","130","130","33530","32190"
"New entrant CS","2021","London","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Chinese","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2021","London","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Mixed","Declared disabled","70","60","31230","31060"
"New entrant CS","2021","London","Mixed","Declared non-disabled","460","450","33510","31060"
"New entrant CS","2021","London","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Mixed","Unknown","80","80","36710","32790"
"New entrant CS","2021","London","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other ethnicity","Declared non-disabled","130","120","32920","31060"
"New entrant CS","2021","London","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Undeclared","Declared non-disabled","140","140","33890","31060"
"New entrant CS","2021","London","Undeclared","Undeclared","120","120","39690","32320"
"New entrant CS","2021","London","Undeclared","Unknown","90","90","27040","22160"
"New entrant CS","2021","London","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Declared non-disabled","70","70","36180","32720"
"New entrant CS","2021","London","Unknown","Undeclared","170","170","38810","34710"
"New entrant CS","2021","London","Unknown","Unknown","4330","4280","36520","31060"
"New entrant CS","2021","London","White","Declared disabled","540","530","34170","31060"
"New entrant CS","2021","London","White","Declared non-disabled","4250","4140","36910","32330"
"New entrant CS","2021","London","White","Undeclared","240","230","37580","32350"
"New entrant CS","2021","London","White","Unknown","870","860","38960","33570"
"New entrant CS","2021","North East (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Asian","Declared non-disabled","80","70","25760","21010"
"New entrant CS","2021","North East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Black","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","North East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Mixed","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Unknown","1010","990","23840","21010"
"New entrant CS","2021","North East (England)","White","Declared disabled","220","210","24840","21010"
"New entrant CS","2021","North East (England)","White","Declared non-disabled","1570","1540","24370","21010"
"New entrant CS","2021","North East (England)","White","Undeclared","70","70","24970","23850"
"New entrant CS","2021","North East (England)","White","Unknown","160","150","28620","24880"
"New entrant CS","2021","North West (England)","Asian","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","Asian","Declared non-disabled","270","270","26570","27570"
"New entrant CS","2021","North West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Asian","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Black","Declared non-disabled","120","110","27520","27570"
"New entrant CS","2021","North West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Mixed","Declared non-disabled","80","80","25230","26370"
"New entrant CS","2021","North West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Undeclared","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Unknown","1730","1690","25860","22850"
"New entrant CS","2021","North West (England)","White","Declared disabled","380","370","25210","22920"
"New entrant CS","2021","North West (England)","White","Declared non-disabled","2560","2510","26350","22920"
"New entrant CS","2021","North West (England)","White","Undeclared","100","100","25830","21680"
"New entrant CS","2021","North West (England)","White","Unknown","500","490","31160","28840"
"New entrant CS","2021","Northern Ireland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Unknown","180","170","23050","20140"
"New entrant CS","2021","Northern Ireland","White","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","White","Declared non-disabled","120","110","24060","20140"
"New entrant CS","2021","Northern Ireland","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","White","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Overseas","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","White","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Asian","Declared non-disabled","60","60","28600","26860"
"New entrant CS","2021","Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Black","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Mixed","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Unknown","1710","1660","27890","21430"
"New entrant CS","2021","Scotland","White","Declared disabled","280","270","26420","26160"
"New entrant CS","2021","Scotland","White","Declared non-disabled","2020","1980","27110","25410"
"New entrant CS","2021","Scotland","White","Undeclared","60","50","25420","21010"
"New entrant CS","2021","Scotland","White","Unknown","160","150","29850","26160"
"New entrant CS","2021","South East (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Asian","Declared non-disabled","210","210","28850","27850"
"New entrant CS","2021","South East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Black","Declared non-disabled","170","170","28080","29290"
"New entrant CS","2021","South East (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Mixed","Declared non-disabled","90","90","27340","27570"
"New entrant CS","2021","South East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Declared non-disabled","50","50","29830","27710"
"New entrant CS","2021","South East (England)","Undeclared","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Unknown","1250","1200","27040","24880"
"New entrant CS","2021","South East (England)","White","Declared disabled","330","330","26860","27570"
"New entrant CS","2021","South East (England)","White","Declared non-disabled","2710","2630","27710","27570"
"New entrant CS","2021","South East (England)","White","Undeclared","130","120","28430","27570"
"New entrant CS","2021","South East (England)","White","Unknown","400","390","30680","28100"
"New entrant CS","2021","South West (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Asian","Declared non-disabled","120","110","30530","27570"
"New entrant CS","2021","South West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Black","Declared non-disabled","60","60","29560","27570"
"New entrant CS","2021","South West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Mixed","Declared non-disabled","90","90","28680","27570"
"New entrant CS","2021","South West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Unknown","910","870","28160","25530"
"New entrant CS","2021","South West (England)","White","Declared disabled","310","300","26820","27570"
"New entrant CS","2021","South West (England)","White","Declared non-disabled","2780","2670","28910","27570"
"New entrant CS","2021","South West (England)","White","Undeclared","100","90","30100","27570"
"New entrant CS","2021","South West (England)","White","Unknown","350","340","29910","26510"
"New entrant CS","2021","Unknown","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","37060","28000"
"New entrant CS","2021","Unknown","White","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","White","Declared non-disabled","220","210","29940","27570"
"New entrant CS","2021","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Asian","Declared non-disabled","70","70","25040","21590"
"New entrant CS","2021","Wales","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Mixed","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Wales","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Unknown","960","920","24810","21590"
"New entrant CS","2021","Wales","White","Declared disabled","160","150","26180","22920"
"New entrant CS","2021","Wales","White","Declared non-disabled","1300","1260","25850","22850"
"New entrant CS","2021","Wales","White","Undeclared","50","40","[c]","[c]"
"New entrant CS","2021","Wales","White","Unknown","250","240","29030","24240"
"New entrant CS","2021","West Midlands (England)","Asian","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Asian","Declared non-disabled","340","330","25310","25560"
"New entrant CS","2021","West Midlands (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Asian","Unknown","70","60","31680","25520"
"New entrant CS","2021","West Midlands (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Black","Declared non-disabled","120","120","26240","27570"
"New entrant CS","2021","West Midlands (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Mixed","Declared non-disabled","70","70","27970","26270"
"New entrant CS","2021","West Midlands (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
