"Status","Year","Responsibility_level","Age","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","G6/G7","50-59","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","50-59","Unknown","310","310","59990","56000"
"New entrant CS","2021","G6/G7","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","60-64","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","60-64","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","20-29","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","20-29","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","30-39","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","30-39","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","SCS","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","30-39","Unknown","80","80","76400","71000"
"New entrant CS","2021","SCS","40-49","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","40-49","Declared non-disabled","70","60","94220","91970"
"New entrant CS","2021","SCS","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","40-49","Unknown","110","110","91110","76070"
"New entrant CS","2021","SCS","50-59","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","50-59","Declared non-disabled","50","50","105150","102250"
"New entrant CS","2021","SCS","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","50-59","Unknown","90","90","96430","80000"
"New entrant CS","2021","SCS","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","60-64","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","20-29","Declared disabled","280","270","32680","32540"
"New entrant CS","2021","SEO/HEO","20-29","Declared non-disabled","2340","2330","33550","33000"
"New entrant CS","2021","SEO/HEO","20-29","Undeclared","240","240","32740","32450"
"New entrant CS","2021","SEO/HEO","20-29","Unknown","2280","2270","32550","32390"
"New entrant CS","2021","SEO/HEO","30-39","Declared disabled","180","170","35070","34490"
"New entrant CS","2021","SEO/HEO","30-39","Declared non-disabled","1630","1580","35680","35060"
"New entrant CS","2021","SEO/HEO","30-39","Undeclared","120","110","35960","34710"
"New entrant CS","2021","SEO/HEO","30-39","Unknown","1190","1160","35880","36340"
"New entrant CS","2021","SEO/HEO","40-49","Declared disabled","120","110","35310","34550"
"New entrant CS","2021","SEO/HEO","40-49","Declared non-disabled","980","930","36570","36330"
"New entrant CS","2021","SEO/HEO","40-49","Undeclared","80","70","35930","36330"
"New entrant CS","2021","SEO/HEO","40-49","Unknown","700","680","36790","36740"
"New entrant CS","2021","SEO/HEO","50-59","Declared disabled","80","80","35800","35900"
"New entrant CS","2021","SEO/HEO","50-59","Declared non-disabled","650","620","36630","36330"
"New entrant CS","2021","SEO/HEO","50-59","Undeclared","70","60","35910","35950"
"New entrant CS","2021","SEO/HEO","50-59","Unknown","450","440","37170","37910"
"New entrant CS","2021","SEO/HEO","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","60-64","Declared non-disabled","110","100","36650","36330"
"New entrant CS","2021","SEO/HEO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","60-64","Unknown","60","60","37130","36820"
"New entrant CS","2021","SEO/HEO","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","65+","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","20-29","Declared disabled","60","60","23040","22920"
"New entrant CS","2021","Unknown","20-29","Declared non-disabled","490","480","23390","22920"
"New entrant CS","2021","Unknown","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","20-29","Unknown","340","330","23010","22920"
"New entrant CS","2021","Unknown","30-39","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","30-39","Declared non-disabled","250","230","25630","22920"
"New entrant CS","2021","Unknown","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","30-39","Unknown","150","140","23800","22920"
"New entrant CS","2021","Unknown","40-49","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","40-49","Declared non-disabled","140","130","30920","22920"
"New entrant CS","2021","Unknown","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","40-49","Unknown","130","110","26090","22920"
"New entrant CS","2021","Unknown","50-59","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","50-59","Declared non-disabled","120","110","27160","22920"
"New entrant CS","2021","Unknown","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","50-59","Unknown","120","110","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Declared non-disabled","30","20","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","16-19","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","16-19","Declared non-disabled","430","410","21480","21260"
"New entrant CS","2022","AA/AO","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","16-19","Unknown","300","290","21520","21250"
"New entrant CS","2022","AA/AO","20-29","Declared disabled","760","730","21830","21260"
"New entrant CS","2022","AA/AO","20-29","Declared non-disabled","6370","6250","22050","21260"
"New entrant CS","2022","AA/AO","20-29","Undeclared","240","240","21880","21260"
"New entrant CS","2022","AA/AO","20-29","Unknown","4280","4190","22160","21260"
"New entrant CS","2022","AA/AO","30-39","Declared disabled","320","310","21710","21260"
"New entrant CS","2022","AA/AO","30-39","Declared non-disabled","2890","2790","22290","21260"
"New entrant CS","2022","AA/AO","30-39","Undeclared","120","110","21800","21260"
"New entrant CS","2022","AA/AO","30-39","Unknown","1900","1830","22370","21260"
"New entrant CS","2022","AA/AO","40-49","Declared disabled","230","220","21830","21260"
"New entrant CS","2022","AA/AO","40-49","Declared non-disabled","1780","1720","22090","21260"
"New entrant CS","2022","AA/AO","40-49","Undeclared","80","70","21980","21260"
"New entrant CS","2022","AA/AO","40-49","Unknown","1050","1010","22160","21260"
"New entrant CS","2022","AA/AO","50-59","Declared disabled","200","190","21540","21260"
"New entrant CS","2022","AA/AO","50-59","Declared non-disabled","1470","1410","21780","21260"
"New entrant CS","2022","AA/AO","50-59","Undeclared","90","90","21480","21260"
"New entrant CS","2022","AA/AO","50-59","Unknown","890","850","21760","21250"
"New entrant CS","2022","AA/AO","60-64","Declared disabled","70","60","21610","21260"
"New entrant CS","2022","AA/AO","60-64","Declared non-disabled","310","290","21410","21260"
"New entrant CS","2022","AA/AO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","60-64","Unknown","190","170","20990","21050"
"New entrant CS","2022","AA/AO","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","65+","Declared non-disabled","60","60","21620","21260"
"New entrant CS","2022","AA/AO","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","65+","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","16-19","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","16-19","Declared non-disabled","90","90","24710","25170"
"New entrant CS","2022","EO","16-19","Unknown","110","110","22360","23930"
"New entrant CS","2022","EO","20-29","Declared disabled","510","500","26940","27500"
"New entrant CS","2022","EO","20-29","Declared non-disabled","3960","3920","26980","27230"
"New entrant CS","2022","EO","20-29","Undeclared","190","190","26890","27230"
"New entrant CS","2022","EO","20-29","Unknown","2790","2730","26710","26590"
"New entrant CS","2022","EO","30-39","Declared disabled","260","250","27220","27570"
"New entrant CS","2022","EO","30-39","Declared non-disabled","2160","2100","27280","27570"
"New entrant CS","2022","EO","30-39","Undeclared","110","110","26930","27570"
"New entrant CS","2022","EO","30-39","Unknown","1370","1320","27080","26820"
"New entrant CS","2022","EO","40-49","Declared disabled","190","180","27820","27570"
"New entrant CS","2022","EO","40-49","Declared non-disabled","1330","1290","27200","27570"
"New entrant CS","2022","EO","40-49","Undeclared","60","60","27690","27570"
"New entrant CS","2022","EO","40-49","Unknown","750","700","27130","26820"
"New entrant CS","2022","EO","50-59","Declared disabled","190","180","27570","27570"
"New entrant CS","2022","EO","50-59","Declared non-disabled","950","920","27400","27570"
"New entrant CS","2022","EO","50-59","Undeclared","60","60","28040","27570"
"New entrant CS","2022","EO","50-59","Unknown","790","700","28730","27270"
"New entrant CS","2022","EO","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","60-64","Declared non-disabled","130","120","27170","27570"
"New entrant CS","2022","EO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","60-64","Unknown","120","100","29340","27570"
"New entrant CS","2022","EO","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","65+","Unknown","30","20","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","20-29","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","20-29","Declared non-disabled","270","270","53690","53130"
"New entrant CS","2022","G6/G7","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","20-29","Unknown","190","180","55000","53420"
"New entrant CS","2022","G6/G7","30-39","Declared disabled","70","70","54010","52840"
"New entrant CS","2022","G6/G7","30-39","Declared non-disabled","910","890","54580","53050"
"New entrant CS","2022","G6/G7","30-39","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","30-39","Unknown","590","560","58070","55090"
"New entrant CS","2022","G6/G7","40-49","Declared disabled","90","80","56120","54040"
"New entrant CS","2022","G6/G7","40-49","Declared non-disabled","780","750","56720","54110"
"New entrant CS","2022","G6/G7","40-49","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","40-49","Unknown","520","490","59280","56530"
"New entrant CS","2022","G6/G7","50-59","Declared disabled","60","60","55400","53360"
"New entrant CS","2022","G6/G7","50-59","Declared non-disabled","470","460","57330","54270"
"New entrant CS","2022","G6/G7","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","50-59","Unknown","320","300","60690","58770"
"New entrant CS","2022","G6/G7","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","60-64","Declared non-disabled","70","70","58110","55210"
"New entrant CS","2022","G6/G7","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","60-64","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","G6/G7","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","20-29","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","20-29","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","30-39","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","30-39","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","SCS","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","30-39","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","SCS","40-49","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","40-49","Declared non-disabled","80","70","89730","86960"
"New entrant CS","2022","SCS","40-49","Unknown","70","70","102600","93110"
"New entrant CS","2022","SCS","50-59","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","50-59","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","SCS","50-59","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","SCS","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","60-64","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","16-19","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","16-19","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","20-29","Declared disabled","390","390","33070","33080"
"New entrant CS","2022","SEO/HEO","20-29","Declared non-disabled","3200","3180","33630","33080"
"New entrant CS","2022","SEO/HEO","20-29","Undeclared","200","200","33730","33080"
"New entrant CS","2022","SEO/HEO","20-29","Unknown","2450","2380","32900","32790"
"New entrant CS","2022","SEO/HEO","30-39","Declared disabled","280","270","35380","34000"
"New entrant CS","2022","SEO/HEO","30-39","Declared non-disabled","2390","2340","35710","34260"
"New entrant CS","2022","SEO/HEO","30-39","Undeclared","140","130","35800","35310"
"New entrant CS","2022","SEO/HEO","30-39","Unknown","1500","1410","35900","35900"
"New entrant CS","2022","SEO/HEO","40-49","Declared disabled","190","180","35790","35080"
"New entrant CS","2022","SEO/HEO","40-49","Declared non-disabled","1420","1380","36570","35900"
"New entrant CS","2022","SEO/HEO","40-49","Undeclared","80","80","36520","36000"
"New entrant CS","2022","SEO/HEO","40-49","Unknown","800","750","36370","36330"
"New entrant CS","2022","SEO/HEO","50-59","Declared disabled","90","90","35350","34260"
"New entrant CS","2022","SEO/HEO","50-59","Declared non-disabled","910","880","36980","36330"
"New entrant CS","2022","SEO/HEO","50-59","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","50-59","Unknown","500","470","37080","36940"
"New entrant CS","2022","SEO/HEO","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","60-64","Declared non-disabled","130","120","36160","34550"
"New entrant CS","2022","SEO/HEO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","60-64","Unknown","90","80","36890","36830"
"New entrant CS","2022","SEO/HEO","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","65+","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","16-19","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","16-19","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","16-19","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","20-29","Declared disabled","150","150","23940","23170"
"New entrant CS","2022","Unknown","20-29","Declared non-disabled","1090","1070","23900","23170"
"New entrant CS","2022","Unknown","20-29","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","20-29","Unknown","860","830","23720","23170"
"New entrant CS","2022","Unknown","30-39","Declared disabled","180","170","26030","24800"
"New entrant CS","2022","Unknown","30-39","Declared non-disabled","870","820","28030","24800"
"New entrant CS","2022","Unknown","30-39","Undeclared","60","50","27420","25890"
"New entrant CS","2022","Unknown","30-39","Unknown","840","750","26520","24800"
"New entrant CS","2022","Unknown","40-49","Declared disabled","260","250","31350","28610"
"New entrant CS","2022","Unknown","40-49","Declared non-disabled","880","820","32590","28540"
"New entrant CS","2022","Unknown","40-49","Undeclared","60","60","33500","29450"
"New entrant CS","2022","Unknown","40-49","Unknown","700","620","30060","28200"
"New entrant CS","2022","Unknown","50-59","Declared disabled","380","370","30890","28200"
"New entrant CS","2022","Unknown","50-59","Declared non-disabled","910","850","31600","28200"
"New entrant CS","2022","Unknown","50-59","Undeclared","90","80","30600","28510"
"New entrant CS","2022","Unknown","50-59","Unknown","750","660","30260","28200"
"New entrant CS","2022","Unknown","60-64","Declared disabled","140","130","30780","28300"
"New entrant CS","2022","Unknown","60-64","Declared non-disabled","320","280","29930","28200"
"New entrant CS","2022","Unknown","60-64","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Unknown","280","240","30220","28200"
"New entrant CS","2022","Unknown","65+","Declared disabled","60","50","34610","29640"
"New entrant CS","2022","Unknown","65+","Declared non-disabled","120","100","30200","28200"
"New entrant CS","2022","Unknown","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Unknown","120","80","30150","28300"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Responsibility_level","With the exception of the Senior Civil Service level, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Age","Age in 10 year bands.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
