"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Department for International Trade","Female","130","130","28490","30780"
"New entrant CS","2021","20-29","Department for International Trade","Male","120","120","29730","31800"
"New entrant CS","2021","20-29","Department for Transport","Female","300","300","27580","26590"
"New entrant CS","2021","20-29","Department for Transport","Male","310","310","28690","28000"
"New entrant CS","2021","20-29","Department for Work and Pensions","Female","3560","3520","26690","27570"
"New entrant CS","2021","20-29","Department for Work and Pensions","Male","2570","2560","25890","27570"
"New entrant CS","2021","20-29","Department of Health and Social Care","Female","930","890","28920","27400"
"New entrant CS","2021","20-29","Department of Health and Social Care","Male","450","430","30100","28590"
"New entrant CS","2021","20-29","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Female","160","150","23800","22350"
"New entrant CS","2021","20-29","HM Land Registry","Male","130","130","23880","22350"
"New entrant CS","2021","20-29","HM Revenue and Customs","Female","1280","1260","23350","20140"
"New entrant CS","2021","20-29","HM Revenue and Customs","Male","1240","1230","23740","20140"
"New entrant CS","2021","20-29","HM Treasury","Female","150","150","30220","28500"
"New entrant CS","2021","20-29","HM Treasury","Male","150","150","31540","28500"
"New entrant CS","2021","20-29","Home Office","Female","470","470","28630","25630"
"New entrant CS","2021","20-29","Home Office","Male","500","500","28480","24890"
"New entrant CS","2021","20-29","Ministry of Defence","Female","590","580","24920","22650"
"New entrant CS","2021","20-29","Ministry of Defence","Male","750","750","25610","25520"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Female","110","100","29800","27860"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Male","80","80","30070","27850"
"New entrant CS","2021","20-29","Ministry of Justice","Female","2630","2590","23400","22850"
"New entrant CS","2021","20-29","Ministry of Justice","Male","1520","1500","24070","22850"
"New entrant CS","2021","20-29","National Crime Agency","Female","240","240","30220","28840"
"New entrant CS","2021","20-29","National Crime Agency","Male","160","160","31130","28840"
"New entrant CS","2021","20-29","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Female","80","80","25540","23450"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Male","70","70","28960","25750"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Male","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government","Female","430","420","25700","25020"
"New entrant CS","2021","20-29","Scottish Government","Male","270","270","24860","20850"
"New entrant CS","2021","20-29","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Female","280","280","28670","29540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Male","200","200","28170","29540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","Female","50","50","22300","20500"
"New entrant CS","2021","20-29","Welsh Government","Male","40","30","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","Female","170","160","39740","43920"
"New entrant CS","2021","30-39","Attorney General's Departments","Male","90","90","42140","48080"
"New entrant CS","2021","30-39","Cabinet Office","Female","180","170","45230","38580"
"New entrant CS","2021","30-39","Cabinet Office","Male","150","150","49420","54700"
"New entrant CS","2021","30-39","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Female","180","170","33900","30930"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Male","170","170","35850","33570"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Female","60","60","41190","34020"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Male","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Female","130","130","38240","36500"
"New entrant CS","2021","30-39","Department for Education","Male","80","80","40440","36500"
"New entrant CS","2021","30-39","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Female","240","230","34010","32560"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Male","160","160","35010","32560"
"New entrant CS","2021","30-39","Department for International Trade","Female","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Male","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","Female","150","140","33450","30730"
"New entrant CS","2021","30-39","Department for Transport","Male","180","180","36780","34710"
"New entrant CS","2021","30-39","Department for Work and Pensions","Female","2330","2230","27420","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","Male","1740","1730","27400","27570"
"New entrant CS","2021","30-39","Department of Health and Social Care","Female","490","440","37730","36330"
"New entrant CS","2021","30-39","Department of Health and Social Care","Male","230","220","41980","40070"
"New entrant CS","2021","30-39","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Female","110","110","28620","22350"
"New entrant CS","2021","30-39","HM Land Registry","Male","70","70","27980","22350"
"New entrant CS","2021","30-39","HM Revenue and Customs","Female","610","580","25270","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","Male","640","630","25580","20880"
"New entrant CS","2021","30-39","HM Treasury","Female","50","50","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","Male","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Female","230","230","33000","28650"
"New entrant CS","2021","30-39","Home Office","Male","260","260","33380","25630"
"New entrant CS","2021","30-39","Ministry of Defence","Female","480","440","31260","26350"
"New entrant CS","2021","30-39","Ministry of Defence","Male","450","450","32930","30000"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Female","60","60","36790","36340"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Male","60","60","37490","33210"
"New entrant CS","2021","30-39","Ministry of Justice","Female","1080","1030","25470","22920"
"New entrant CS","2021","30-39","Ministry of Justice","Male","1000","970","26740","22920"
"New entrant CS","2021","30-39","National Crime Agency","Female","150","150","34850","32770"
"New entrant CS","2021","30-39","National Crime Agency","Male","130","130","35150","34140"
"New entrant CS","2021","30-39","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Male","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Female","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Male","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government","Female","340","320","32410","30650"
"New entrant CS","2021","30-39","Scottish Government","Male","260","260","30970","26160"
"New entrant CS","2021","30-39","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Female","140","130","32470","29540"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Male","130","120","34500","32540"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government","Female","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Female","100","90","45560","48080"
"New entrant CS","2021","40-49","Attorney General's Departments","Male","70","60","46760","48080"
"New entrant CS","2021","40-49","Cabinet Office","Female","100","100","53530","49700"
"New entrant CS","2021","40-49","Cabinet Office","Male","100","100","69720","68000"
"New entrant CS","2021","40-49","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Female","110","110","34860","33570"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Male","100","100","38410","32060"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","Female","70","60","41150","36570"
"New entrant CS","2021","40-49","Department for Education","Male","60","60","44260","39090"
"New entrant CS","2021","40-49","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Female","120","110","37480","32560"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Male","110","110","39670","35900"
"New entrant CS","2021","40-49","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Female","80","70","33460","29970"
"New entrant CS","2021","40-49","Department for Transport","Male","130","130","37910","34420"
"New entrant CS","2021","40-49","Department for Work and Pensions","Female","1910","1830","27520","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Male","1350","1340","27790","27570"
"New entrant CS","2021","40-49","Department of Health and Social Care","Female","410","350","41190","37890"
"New entrant CS","2021","40-49","Department of Health and Social Care","Male","170","160","50440","41270"
"New entrant CS","2021","40-49","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Female","70","70","27240","22350"
"New entrant CS","2021","40-49","HM Land Registry","Male","60","60","30910","22350"
"New entrant CS","2021","40-49","HM Revenue and Customs","Female","390","380","26990","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","Male","380","380","27650","25560"
"New entrant CS","2021","40-49","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","Female","150","140","35320","28650"
"New entrant CS","2021","40-49","Home Office","Male","190","190","37210","27760"
"New entrant CS","2021","40-49","Ministry of Defence","Female","390","360","32550","26670"
"New entrant CS","2021","40-49","Ministry of Defence","Male","470","470","36020","33000"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Female","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Male","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Female","650","620","25430","22850"
"New entrant CS","2021","40-49","Ministry of Justice","Male","540","520","28900","23310"
"New entrant CS","2021","40-49","National Crime Agency","Female","100","100","36030","34140"
"New entrant CS","2021","40-49","National Crime Agency","Male","70","60","38970","39000"
"New entrant CS","2021","40-49","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","Female","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Male","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Male","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Government","Female","220","210","35010","30650"
"New entrant CS","2021","40-49","Scottish Government","Male","170","160","34350","30650"
"New entrant CS","2021","40-49","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Female","80","80","35510","32540"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Male","50","50","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Female","50","40","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Male","50","50","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Female","50","50","64340","64750"
"New entrant CS","2021","50-59","Cabinet Office","Male","90","90","67110","67500"
"New entrant CS","2021","50-59","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Female","50","50","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Male","60","60","44360","36720"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Female","40","30","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Male","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Female","90","80","34000","29180"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Male","90","90","42640","36880"
"New entrant CS","2021","50-59","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","Female","70","70","28940","21590"
"New entrant CS","2021","50-59","Department for Transport","Male","100","100","34960","26580"
"New entrant CS","2021","50-59","Department for Work and Pensions","Female","1800","1750","26590","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Male","1050","1040","27090","27570"
"New entrant CS","2021","50-59","Department of Health and Social Care","Female","280","240","40210","36330"
"New entrant CS","2021","50-59","Department of Health and Social Care","Male","160","150","51560","40650"
"New entrant CS","2021","50-59","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Female","50","50","24490","22350"
"New entrant CS","2021","50-59","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Female","300","290","26030","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Male","280","280","28240","20140"
"New entrant CS","2021","50-59","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Female","90","90","36050","28650"
"New entrant CS","2021","50-59","Home Office","Male","180","180","34090","25770"
"New entrant CS","2021","50-59","Ministry of Defence","Female","280","260","31120","26350"
"New entrant CS","2021","50-59","Ministry of Defence","Male","580","570","33120","30360"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice","Female","500","460","23060","20600"
"New entrant CS","2021","50-59","Ministry of Justice","Male","500","480","26170","22680"
"New entrant CS","2021","50-59","National Crime Agency","Female","60","60","34390","34140"
"New entrant CS","2021","50-59","National Crime Agency","Male","130","130","40170","38170"
"New entrant CS","2021","50-59","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government","Female","150","140","33810","28120"
"New entrant CS","2021","50-59","Scottish Government","Male","140","130","35680","29740"
"New entrant CS","2021","50-59","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Female","50","40","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Male","50","50","34590","36030"
"New entrant CS","2021","50-59","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Female","320","300","25510","27570"
"New entrant CS","2021","60-64","Department for Work and Pensions","Male","270","270","26790","27570"
"New entrant CS","2021","60-64","Department of Health and Social Care","Female","80","50","46610","36330"
"New entrant CS","2021","60-64","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Female","40","40","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Male","50","50","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
