"Status","Year","Function_of_post","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Security","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Security","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","London","180","160","36680","35070"
"Leaver Dept.","2022","Unknown","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","North West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","West Midlands (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","London","100","90","37390","35070"
"Leaver Dept.","2022","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","London","50","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","350","230","40820","35050"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","90","80","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","120","110","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scotland","110","100","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","90","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East of England","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","London","630","470","49870","43950"
"Leaver Dept.","2022","Unknown","White","North East (England)","190","180","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North West (England)","360","350","27230","24890"
"Leaver Dept.","2022","Unknown","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","290","280","31560","25930"
"Leaver Dept.","2022","Unknown","White","South East (England)","60","60","30490","26670"
"Leaver Dept.","2022","Unknown","White","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","120","120","33670","28560"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","140","130","32240","27020"
"New entrant CS","2021","Analysis","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Asian","London","60","60","33790","32540"
"New entrant CS","2021","Analysis","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Asian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","London","30","30","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","London","180","180","39350","36160"
"New entrant CS","2021","Analysis","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Wales","70","70","27480","29540"
"New entrant CS","2021","Analysis","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","White","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","White","London","390","390","36320","32720"
"New entrant CS","2021","Analysis","White","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","White","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Analysis","White","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","White","South East (England)","80","70","29440","29540"
"New entrant CS","2021","Analysis","White","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Analysis","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","White","Wales","120","120","30170","29540"
"New entrant CS","2021","Analysis","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","White","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
