"Status","Year","Region_ITL1","Sex","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","North West (England)","Male","50-59","140","130","40890","34220"
"Leaver Dept.","2022","North West (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Female","20-29","190","190","26090","26570"
"Leaver Dept.","2022","Scotland","Female","30-39","210","200","29800","27570"
"Leaver Dept.","2022","Scotland","Female","40-49","190","180","32030","27570"
"Leaver Dept.","2022","Scotland","Female","50-59","140","130","31740","27570"
"Leaver Dept.","2022","Scotland","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Male","20-29","110","110","26640","27360"
"Leaver Dept.","2022","Scotland","Male","30-39","180","180","28820","27570"
"Leaver Dept.","2022","Scotland","Male","40-49","110","110","32100","27570"
"Leaver Dept.","2022","Scotland","Male","50-59","80","80","33940","27570"
"Leaver Dept.","2022","Scotland","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Female","20-29","130","130","28510","29230"
"Leaver Dept.","2022","South East (England)","Female","30-39","140","130","36920","32560"
"Leaver Dept.","2022","South East (England)","Female","40-49","180","160","43570","38580"
"Leaver Dept.","2022","South East (England)","Female","50-59","130","120","43340","34530"
"Leaver Dept.","2022","South East (England)","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Male","20-29","100","90","27140","26840"
"Leaver Dept.","2022","South East (England)","Male","30-39","100","100","36490","36330"
"Leaver Dept.","2022","South East (England)","Male","40-49","100","100","41220","38620"
"Leaver Dept.","2022","South East (England)","Male","50-59","110","110","48080","42380"
"Leaver Dept.","2022","South East (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Female","20-29","320","310","25880","24350"
"Leaver Dept.","2022","South West (England)","Female","30-39","330","310","34510","32320"
"Leaver Dept.","2022","South West (England)","Female","40-49","320","300","39470","36330"
"Leaver Dept.","2022","South West (England)","Female","50-59","220","200","40410","37190"
"Leaver Dept.","2022","South West (England)","Female","60-64","50","50","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Male","20-29","230","230","26790","27540"
"Leaver Dept.","2022","South West (England)","Male","30-39","230","220","35290","35430"
"Leaver Dept.","2022","South West (England)","Male","40-49","190","190","44230","41730"
"Leaver Dept.","2022","South West (England)","Male","50-59","150","150","51450","47400"
"Leaver Dept.","2022","South West (England)","Male","60-64","50","50","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","20-29","170","130","32240","32000"
"Leaver Dept.","2022","Unknown","Female","30-39","120","90","39600","32180"
"Leaver Dept.","2022","Unknown","Female","40-49","90","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","50-59","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","20-29","130","110","32350","32000"
"Leaver Dept.","2022","Unknown","Male","30-39","100","80","40010","33250"
"Leaver Dept.","2022","Unknown","Male","40-49","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","50-59","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Female","20-29","120","120","28650","27570"
"Leaver Dept.","2022","Wales","Female","30-39","140","130","33320","28720"
"Leaver Dept.","2022","Wales","Female","40-49","90","80","36040","31990"
"Leaver Dept.","2022","Wales","Female","50-59","60","60","31780","27570"
"Leaver Dept.","2022","Wales","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Male","20-29","100","100","28260","27570"
"Leaver Dept.","2022","Wales","Male","30-39","120","120","33650","30990"
"Leaver Dept.","2022","Wales","Male","40-49","70","70","37710","32380"
"Leaver Dept.","2022","Wales","Male","50-59","30","30","[c]","[c]"
"Leaver Dept.","2022","Wales","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Female","20-29","200","190","24720","23700"
"Leaver Dept.","2022","West Midlands (England)","Female","30-39","210","200","30470","27570"
"Leaver Dept.","2022","West Midlands (England)","Female","40-49","210","200","35060","28710"
"Leaver Dept.","2022","West Midlands (England)","Female","50-59","130","120","41120","32970"
"Leaver Dept.","2022","West Midlands (England)","Female","60-64","30","20","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Male","20-29","140","140","25410","24890"
"Leaver Dept.","2022","West Midlands (England)","Male","30-39","170","160","28190","27570"
"Leaver Dept.","2022","West Midlands (England)","Male","40-49","120","120","38100","30450"
"Leaver Dept.","2022","West Midlands (England)","Male","50-59","70","70","41080","34730"
"Leaver Dept.","2022","West Midlands (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","20-29","250","200","28610","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","30-39","230","190","35940","32000"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","40-49","230","170","39280","33510"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","50-59","190","130","41130","35500"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","20-29","200","160","29080","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","30-39","230","190","35030","31280"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","40-49","180","140","43850","39300"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","50-59","130","100","44560","37270"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Female","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Female","20-29","540","530","23700","22920"
"New entrant CS","2021","East Midlands (England)","Female","30-39","330","310","27180","25560"
"New entrant CS","2021","East Midlands (England)","Female","40-49","240","230","28040","27570"
"New entrant CS","2021","East Midlands (England)","Female","50-59","230","220","26590","27570"
"New entrant CS","2021","East Midlands (England)","Female","60-64","40","30","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Male","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Male","20-29","380","370","24420","24000"
"New entrant CS","2021","East Midlands (England)","Male","30-39","270","260","26800","25560"
"New entrant CS","2021","East Midlands (England)","Male","40-49","190","190","30750","27570"
"New entrant CS","2021","East Midlands (England)","Male","50-59","190","190","28550","27570"
"New entrant CS","2021","East Midlands (England)","Male","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Female","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Female","20-29","640","630","25090","24180"
"New entrant CS","2021","East of England","Female","30-39","410","380","27510","27570"
"New entrant CS","2021","East of England","Female","40-49","330","310","27220","27570"
"New entrant CS","2021","East of England","Female","50-59","290","280","27410","27570"
"New entrant CS","2021","East of England","Female","60-64","50","40","[c]","[c]"
"New entrant CS","2021","East of England","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Male","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Male","20-29","420","420","25820","26140"
"New entrant CS","2021","East of England","Male","30-39","280","280","27450","27570"
"New entrant CS","2021","East of England","Male","40-49","250","240","29600","27570"
"New entrant CS","2021","East of England","Male","50-59","250","250","29150","27570"
"New entrant CS","2021","East of England","Male","60-64","50","50","[c]","[c]"
"New entrant CS","2021","East of England","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Female","16-19","70","60","24760","24300"
"New entrant CS","2021","London","Female","20-29","4660","4620","30780","31060"
"New entrant CS","2021","London","Female","30-39","1970","1900","38090","32560"
"New entrant CS","2021","London","Female","40-49","1160","1100","40250","32330"
"New entrant CS","2021","London","Female","50-59","710","680","39230","31060"
"New entrant CS","2021","London","Female","60-64","90","80","41940","31260"
"New entrant CS","2021","London","Female","65+","30","20","[c]","[c]"
"New entrant CS","2021","London","Male","16-19","60","50","24840","24300"
"New entrant CS","2021","London","Male","20-29","3240","3220","31600","31060"
"New entrant CS","2021","London","Male","30-39","1490","1480","40260","34100"
"New entrant CS","2021","London","Male","40-49","840","830","46180","37350"
"New entrant CS","2021","London","Male","50-59","630","620","45530","37560"
"New entrant CS","2021","London","Male","60-64","110","100","45510","37030"
"New entrant CS","2021","London","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Female","16-19","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","Female","20-29","720","710","23320","21010"
"New entrant CS","2021","North East (England)","Female","30-39","420","400","24900","22350"
"New entrant CS","2021","North East (England)","Female","40-49","290","270","26550","22920"
"New entrant CS","2021","North East (England)","Female","50-59","220","210","24120","21010"
"New entrant CS","2021","North East (England)","Female","60-64","50","50","26540","21010"
"New entrant CS","2021","North East (England)","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Male","16-19","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","Male","20-29","630","630","23090","21010"
"New entrant CS","2021","North East (England)","Male","30-39","360","360","26250","22850"
"New entrant CS","2021","North East (England)","Male","40-49","250","250","26610","22850"
"New entrant CS","2021","North East (England)","Male","50-59","200","190","26230","21010"
"New entrant CS","2021","North East (England)","Male","60-64","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Female","16-19","60","60","20820","21010"
"New entrant CS","2021","North West (England)","Female","20-29","1330","1310","24010","22570"
"New entrant CS","2021","North West (England)","Female","30-39","740","710","27210","26550"
"New entrant CS","2021","North West (England)","Female","40-49","540","520","29020","27570"
"New entrant CS","2021","North West (England)","Female","50-59","440","420","26460","22350"
"New entrant CS","2021","North West (England)","Female","60-64","90","80","25420","21010"
"New entrant CS","2021","North West (England)","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Male","16-19","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Male","20-29","1100","1090","24430","22850"
"New entrant CS","2021","North West (England)","Male","30-39","710","710","28350","25560"
"New entrant CS","2021","North West (England)","Male","40-49","490","490","31080","27570"
"New entrant CS","2021","North West (England)","Male","50-59","380","370","30140","26550"
"New entrant CS","2021","North West (England)","Male","60-64","80","80","27300","21010"
"New entrant CS","2021","North West (England)","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","20-29","70","60","21990","20140"
"New entrant CS","2021","Northern Ireland","Female","30-39","50","50","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","20-29","60","60","22200","20140"
"New entrant CS","2021","Northern Ireland","Male","30-39","60","60","24080","20140"
"New entrant CS","2021","Northern Ireland","Male","40-49","40","30","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","50-59","30","30","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Female","16-19","50","50","[c]","[c]"
"New entrant CS","2021","Scotland","Female","20-29","940","920","24550","21430"
"New entrant CS","2021","Scotland","Female","30-39","630","600","29250","27570"
"New entrant CS","2021","Scotland","Female","40-49","460","440","30440","27570"
"New entrant CS","2021","Scotland","Female","50-59","350","330","28820","26160"
"New entrant CS","2021","Scotland","Female","60-64","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Male","16-19","50","40","[c]","[c]"
"New entrant CS","2021","Scotland","Male","20-29","630","620","23900","21010"
"New entrant CS","2021","Scotland","Male","30-39","540","540","28100","26070"
"New entrant CS","2021","Scotland","Male","40-49","400","390","30560","26550"
"New entrant CS","2021","Scotland","Male","50-59","350","340","30780","26160"
"New entrant CS","2021","Scotland","Male","60-64","50","50","[c]","[c]"
"New entrant CS","2021","Scotland","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Female","16-19","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Female","20-29","1120","1110","25110","24880"
"New entrant CS","2021","South East (England)","Female","30-39","720","670","28810","27570"
"New entrant CS","2021","South East (England)","Female","40-49","550","520","29500","27570"
"New entrant CS","2021","South East (England)","Female","50-59","560","520","27920","27570"
"New entrant CS","2021","South East (England)","Female","60-64","100","90","25960","27570"
"New entrant CS","2021","South East (England)","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Male","16-19","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Male","20-29","780","770","25570","25540"
"New entrant CS","2021","South East (England)","Male","30-39","560","550","29090","27570"
"New entrant CS","2021","South East (England)","Male","40-49","460","450","31560","27850"
"New entrant CS","2021","South East (England)","Male","50-59","520","510","31150","27570"
"New entrant CS","2021","South East (England)","Male","60-64","120","120","27420","27570"
"New entrant CS","2021","South East (England)","Male","65+","40","30","[c]","[c]"
"New entrant CS","2021","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Female","16-19","40","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Female","20-29","940","910","24370","22920"
"New entrant CS","2021","South West (England)","Female","30-39","660","610","29610","27570"
"New entrant CS","2021","South West (England)","Female","40-49","480","450","31430","27570"
"New entrant CS","2021","South West (England)","Female","50-59","400","370","28740","27570"
"New entrant CS","2021","South West (England)","Female","60-64","70","60","28560","27570"
"New entrant CS","2021","South West (England)","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Male","16-19","60","60","17530","16780"
"New entrant CS","2021","South West (England)","Male","20-29","840","830","25110","24500"
"New entrant CS","2021","South West (England)","Male","30-39","540","530","31020","27570"
"New entrant CS","2021","South West (England)","Male","40-49","450","440","35070","29180"
"New entrant CS","2021","South West (England)","Male","50-59","370","360","35130","29000"
"New entrant CS","2021","South West (England)","Male","60-64","90","80","33260","27570"
"New entrant CS","2021","South West (England)","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","20-29","200","200","27820","28000"
"New entrant CS","2021","Unknown","Female","30-39","110","110","34240","27570"
"New entrant CS","2021","Unknown","Female","40-49","90","90","[c]","[c]"
"New entrant CS","2021","Unknown","Female","50-59","90","90","[c]","[c]"
"New entrant CS","2021","Unknown","Female","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","20-29","150","150","28270","27570"
"New entrant CS","2021","Unknown","Male","30-39","80","80","32560","27570"
"New entrant CS","2021","Unknown","Male","40-49","60","60","[c]","[c]"
"New entrant CS","2021","Unknown","Male","50-59","70","70","[c]","[c]"
"New entrant CS","2021","Unknown","Male","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Female","16-19","50","50","20380","20140"
"New entrant CS","2021","Wales","Female","20-29","690","680","23460","21590"
"New entrant CS","2021","Wales","Female","30-39","420","390","26390","23320"
"New entrant CS","2021","Wales","Female","40-49","240","220","28390","24620"
"New entrant CS","2021","Wales","Female","50-59","150","150","27250","22380"
"New entrant CS","2021","Wales","Female","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Male","16-19","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Male","20-29","570","560","23540","21590"
"New entrant CS","2021","Wales","Male","30-39","360","350","28740","25560"
"New entrant CS","2021","Wales","Male","40-49","190","190","30720","26960"
"New entrant CS","2021","Wales","Male","50-59","160","150","28910","23320"
"New entrant CS","2021","Wales","Male","60-64","30","30","[c]","[c]"
"New entrant CS","2021","Wales","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Female","16-19","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Female","20-29","800","780","23890","22850"
"New entrant CS","2021","West Midlands (England)","Female","30-39","480","450","28210","27570"
"New entrant CS","2021","West Midlands (England)","Female","40-49","390","360","31240","27570"
"New entrant CS","2021","West Midlands (England)","Female","50-59","250","230","27670","27570"
"New entrant CS","2021","West Midlands (England)","Female","60-64","40","30","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Male","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Male","20-29","530","530","24170","22850"
"New entrant CS","2021","West Midlands (England)","Male","30-39","380","380","28580","27570"
"New entrant CS","2021","West Midlands (England)","Male","40-49","260","250","31280","27570"
"New entrant CS","2021","West Midlands (England)","Male","50-59","230","230","34070","27570"
"New entrant CS","2021","West Midlands (England)","Male","60-64","50","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Female","16-19","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Female","20-29","1060","1050","24630","22920"
"New entrant CS","2021","Yorkshire and The Humber","Female","30-39","540","510","28860","27570"
"New entrant CS","2021","Yorkshire and The Humber","Female","40-49","410","390","31210","27570"
"New entrant CS","2021","Yorkshire and The Humber","Female","50-59","340","320","29720","27570"
"New entrant CS","2021","Yorkshire and The Humber","Female","60-64","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Male","16-19","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Male","20-29","860","860","24580","22850"
"New entrant CS","2021","Yorkshire and The Humber","Male","30-39","480","480","28830","27570"
"New entrant CS","2021","Yorkshire and The Humber","Male","40-49","350","350","32770","27570"
"New entrant CS","2021","Yorkshire and The Humber","Male","50-59","270","270","31620","27570"
"New entrant CS","2021","Yorkshire and The Humber","Male","60-64","50","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Female","16-19","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Female","20-29","790","770","24090","23140"
"New entrant CS","2022","East Midlands (England)","Female","30-39","510","470","26880","24800"
"New entrant CS","2022","East Midlands (England)","Female","40-49","400","370","28730","26590"
"New entrant CS","2022","East Midlands (England)","Female","50-59","320","300","27400","24800"
"New entrant CS","2022","East Midlands (England)","Female","60-64","70","60","27330","27570"
"New entrant CS","2022","East Midlands (England)","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Male","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Male","20-29","590","590","24530","23140"
"New entrant CS","2022","East Midlands (England)","Male","30-39","340","330","27070","25710"
"New entrant CS","2022","East Midlands (England)","Male","40-49","250","250","29830","26590"
"New entrant CS","2022","East Midlands (England)","Male","50-59","240","230","29150","26590"
"New entrant CS","2022","East Midlands (England)","Male","60-64","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Female","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Female","20-29","650","640","24760","24250"
"New entrant CS","2022","East of England","Female","30-39","430","390","27410","25710"
"New entrant CS","2022","East of England","Female","40-49","380","340","30310","27570"
"New entrant CS","2022","East of England","Female","50-59","320","290","28690","26990"
"New entrant CS","2022","East of England","Female","60-64","80","70","27200","24800"
"New entrant CS","2022","East of England","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Male","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Male","20-29","470","470","25430","24920"
"New entrant CS","2022","East of England","Male","30-39","310","310","28760","26140"
"New entrant CS","2022","East of England","Male","40-49","240","230","30520","26230"
"New entrant CS","2022","East of England","Male","50-59","260","240","30560","27820"
