"Status","Year","Responsibility_level","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","EO","West Midlands","Black","60","60","26350","27570"
"New entrant CS","2021","EO","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Unknown","150","140","25570","25560"
"New entrant CS","2021","EO","West Midlands","White","300","290","27100","27570"
"New entrant CS","2021","EO","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Wales and The Valleys","White","200","190","27230","27570"
"New entrant CS","2021","EO","West Yorkshire","Asian","160","160","27280","27570"
"New entrant CS","2021","EO","West Yorkshire","Black","40","40","[c]","[c]"
"New entrant CS","2021","EO","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Yorkshire","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","EO","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Yorkshire","Unknown","210","210","25550","25560"
"New entrant CS","2021","EO","West Yorkshire","White","430","430","26900","27570"
"New entrant CS","2021","G6/G7","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cheshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cheshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cheshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cumbria","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cumbria","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Cumbria","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Derbyshire and Nottinghamshire","White","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Devon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Devon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Devon","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Devon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Devon","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Dorset and Somerset","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Anglia","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Anglia","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Anglia","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Wales","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Wales","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","East Wales","White","70","60","52700","50870"
"New entrant CS","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Yorkshire and Northern Lincolnshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Eastern Scotland","Unknown","110","100","55420","48930"
"New entrant CS","2021","G6/G7","Eastern Scotland","White","70","70","55650","53530"
"New entrant CS","2021","G6/G7","Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Essex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Essex","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","White","150","150","56850","54810"
"New entrant CS","2021","G6/G7","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Greater Manchester","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Greater Manchester","White","100","100","56840","55000"
"New entrant CS","2021","G6/G7","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Hampshire and Isle of Wight","White","60","60","58080","53500"
"New entrant CS","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Highlands and Islands","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - East","Asian","50","50","61970","60020"
"New entrant CS","2021","G6/G7","Inner London - East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - East","Unknown","60","60","60050","58650"
"New entrant CS","2021","G6/G7","Inner London - East","White","220","210","58710","56570"
"New entrant CS","2021","G6/G7","Inner London - West","Asian","90","90","56820","54110"
"New entrant CS","2021","G6/G7","Inner London - West","Black","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - West","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - West","Undeclared","40","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Inner London - West","Unknown","490","480","60080","57430"
"New entrant CS","2021","G6/G7","Inner London - West","White","630","610","57450","54700"
"New entrant CS","2021","G6/G7","Kent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Kent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Kent","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Kent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Kent","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lancashire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lancashire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Lincolnshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Merseyside","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Merseyside","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Merseyside","White","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Eastern Scotland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North Yorkshire","White","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northern Ireland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northumberland and Tyne and Wear","White","50","50","53520","51250"
"New entrant CS","2021","G6/G7","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - East and North East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - South","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - South","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - South","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - South","Unknown","60","60","62020","57430"
"New entrant CS","2021","G6/G7","Outer London - South","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Outer London - West and North West","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Overseas","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Overseas","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Overseas","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Shropshire and Staffordshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South Yorkshire","White","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Southern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Southern Scotland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
