"Status","Year","Region_ITL3","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","Department for Work and Pensions","80","80","25840","27570"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Department for Business, Energy and Industrial Strategy","60","60","25680","24250"
"New entrant CS","2021","Manchester","Greater Manchester","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Department for Education","160","160","34840","32070"
"New entrant CS","2021","Manchester","Greater Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Department for Work and Pensions","340","340","32790","27570"
"New entrant CS","2021","Manchester","Greater Manchester","Department of Health and Social Care","150","130","28050","21710"
"New entrant CS","2021","Manchester","Greater Manchester","HM Revenue and Customs","120","120","29880","31810"
"New entrant CS","2021","Manchester","Greater Manchester","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Home Office","70","70","24560","24880"
"New entrant CS","2021","Manchester","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Ministry of Justice","140","140","22640","20600"
"New entrant CS","2021","Manchester","Greater Manchester","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Office for Standards in Education","50","40","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Kent","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Kent","Department for Work and Pensions","70","70","29060","29290"
"New entrant CS","2021","Medway","Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Kent","Ministry of Justice","80","80","23410","24020"
"New entrant CS","2021","Medway","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Department for Work and Pensions","160","150","30260","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Kent","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Kent","Department for Work and Pensions","80","80","29080","29290"
"New entrant CS","2021","Mid Kent","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Kent","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","Department for Work and Pensions","100","90","23080","21010"
"New entrant CS","2021","Mid Lancashire","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","HM Land Registry","40","30","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","Ministry of Justice","60","60","21370","20600"
"New entrant CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","70","70","25650","27570"
"New entrant CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","70","60","25490","27770"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Department for Business, Energy and Industrial Strategy","180","180","28520","23320"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Department for Work and Pensions","100","100","26460","27570"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Ministry of Justice","50","50","20970","19530"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","United Kingdom Statistics Authority","440","430","30470","29540"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Highlands and Islands","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Home Office","40","40","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","East Anglia","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","East Anglia","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","East Anglia","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","East Anglia","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Department for Work and Pensions","70","70","25730","27570"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Ministry of Defence","60","50","30720","26350"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","West Central Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","West Central Scotland","HM Revenue and Customs","70","60","22560","20140"
"New entrant CS","2021","North Lanarkshire","West Central Scotland","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","100","100","27470","27570"
"New entrant CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Justice","70","70","21500","20600"
"New entrant CS","2021","North Yorkshire CC","North Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","North Yorkshire","Department for Work and Pensions","60","50","26970","27570"
"New entrant CS","2021","North Yorkshire CC","North Yorkshire","Ministry of Defence","120","110","29040","23540"
"New entrant CS","2021","North Yorkshire CC","North Yorkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Northumberland and Tyne and Wear","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Northumberland and Tyne and Wear","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Northumberland and Tyne and Wear","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Department for Work and Pensions","60","60","26950","27570"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Ministry of Justice","100","90","21980","22850"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Other Cabinet Office Agencies","30","30","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Attorney General's Departments","40","40","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Transport","50","50","36660","34080"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Work and Pensions","130","130","25880","27570"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Department of Health and Social Care","70","60","34270","28590"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","HM Land Registry","60","60","24710","22350"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","HM Revenue and Customs","250","240","28860","25560"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Ministry of Justice","160","150","22610","21170"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","90","90","25920","27570"
"New entrant CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","50","40","34300","30460"
"New entrant CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","100","100","29600","20920"
"New entrant CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","120","110","23920","24020"
"New entrant CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Scottish Government","60","60","23800","20810"
"New entrant CS","2021","Peterborough","East Anglia","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","East Anglia","Department for Work and Pensions","70","60","27070","27570"
"New entrant CS","2021","Peterborough","East Anglia","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2021","Peterborough","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","East Anglia","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","East Anglia","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Devon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Devon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Devon","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Devon","Department for Work and Pensions","50","50","26150","27570"
"New entrant CS","2021","Plymouth","Devon","HM Land Registry","100","100","28480","27130"
"New entrant CS","2021","Plymouth","Devon","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2021","Plymouth","Devon","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Devon","Ministry of Defence","100","100","28810","23540"
"New entrant CS","2021","Plymouth","Devon","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","Department for Work and Pensions","100","90","27020","27570"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","HM Revenue and Customs","90","90","20200","20140"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","Home Office","40","40","[c]","[c]"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","Ministry of Defence","170","160","33150","30620"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","East Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","East Wales","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","East Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","East Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Department for Work and Pensions","250","250","29390","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Sandwell","West Midlands","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","West Midlands","Department for Work and Pensions","40","30","[c]","[c]"
"New entrant CS","2021","Sandwell","West Midlands","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Southern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Southern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Southern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Merseyside","Charity Commission","40","40","[c]","[c]"
"New entrant CS","2021","Sefton","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Merseyside","Department for Work and Pensions","150","150","27950","27570"
"New entrant CS","2021","Sefton","Merseyside","HM Revenue and Customs","100","90","23180","20140"
"New entrant CS","2021","Sefton","Merseyside","Home Office","80","80","23470","21430"
"New entrant CS","2021","Sefton","Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","South Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","South Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","South Yorkshire","Department for Education","140","130","31770","29360"
"New entrant CS","2021","Sheffield","South Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","South Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","South Yorkshire","Department for Work and Pensions","320","310","25480","21010"
"New entrant CS","2021","Sheffield","South Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","South Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","South Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","South Yorkshire","Home Office","160","150","27160","21430"
"New entrant CS","2021","Sheffield","South Yorkshire","Ministry of Justice","70","70","35200","24820"
"New entrant CS","2021","Sheffield","South Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Highlands and Islands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Highlands and Islands","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Shropshire and Staffordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Shropshire and Staffordshire","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Shropshire and Staffordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","West Midlands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","West Midlands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","West Midlands","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","West Midlands","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","West Midlands","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Dorset and Somerset","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Dorset and Somerset","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Dorset and Somerset","Department for Work and Pensions","80","80","24780","27570"
"New entrant CS","2021","Somerset","Dorset and Somerset","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Dorset and Somerset","Ministry of Defence","100","100","27590","20920"
"New entrant CS","2021","Somerset","Dorset and Somerset","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Department for Work and Pensions","60","50","26850","27570"
"New entrant CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Southern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Southern Scotland","Department for Work and Pensions","70","70","27170","27570"
"New entrant CS","2021","South Ayrshire","Southern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Southern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Hampshire and Isle of Wight","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Hampshire and Isle of Wight","Department for Transport","40","40","[c]","[c]"
"New entrant CS","2021","South Hampshire","Hampshire and Isle of Wight","Department for Work and Pensions","70","70","26440","27570"
"New entrant CS","2021","South Hampshire","Hampshire and Isle of Wight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Hampshire and Isle of Wight","Ministry of Defence","70","70","29190","29980"
"New entrant CS","2021","South Hampshire","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Hampshire and Isle of Wight","United Kingdom Statistics Authority","350","330","28970","29540"
"New entrant CS","2021","South Lanarkshire","Southern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Southern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Southern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Southern Scotland","HM Revenue and Customs","200","200","20500","20140"
"New entrant CS","2021","South Lanarkshire","Southern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Southern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Southern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Tees Valley and Durham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Tees Valley and Durham","Department for Work and Pensions","70","70","21990","21010"
"New entrant CS","2021","South Teesside","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Tees Valley and Durham","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","West Wales and The Valleys","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","West Wales and The Valleys","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","West Wales and The Valleys","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","West Wales and The Valleys","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","West Wales and The Valleys","Ministry of Defence","[c]","[c]","[c]","[c]"
