"Status","Year","Disability","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","White","100","90","26570","23630"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","White","310","290","26280","24800"
"New entrant CS","2022","Declared non-disabled","Sunderland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sunderland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sunderland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sunderland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sunderland","White","240","230","23610","21260"
"New entrant CS","2022","Declared non-disabled","Swansea","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","White","410","390","23940","21840"
"New entrant CS","2022","Declared non-disabled","Swindon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","White","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","White","80","70","32440","27570"
"New entrant CS","2022","Declared non-disabled","Thurrock","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","Asian","140","140","38220","31060"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","Black","80","80","36910","33550"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","White","320","320","44280","36040"
"New entrant CS","2022","Declared non-disabled","Tyneside","Asian","100","100","27060","21300"
"New entrant CS","2022","Declared non-disabled","Tyneside","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tyneside","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tyneside","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tyneside","Unknown","80","80","22230","21300"
"New entrant CS","2022","Declared non-disabled","Tyneside","White","1280","1250","26910","23760"
"New entrant CS","2022","Declared non-disabled","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","White","190","180","32420","28200"
"New entrant CS","2022","Declared non-disabled","Wakefield","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","White","140","130","26120","23170"
"New entrant CS","2022","Declared non-disabled","Walsall","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","White","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","White","80","80","30630","27570"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","White","80","70","29700","27570"
"New entrant CS","2022","Declared non-disabled","West Cumbria","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","Unknown","80","70","21490","21300"
"New entrant CS","2022","Declared non-disabled","West Cumbria","White","80","70","28190","24860"
"New entrant CS","2022","Declared non-disabled","West Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","White","70","70","26840","23170"
"New entrant CS","2022","Declared non-disabled","West Surrey","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","White","230","220","30590","28140"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","White","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","White","80","70","28250","26590"
"New entrant CS","2022","Declared non-disabled","Westminster","Asian","510","500","36940","33570"
"New entrant CS","2022","Declared non-disabled","Westminster","Black","270","270","34790","33110"
"New entrant CS","2022","Declared non-disabled","Westminster","Mixed","170","170","35230","33570"
"New entrant CS","2022","Declared non-disabled","Westminster","Other ethnicity","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Westminster","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Westminster","White","2210","2180","39600","34530"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Unknown","130","130","29890","27010"
"New entrant CS","2022","Declared non-disabled","Wiltshire","White","590","570","29520","26350"
"New entrant CS","2022","Declared non-disabled","Wirral","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","White","150","140","24780","21260"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","White","90","90","30990","30190"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","White","170","170","26290","23140"
"New entrant CS","2022","Declared non-disabled","York","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","White","250","240","32130","29180"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","White","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bridgend and Neath Port Talbot","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brighton and Hove","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brighton and Hove","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brighton and Hove","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bristol, City of","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bristol, City of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bristol, City of","White","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Bromley","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bromley","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Buckinghamshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Buckinghamshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Calderdale and Kirklees","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Calderdale and Kirklees","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cambridgeshire CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cambridgeshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cambridgeshire CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Camden and City of London","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Camden and City of London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Camden and City of London","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cardiff and Vale of Glamorgan","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cardiff and Vale of Glamorgan","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cardiff and Vale of Glamorgan","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cardiff and Vale of Glamorgan","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Bedfordshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Hampshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Hampshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Valleys","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Central Valleys","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire East","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire West and Chester","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chorley and West Lancashire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chorley and West Lancashire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","City of Edinburgh","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","City of Edinburgh","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","City of Edinburgh","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Clackmannanshire and Fife","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Conwy and Denbighshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Conwy and Denbighshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Coventry","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Croydon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Croydon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Croydon","Unknown","[c]","[c]","[c]","[c]"
