"Status","Year","Profession_of_post","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Female","Asian","100","100","33740","32560"
"New entrant CS","2021","Policy","Female","Black","80","70","34070","32560"
"New entrant CS","2021","Policy","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Female","Mixed","60","60","33030","32320"
"New entrant CS","2021","Policy","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Female","Unknown","650","630","37600","32940"
"New entrant CS","2021","Policy","Female","White","930","910","36350","33570"
"New entrant CS","2021","Policy","Male","Asian","100","100","36340","33570"
"New entrant CS","2021","Policy","Male","Black","50","50","[c]","[c]"
"New entrant CS","2021","Policy","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Male","Mixed","40","30","[c]","[c]"
"New entrant CS","2021","Policy","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Male","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Policy","Male","Unknown","490","480","40820","34710"
"New entrant CS","2021","Policy","Male","White","740","730","38090","33570"
"New entrant CS","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Black","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Unknown","130","120","36960","34800"
"New entrant CS","2021","Project Delivery","Female","White","380","370","35850","33110"
"New entrant CS","2021","Project Delivery","Male","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Male","Unknown","140","140","38670","35900"
"New entrant CS","2021","Project Delivery","Male","White","370","370","39790","37360"
"New entrant CS","2021","Project Delivery","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Property","Female","White","120","120","30800","29180"
"New entrant CS","2021","Property","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Male","Unknown","70","70","35810","27880"
"New entrant CS","2021","Property","Male","White","220","220","34970","33000"
"New entrant CS","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Psychology","Female","White","60","60","25700","24620"
"New entrant CS","2021","Psychology","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Female","Asian","50","40","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Female","Black","40","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Female","White","470","420","32210","30410"
"New entrant CS","2021","Science and Engineering","Male","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Male","Unknown","130","130","26100","20590"
"New entrant CS","2021","Science and Engineering","Male","White","470","460","32020","28650"
"New entrant CS","2021","Security","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Unknown","50","50","29390","24620"
"New entrant CS","2021","Security","Female","White","110","110","25240","22650"
"New entrant CS","2021","Security","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Male","Unknown","200","200","29150","25540"
"New entrant CS","2021","Security","Male","White","330","330","26870","23540"
"New entrant CS","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Social Research","Female","White","110","100","33270","32540"
"New entrant CS","2021","Social Research","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","White","40","40","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Statistics","Female","White","110","110","34050","31810"
"New entrant CS","2021","Statistics","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Unknown","50","50","31770","30100"
"New entrant CS","2021","Statistics","Male","White","90","90","33910","31810"
"New entrant CS","2021","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Female","Asian","90","80","22210","20140"
"New entrant CS","2021","Tax","Female","Black","30","30","[c]","[c]"
"New entrant CS","2021","Tax","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Female","Unknown","1020","990","22020","20140"
"New entrant CS","2021","Tax","Female","White","460","450","23060","20140"
"New entrant CS","2021","Tax","Male","Asian","90","90","22540","20140"
"New entrant CS","2021","Tax","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Male","Unknown","1060","1040","22550","20140"
"New entrant CS","2021","Tax","Male","White","430","430","23400","20140"
"New entrant CS","2021","Unknown","Female","Asian","1130","1090","28510","27570"
"New entrant CS","2021","Unknown","Female","Black","1040","1020","28960","31060"
"New entrant CS","2021","Unknown","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Mixed","500","490","28100","27570"
"New entrant CS","2021","Unknown","Female","Other ethnicity","110","110","28940","29290"
"New entrant CS","2021","Unknown","Female","Undeclared","160","160","28650","27570"
"New entrant CS","2021","Unknown","Female","Unknown","2480","2410","31850","28000"
"New entrant CS","2021","Unknown","Female","White","7020","6820","26910","27570"
"New entrant CS","2021","Unknown","Male","Asian","1040","1030","28950","27570"
"New entrant CS","2021","Unknown","Male","Black","470","470","28900","29290"
"New entrant CS","2021","Unknown","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Mixed","280","270","28760","27570"
"New entrant CS","2021","Unknown","Male","Other ethnicity","70","70","29300","28430"
"New entrant CS","2021","Unknown","Male","Undeclared","200","200","28040","27570"
"New entrant CS","2021","Unknown","Male","Unknown","1790","1770","34480","28000"
"New entrant CS","2021","Unknown","Male","White","5110","5080","27130","27570"
"New entrant CS","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Female","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Commercial","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Female","Unknown","130","100","34940","32790"
"New entrant CS","2022","Commercial","Female","White","280","270","31410","29360"
"New entrant CS","2022","Commercial","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Male","Unknown","100","80","33670","27850"
"New entrant CS","2022","Commercial","Male","White","190","190","32220","30100"
"New entrant CS","2022","Communications","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Female","Unknown","130","110","34380","33160"
"New entrant CS","2022","Communications","Female","White","210","200","37620","33720"
"New entrant CS","2022","Communications","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Male","Unknown","70","60","36560","32560"
"New entrant CS","2022","Communications","Male","White","120","120","36130","33080"
"New entrant CS","2022","Corporate Finance","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Female","Asian","70","70","26000","25110"
"New entrant CS","2022","Counter Fraud","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Female","White","260","250","25850","27570"
"New entrant CS","2022","Counter Fraud","Male","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","White","190","190","26350","27570"
"New entrant CS","2022","Digital, Data and Technology","Female","Asian","120","120","37770","35520"
"New entrant CS","2022","Digital, Data and Technology","Female","Black","50","50","35870","33080"
"New entrant CS","2022","Digital, Data and Technology","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Female","Unknown","270","250","37670","34880"
"New entrant CS","2022","Digital, Data and Technology","Female","White","520","510","36160","33080"
"New entrant CS","2022","Digital, Data and Technology","Male","Asian","170","170","40290","37000"
"New entrant CS","2022","Digital, Data and Technology","Male","Black","90","90","37250","35900"
"New entrant CS","2022","Digital, Data and Technology","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Male","Undeclared","60","60","39020","36560"
"New entrant CS","2022","Digital, Data and Technology","Male","Unknown","520","500","39470","35050"
"New entrant CS","2022","Digital, Data and Technology","Male","White","910","900","38870","35900"
"New entrant CS","2022","Economics","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Economics","Female","White","80","80","33300","31210"
"New entrant CS","2022","Economics","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Unknown","60","60","[c]","[c]"
"New entrant CS","2022","Economics","Male","White","140","130","36690","31800"
"New entrant CS","2022","Finance","Female","Asian","60","60","33270","29360"
"New entrant CS","2022","Finance","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","Unknown","180","140","36530","33600"
"New entrant CS","2022","Finance","Female","White","360","340","34550","31990"
"New entrant CS","2022","Finance","Male","Asian","70","70","34770","34500"
"New entrant CS","2022","Finance","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","Unknown","170","150","35240","32790"
"New entrant CS","2022","Finance","Male","White","280","270","35070","33000"
"New entrant CS","2022","Geography","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","White","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Asian","60","60","33160","30730"
"New entrant CS","2022","Human Resources","Female","Black","50","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Unknown","170","150","34200","28840"
"New entrant CS","2022","Human Resources","Female","White","490","470","32950","29270"
"New entrant CS","2022","Human Resources","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Unknown","100","90","37970","30450"
"New entrant CS","2022","Human Resources","Male","White","160","160","34140","30450"
"New entrant CS","2022","Inspector of Education and Training","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","White","110","110","57690","51360"
"New entrant CS","2022","Inspector of Education and Training","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","White","30","30","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","White","50","50","[c]","[c]"
