"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Digital, Data and Technology","50","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Operational Delivery","390","360","37330","32330"
"Leaver Dept.","2022","Undeclared","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Policy","60","60","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Science and Engineering","170","160","44570","40990"
"Leaver Dept.","2022","Undeclared","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","50","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Commercial","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Communications","120","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","150","60","40100","39140"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Finance","150","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Human Resources","70","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Legal","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","International Trade","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Operational Delivery","720","660","31290","27570"
"Leaver Dept.","2022","Unknown","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Policy","520","210","44250","40050"
"Leaver Dept.","2022","Unknown","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Science and Engineering","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Unknown","850","850","37670","32000"
"Leaver Dept.","2022","Unknown","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Project Delivery","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Operational Delivery","70","60","28550","24890"
"Leaver Dept.","2022","Unknown","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Other","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Policy","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","690","520","37320","31990"
"Leaver Dept.","2022","White","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Economics","70","70","42910","34150"
"Leaver Dept.","2022","White","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Policy","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Social Research","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Statistics","60","60","41690","38340"
"Leaver Dept.","2022","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Commercial","180","160","42500","39360"
"Leaver Dept.","2022","White","Commercial","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","Communications","190","170","43390","37610"
"Leaver Dept.","2022","White","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Counter Fraud","70","70","31480","27570"
"Leaver Dept.","2022","White","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","Other","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Digital, Data and Technology","340","330","41590","37970"
"Leaver Dept.","2022","White","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Finance","260","240","42680","37910"
"Leaver Dept.","2022","White","Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Human Resources","350","340","40280","35310"
"Leaver Dept.","2022","White","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Unknown","90","80","38410","32960"
"Leaver Dept.","2022","White","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Legal","60","50","61020","58310"
"Leaver Dept.","2022","White","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","International Trade","40","40","[c]","[c]"
"Leaver Dept.","2022","White","No function","Knowledge and Information Management","180","160","44770","42370"
"Leaver Dept.","2022","White","No function","Medicine","250","210","88470","93100"
"Leaver Dept.","2022","White","No function","Operational Delivery","4630","4360","34230","27920"
"Leaver Dept.","2022","White","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Other","250","250","31500","27570"
"Leaver Dept.","2022","White","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Policy","1050","930","45610","40220"
"Leaver Dept.","2022","White","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Science and Engineering","1520","1400","40590","38150"
"Leaver Dept.","2022","White","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","Unknown","720","710","46710","41820"
"Leaver Dept.","2022","White","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Commercial","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Other","50","50","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Project Delivery","280","280","40110","36760"
"Leaver Dept.","2022","White","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Science and Engineering","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Property","70","70","42700","37820"
"Leaver Dept.","2022","White","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Security","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Security","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Finance","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Human Resources","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
