"Status","Year","Region_ITL2","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Northumberland and Tyne and Wear","No function","Unknown","200","200","21870","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","No function","White","230","210","25490","22920"
"New entrant CS","2021","Northumberland and Tyne and Wear","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Project Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Asian","50","50","27810","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Unknown","190","180","25280","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","White","920","910","24210","21010"
"New entrant CS","2021","Outer London - East and North East","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Legal","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Legal","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","No function","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","No function","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","No function","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","No function","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","No function","Unknown","120","120","25580","26810"
"New entrant CS","2021","Outer London - East and North East","No function","White","60","60","26820","26810"
"New entrant CS","2021","Outer London - East and North East","Unknown","Asian","200","200","30010","31060"
"New entrant CS","2021","Outer London - East and North East","Unknown","Black","170","170","30060","31060"
"New entrant CS","2021","Outer London - East and North East","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","Unknown","80","80","30200","31060"
"New entrant CS","2021","Outer London - East and North East","Unknown","White","160","160","29530","31060"
"New entrant CS","2021","Outer London - South","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Analysis","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Analysis","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Commercial","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Communications","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Counter Fraud","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Debt","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Debt","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Debt","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Debt","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Debt","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","No function","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","No function","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","No function","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","No function","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","No function","Unknown","140","140","27090","24440"
"New entrant CS","2021","Outer London - South","No function","White","80","80","29460","25850"
"New entrant CS","2021","Outer London - South","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Project Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","Asian","60","60","35840","31060"
"New entrant CS","2021","Outer London - South","Unknown","Black","110","110","31240","31060"
"New entrant CS","2021","Outer London - South","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","Unknown","260","260","38510","33810"
"New entrant CS","2021","Outer London - South","Unknown","White","180","180","33570","31060"
"New entrant CS","2021","Outer London - West and North West","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Commercial","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Communications","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","No function","Asian","70","60","26900","25530"
"New entrant CS","2021","Outer London - West and North West","No function","Black","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","No function","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","No function","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","No function","Unknown","110","110","25640","23660"
"New entrant CS","2021","Outer London - West and North West","No function","White","200","190","32920","31460"
"New entrant CS","2021","Outer London - West and North West","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Asian","230","230","30440","31060"
"New entrant CS","2021","Outer London - West and North West","Unknown","Black","150","150","30320","31060"
"New entrant CS","2021","Outer London - West and North West","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Mixed","60","60","29640","31060"
"New entrant CS","2021","Outer London - West and North West","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Unknown","200","200","29800","31060"
"New entrant CS","2021","Outer London - West and North West","Unknown","White","180","180","30680","31060"
"New entrant CS","2021","Overseas","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","No function","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","No function","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","No function","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","No function","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","No function","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Communications","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Legal","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Legal","Unknown","[c]","[c]","[c]","[c]"
