"Status","Year","Organisation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East of England","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","White","100","100","48850","44500"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Scotland","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South East (England)","White","60","60","39710","37320"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","South West (England)","White","70","70","37020","40000"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","Unknown","60","60","42430","40480"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","White","150","140","44020","40680"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
