"Status","Year","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","250","230","34210","31990"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","180","170","36280","32000"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Female","60","60","43700","40310"
"Leaver Dept.","2021","Declared non-disabled","Communications","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","Male","70","70","42590","37710"
"Leaver Dept.","2021","Declared non-disabled","Economics","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Female","90","90","47170","47450"
"Leaver Dept.","2021","Declared non-disabled","Finance","Male","70","70","45880","40290"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Female","120","120","37810","32920"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Male","70","70","38840","35210"
"Leaver Dept.","2021","Declared non-disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Female","60","50","55160","51940"
"Leaver Dept.","2021","Declared non-disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Female","750","710","29070","24530"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Male","490","480","29690","25400"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Female","130","120","35700","27950"
"Leaver Dept.","2021","Declared non-disabled","Other","Male","80","80","40270","33210"
"Leaver Dept.","2021","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Female","510","490","46360","41670"
"Leaver Dept.","2021","Declared non-disabled","Policy","Male","370","360","45410","40360"
"Leaver Dept.","2021","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Female","150","140","41290","34010"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Male","130","130","42750","40440"
"Leaver Dept.","2021","Declared non-disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Male","60","60","36250","33010"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Female","1780","1620","34820","31210"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Male","1330","1230","36660","32000"
"Leaver Dept.","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Male","60","60","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","130","120","37010","32910"
"Leaver Dept.","2021","Undeclared","Unknown","Male","130","120","34940","31990"
"Leaver Dept.","2021","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Female","260","240","28490","23480"
"Leaver Dept.","2021","Unknown","Operational Delivery","Male","210","210","28350","24130"
"Leaver Dept.","2021","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Female","330","320","42010","37230"
"Leaver Dept.","2021","Unknown","Policy","Male","270","260","42030","37240"
"Leaver Dept.","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","880","730","34920","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","800","680","37080","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Female","470","440","31800","27570"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Male","270","260","29440","27570"
"Leaver Dept.","2022","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Female","100","90","43700","39200"
"Leaver Dept.","2022","Declared disabled","Policy","Male","100","80","43040","39600"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Female","90","80","35340","34500"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","190","170","39640","34710"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","140","130","38950","34550"
"Leaver Dept.","2022","Declared disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Female","130","120","38620","36550"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Male","110","100","41330","37400"
"Leaver Dept.","2022","Declared non-disabled","Communications","Female","130","120","40350","37300"
"Leaver Dept.","2022","Declared non-disabled","Communications","Male","80","80","45340","37280"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Female","190","180","42040","38160"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Male","250","240","42590","38770"
"Leaver Dept.","2022","Declared non-disabled","Economics","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Economics","Male","60","60","46470","38280"
"Leaver Dept.","2022","Declared non-disabled","Finance","Female","180","170","40430","36330"
"Leaver Dept.","2022","Declared non-disabled","Finance","Male","160","160","44370","40580"
"Leaver Dept.","2022","Declared non-disabled","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Female","290","280","38590","32330"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Male","110","110","41150","36050"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Female","130","120","44180","41840"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Male","90","80","43020","38950"
"Leaver Dept.","2022","Declared non-disabled","Legal","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Female","170","140","75740","84560"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Male","80","70","92780","99210"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Female","3800","3540","32000","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Male","2120","2050","32970","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Female","330","320","29900","27570"
"Leaver Dept.","2022","Declared non-disabled","Other","Male","230","230","32390","27570"
"Leaver Dept.","2022","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Female","710","680","45470","40490"
"Leaver Dept.","2022","Declared non-disabled","Policy","Male","610","590","47150","42200"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Female","180","170","39970","37040"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Male","180","180","41740","38230"
"Leaver Dept.","2022","Declared non-disabled","Property","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Female","910","840","37450","34170"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Male","450","430","37400","32650"
"Leaver Dept.","2022","Declared non-disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","1140","1010","44770","38650"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","970","880","45190","40200"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
