"Status","Year","Sexual_orientation","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","220","210","37200","32260"
"New entrant CS","2021","Undeclared","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","North West (England)","60","60","29040","27570"
"New entrant CS","2021","Undeclared","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","South East (England)","80","80","29770","27570"
"New entrant CS","2021","Undeclared","Undeclared","South West (England)","80","70","29470","27570"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Yorkshire and The Humber","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scotland","90","90","23250","20850"
"New entrant CS","2021","Undeclared","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","East Midlands (England)","60","60","27220","27570"
"New entrant CS","2021","Undeclared","White","East of England","60","60","27620","24340"
"New entrant CS","2021","Undeclared","White","London","430","420","36260","32330"
"New entrant CS","2021","Undeclared","White","North East (England)","70","70","26690","21220"
"New entrant CS","2021","Undeclared","White","North West (England)","130","120","28230","24880"
"New entrant CS","2021","Undeclared","White","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Scotland","110","110","28610","26160"
"New entrant CS","2021","Undeclared","White","South East (England)","150","140","28020","27570"
"New entrant CS","2021","Undeclared","White","South West (England)","150","140","30000","27570"
"New entrant CS","2021","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Wales","70","60","27710","25840"
"New entrant CS","2021","Undeclared","White","West Midlands (England)","60","60","27850","27570"
"New entrant CS","2021","Undeclared","White","Yorkshire and The Humber","90","90","29740","27570"
"New entrant CS","2021","Unknown","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","London","60","60","26040","18200"
"New entrant CS","2021","Unknown","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Midlands (England)","640","620","24990","22850"
"New entrant CS","2021","Unknown","Unknown","East of England","630","600","25840","24620"
"New entrant CS","2021","Unknown","Unknown","London","4480","4430","36610","31060"
"New entrant CS","2021","Unknown","Unknown","North East (England)","1020","990","23810","21010"
"New entrant CS","2021","Unknown","Unknown","North West (England)","1740","1700","25840","22570"
"New entrant CS","2021","Unknown","Unknown","Northern Ireland","180","170","23020","20140"
"New entrant CS","2021","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Scotland","1640","1590","28090","22430"
"New entrant CS","2021","Unknown","Unknown","South East (England)","1280","1230","27130","24880"
"New entrant CS","2021","Unknown","Unknown","South West (England)","940","900","28210","25530"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","36930","28000"
"New entrant CS","2021","Unknown","Unknown","Wales","970","930","24950","21590"
"New entrant CS","2021","Unknown","Unknown","West Midlands (England)","880","850","26500","22570"
"New entrant CS","2021","Unknown","Unknown","Yorkshire and The Humber","1490","1450","27520","23440"
"New entrant CS","2021","Unknown","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","London","110","100","38590","33570"
"New entrant CS","2021","Unknown","White","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","North West (England)","50","50","26300","22350"
"New entrant CS","2021","Unknown","White","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Scotland","150","150","27580","25140"
"New entrant CS","2021","Unknown","White","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","White","South West (England)","150","150","33010","30020"
"New entrant CS","2021","Unknown","White","Wales","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","White","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Asian","East Midlands (England)","280","270","25590","23140"
"New entrant CS","2022","Heterosexual / straight","Asian","East of England","140","140","28650","27570"
"New entrant CS","2022","Heterosexual / straight","Asian","London","1500","1460","34440","31060"
"New entrant CS","2022","Heterosexual / straight","Asian","North East (England)","120","120","27480","26590"
"New entrant CS","2022","Heterosexual / straight","Asian","North West (England)","520","500","26840","26370"
"New entrant CS","2022","Heterosexual / straight","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Asian","Scotland","180","180","28770","27230"
"New entrant CS","2022","Heterosexual / straight","Asian","South East (England)","210","200","29440","27570"
"New entrant CS","2022","Heterosexual / straight","Asian","South West (England)","140","130","30530","27550"
"New entrant CS","2022","Heterosexual / straight","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Asian","Wales","120","110","27400","26130"
"New entrant CS","2022","Heterosexual / straight","Asian","West Midlands (England)","760","740","27390","26590"
"New entrant CS","2022","Heterosexual / straight","Asian","Yorkshire and The Humber","540","520","26220","24920"
"New entrant CS","2022","Heterosexual / straight","Black","East Midlands (England)","120","120","26200","25000"
"New entrant CS","2022","Heterosexual / straight","Black","East of England","110","110","26960","26590"
"New entrant CS","2022","Heterosexual / straight","Black","London","1200","1170","32780","31060"
"New entrant CS","2022","Heterosexual / straight","Black","North East (England)","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Black","North West (England)","210","200","26910","25950"
"New entrant CS","2022","Heterosexual / straight","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Black","Scotland","100","100","26450","23450"
"New entrant CS","2022","Heterosexual / straight","Black","South East (England)","160","150","27690","27570"
"New entrant CS","2022","Heterosexual / straight","Black","South West (England)","80","80","30870","30220"
"New entrant CS","2022","Heterosexual / straight","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Black","Wales","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Black","West Midlands (England)","260","250","27490","27570"
"New entrant CS","2022","Heterosexual / straight","Black","Yorkshire and The Humber","120","120","28520","27570"
"New entrant CS","2022","Heterosexual / straight","Mixed","East Midlands (England)","90","80","24440","23140"
"New entrant CS","2022","Heterosexual / straight","Mixed","East of England","80","80","28440","27570"
"New entrant CS","2022","Heterosexual / straight","Mixed","London","420","410","34680","31060"
"New entrant CS","2022","Heterosexual / straight","Mixed","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Mixed","North West (England)","130","130","26690","23850"
"New entrant CS","2022","Heterosexual / straight","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Mixed","Scotland","60","60","30480","27230"
"New entrant CS","2022","Heterosexual / straight","Mixed","South East (England)","110","110","27400","26710"
"New entrant CS","2022","Heterosexual / straight","Mixed","South West (England)","80","70","28880","27010"
"New entrant CS","2022","Heterosexual / straight","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Mixed","Wales","50","50","27400","23140"
"New entrant CS","2022","Heterosexual / straight","Mixed","West Midlands (England)","120","120","27060","26130"
"New entrant CS","2022","Heterosexual / straight","Mixed","Yorkshire and The Humber","90","80","28690","26370"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","London","150","150","32700","31060"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","London","70","70","33680","31060"
"New entrant CS","2022","Heterosexual / straight","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","London","80","80","37640","33390"
"New entrant CS","2022","Heterosexual / straight","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","South East (England)","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","White","East Midlands (England)","1730","1670","27150","24800"
"New entrant CS","2022","Heterosexual / straight","White","East of England","1640","1570","27860","25660"
"New entrant CS","2022","Heterosexual / straight","White","London","4040","3940","38820","33650"
"New entrant CS","2022","Heterosexual / straight","White","North East (England)","2310","2250","26770","24000"
"New entrant CS","2022","Heterosexual / straight","White","North West (England)","4050","3930","27700","24880"
"New entrant CS","2022","Heterosexual / straight","White","Northern Ireland","280","270","29660","26590"
"New entrant CS","2022","Heterosexual / straight","White","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","White","Scotland","3660","3590","29160","27230"
"New entrant CS","2022","Heterosexual / straight","White","South East (England)","2660","2530","28770","26140"
"New entrant CS","2022","Heterosexual / straight","White","South West (England)","3010","2900","30170","26350"
"New entrant CS","2022","Heterosexual / straight","White","Unknown","200","190","32810","28140"
"New entrant CS","2022","Heterosexual / straight","White","Wales","2390","2320","27940","24030"
"New entrant CS","2022","Heterosexual / straight","White","West Midlands (England)","1910","1840","29120","26350"
"New entrant CS","2022","Heterosexual / straight","White","Yorkshire and The Humber","2440","2350","29710","26590"
"New entrant CS","2022","LGBO","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","London","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","London","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","London","70","70","35260","33210"
"New entrant CS","2022","LGBO","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","White","East Midlands (England)","170","170","25470","23750"
"New entrant CS","2022","LGBO","White","East of England","140","140","26880","24800"
"New entrant CS","2022","LGBO","White","London","700","680","36760","33120"
"New entrant CS","2022","LGBO","White","North East (England)","270","260","25270","22670"
"New entrant CS","2022","LGBO","White","North West (England)","530","520","26690","24800"
"New entrant CS","2022","LGBO","White","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","White","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","White","Scotland","530","520","27950","27230"
"New entrant CS","2022","LGBO","White","South East (England)","270","270","28140","26140"
"New entrant CS","2022","LGBO","White","South West (England)","300","300","27430","24750"
"New entrant CS","2022","LGBO","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","White","Wales","280","270","26340","23170"
"New entrant CS","2022","LGBO","White","West Midlands (England)","220","210","27580","24830"
"New entrant CS","2022","LGBO","White","Yorkshire and The Humber","290","280","28990","26370"
"New entrant CS","2022","Undeclared","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","80","70","35660","31660"
"New entrant CS","2022","Undeclared","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","60","60","33060","31060"
"New entrant CS","2022","Undeclared","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
