"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","610","600","25210","24250"
"New entrant CS","2022","20-29","Department of Health and Social Care","Heterosexual / straight","690","650","29540","27270"
"New entrant CS","2022","20-29","Department of Health and Social Care","LGBO","110","100","28220","27270"
"New entrant CS","2022","20-29","Department of Health and Social Care","Undeclared","350","240","29210","27270"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","150","150","37520","32790"
"New entrant CS","2022","20-29","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Heterosexual / straight","80","80","25370","22600"
"New entrant CS","2022","20-29","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Unknown","80","80","25760","22600"
"New entrant CS","2022","20-29","HM Revenue and Customs","Heterosexual / straight","1820","1790","26360","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","LGBO","260","260","25910","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Undeclared","110","100","27430","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","1690","1660","25390","21750"
"New entrant CS","2022","20-29","HM Treasury","Heterosexual / straight","160","150","28910","28500"
"New entrant CS","2022","20-29","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Heterosexual / straight","200","200","26680","24880"
"New entrant CS","2022","20-29","Home Office","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Unknown","910","900","26990","24880"
"New entrant CS","2022","20-29","Ministry of Defence","Heterosexual / straight","890","880","26500","25540"
"New entrant CS","2022","20-29","Ministry of Defence","LGBO","110","110","26820","26030"
"New entrant CS","2022","20-29","Ministry of Defence","Undeclared","50","50","27090","26350"
"New entrant CS","2022","20-29","Ministry of Defence","Unknown","800","790","24740","23650"
"New entrant CS","2022","20-29","Ministry of Justice","Heterosexual / straight","3430","3400","24230","23170"
"New entrant CS","2022","20-29","Ministry of Justice","LGBO","500","490","24400","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Undeclared","180","170","24420","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","2490","2450","24410","23170"
"New entrant CS","2022","20-29","National Crime Agency","Heterosexual / straight","120","120","32260","32260"
"New entrant CS","2022","20-29","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Heterosexual / straight","150","150","28110","25750"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Heterosexual / straight","700","690","26340","24400"
"New entrant CS","2022","20-29","Scottish Government","LGBO","170","170","26640","27230"
"New entrant CS","2022","20-29","Scottish Government","Undeclared","70","70","28460","27230"
"New entrant CS","2022","20-29","Scottish Government","Unknown","690","670","25480","22000"
"New entrant CS","2022","20-29","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Heterosexual / straight","300","290","26510","23880"
"New entrant CS","2022","20-29","UK Statistics Authority","LGBO","50","50","29290","30710"
"New entrant CS","2022","20-29","UK Statistics Authority","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Heterosexual / straight","70","70","27440","25860"
"New entrant CS","2022","20-29","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Heterosexual / straight","220","210","40590","43920"
"New entrant CS","2022","30-39","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Heterosexual / straight","200","200","41700","37300"
"New entrant CS","2022","30-39","Cabinet Office","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Unknown","160","160","51490","54700"
"New entrant CS","2022","30-39","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","240","230","36010","33570"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","Unknown","70","70","31380","27680"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","Heterosexual / straight","70","60","39700","34020"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education","Heterosexual / straight","230","220","36900","36500"
"New entrant CS","2022","30-39","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education","Unknown","60","60","36770","36500"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","Heterosexual / straight","420","410","34740","32560"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","Unknown","210","200","31320","26710"
"New entrant CS","2022","30-39","Department for International Trade","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","Heterosexual / straight","120","120","39780","39100"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Transport","Heterosexual / straight","310","290","34160","29970"
"New entrant CS","2022","30-39","Department for Transport","LGBO","40","30","[c]","[c]"
"New entrant CS","2022","30-39","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Transport","Unknown","200","190","33860","26130"
"New entrant CS","2022","30-39","Department for Work and Pensions","Heterosexual / straight","1890","1830","27210","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","LGBO","200","190","26970","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","Undeclared","110","110","28200","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","Unknown","390","380","27920","27570"
"New entrant CS","2022","30-39","Department of Health and Social Care","Heterosexual / straight","460","420","37320","32790"
"New entrant CS","2022","30-39","Department of Health and Social Care","LGBO","60","50","37530","36330"
"New entrant CS","2022","30-39","Department of Health and Social Care","Undeclared","220","140","40900","36820"
"New entrant CS","2022","30-39","Department of Health and Social Care","Unknown","130","120","43990","40430"
"New entrant CS","2022","30-39","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Heterosexual / straight","80","80","27290","27130"
"New entrant CS","2022","30-39","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Unknown","60","60","27990","27130"
"New entrant CS","2022","30-39","HM Revenue and Customs","Heterosexual / straight","1220","1190","28190","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","LGBO","130","120","28570","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","Undeclared","70","70","26850","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","Unknown","1000","960","27230","26590"
"New entrant CS","2022","30-39","HM Treasury","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Heterosexual / straight","140","130","30540","24880"
"New entrant CS","2022","30-39","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Unknown","410","400","30290","24880"
"New entrant CS","2022","30-39","Ministry of Defence","Heterosexual / straight","690","660","32310","30200"
"New entrant CS","2022","30-39","Ministry of Defence","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","Unknown","380","360","32030","29230"
"New entrant CS","2022","30-39","Ministry of Justice","Heterosexual / straight","2140","2050","26810","24430"
"New entrant CS","2022","30-39","Ministry of Justice","LGBO","240","230","26440","24090"
"New entrant CS","2022","30-39","Ministry of Justice","Undeclared","120","120","28300","25300"
"New entrant CS","2022","30-39","Ministry of Justice","Unknown","1550","1450","26420","24800"
"New entrant CS","2022","30-39","National Crime Agency","Heterosexual / straight","110","110","35820","34140"
"New entrant CS","2022","30-39","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","50","50","48260","46360"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","100","100","36910","31010"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government","Heterosexual / straight","650","630","31070","27230"
"New entrant CS","2022","30-39","Scottish Government","LGBO","90","90","32020","27940"
"New entrant CS","2022","30-39","Scottish Government","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government","Unknown","530","510","30040","27230"
"New entrant CS","2022","30-39","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Heterosexual / straight","180","170","33020","30710"
"New entrant CS","2022","30-39","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government","Heterosexual / straight","70","70","34110","31210"
"New entrant CS","2022","30-39","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Heterosexual / straight","140","130","45480","50500"
"New entrant CS","2022","40-49","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Heterosexual / straight","140","140","46120","44440"
"New entrant CS","2022","40-49","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Unknown","110","100","64800","65000"
"New entrant CS","2022","40-49","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","150","150","39050","36550"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","Heterosexual / straight","110","110","39720","36500"
"New entrant CS","2022","40-49","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Heterosexual / straight","330","320","37920","35900"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Unknown","130","120","30960","24640"
"New entrant CS","2022","40-49","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Heterosexual / straight","80","80","40430","39600"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Heterosexual / straight","200","190","32810","26130"
"New entrant CS","2022","40-49","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Unknown","130","130","31350","26130"
"New entrant CS","2022","40-49","Department for Work and Pensions","Heterosexual / straight","1400","1360","27970","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","LGBO","90","90","26850","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Undeclared","90","80","26260","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","240","230","28890","27570"
"New entrant CS","2022","40-49","Department of Health and Social Care","Heterosexual / straight","320","290","41610","37050"
"New entrant CS","2022","40-49","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Undeclared","140","80","42270","38730"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","130","130","49970","45930"
"New entrant CS","2022","40-49","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
