"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Heterosexual / straight","220","210","27840","24020"
"New entrant CS","2021","Undeclared","Operational Delivery","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Undeclared","170","150","30910","26580"
"New entrant CS","2021","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Heterosexual / straight","80","80","37640","33570"
"New entrant CS","2021","Undeclared","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Undeclared","60","60","38450","32560"
"New entrant CS","2021","Undeclared","Policy","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Heterosexual / straight","460","450","26880","27570"
"New entrant CS","2021","Undeclared","Unknown","LGBO","80","80","26720","27570"
"New entrant CS","2021","Undeclared","Unknown","Undeclared","160","150","29290","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Heterosexual / straight","80","80","34050","33000"
"New entrant CS","2021","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","130","130","39980","38310"
"New entrant CS","2021","Unknown","Communications","Heterosexual / straight","60","60","35030","32940"
"New entrant CS","2021","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","170","170","36260","29180"
"New entrant CS","2021","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Heterosexual / straight","250","250","39560","36500"
"New entrant CS","2021","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","680","680","41000","37450"
"New entrant CS","2021","Unknown","Economics","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Unknown","130","130","31140","32390"
"New entrant CS","2021","Unknown","Finance","Heterosexual / straight","80","80","36260","32790"
"New entrant CS","2021","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","210","200","34330","32790"
"New entrant CS","2021","Unknown","Human Resources","Heterosexual / straight","100","100","33470","28840"
"New entrant CS","2021","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","160","150","33650","28000"
"New entrant CS","2021","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Unknown","90","90","42390","37000"
"New entrant CS","2021","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Heterosexual / straight","290","280","45590","48080"
"New entrant CS","2021","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","210","200","38240","30850"
"New entrant CS","2021","Unknown","Medicine","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","80","70","47690","37890"
"New entrant CS","2021","Unknown","Operational Delivery","Heterosexual / straight","1640","1600","28490","24960"
"New entrant CS","2021","Unknown","Operational Delivery","LGBO","140","140","26460","23520"
"New entrant CS","2021","Unknown","Operational Delivery","Undeclared","170","160","26950","23170"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","5780","5580","23940","22350"
"New entrant CS","2021","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Heterosexual / straight","140","130","29530","26670"
"New entrant CS","2021","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","400","390","29950","27880"
"New entrant CS","2021","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Heterosexual / straight","330","330","37940","33570"
"New entrant CS","2021","Unknown","Policy","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","1080","1060","38980","33570"
"New entrant CS","2021","Unknown","Project Delivery","Heterosexual / straight","100","100","36780","35050"
"New entrant CS","2021","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","230","230","37710","35050"
"New entrant CS","2021","Unknown","Property","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","120","120","34180","28500"
"New entrant CS","2021","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","150","150","28090","21940"
"New entrant CS","2021","Unknown","Security","Heterosexual / straight","60","60","29500","25540"
"New entrant CS","2021","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","230","230","29030","25540"
"New entrant CS","2021","Unknown","Social Research","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Unknown","90","90","32240","31800"
"New entrant CS","2021","Unknown","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Unknown","2110","2070","22280","20140"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","250","240","32950","29290"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","4180","4090","32940","28000"
"New entrant CS","2021","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Heterosexual / straight","70","70","26400","25110"
"New entrant CS","2022","Declared disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Heterosexual / straight","120","110","36790","33080"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Heterosexual / straight","60","60","33390","31560"
"New entrant CS","2022","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Heterosexual / straight","60","60","42320","42300"
"New entrant CS","2022","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Heterosexual / straight","2320","2210","27000","24950"
"New entrant CS","2022","Declared disabled","Operational Delivery","LGBO","450","440","25750","23170"
"New entrant CS","2022","Declared disabled","Operational Delivery","Undeclared","200","190","27290","26880"
"New entrant CS","2022","Declared disabled","Operational Delivery","Unknown","80","80","27750","24880"
"New entrant CS","2022","Declared disabled","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Heterosexual / straight","150","140","26530","21260"
"New entrant CS","2022","Declared disabled","Other","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Heterosexual / straight","220","210","35760","32560"
"New entrant CS","2022","Declared disabled","Policy","LGBO","80","80","34960","32790"
"New entrant CS","2022","Declared disabled","Policy","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Heterosexual / straight","60","60","35180","33080"
"New entrant CS","2022","Declared disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Heterosexual / straight","90","80","31650","30460"
"New entrant CS","2022","Declared disabled","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Heterosexual / straight","90","90","27860","26590"
"New entrant CS","2022","Declared disabled","Tax","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Heterosexual / straight","320","310","30310","27230"
"New entrant CS","2022","Declared disabled","Unknown","LGBO","110","110","28770","27230"
"New entrant CS","2022","Declared disabled","Unknown","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Heterosexual / straight","320","310","31880","30420"
"New entrant CS","2022","Declared non-disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Heterosexual / straight","210","200","37330","33150"
"New entrant CS","2022","Declared non-disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Heterosexual / straight","490","480","26210","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Heterosexual / straight","1200","1190","38370","35900"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","LGBO","100","100","35910","32930"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Undeclared","100","100","35010","33080"
