"Status","Year","Region_ITL2","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Declared non-disabled","950","940","32980","28000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","410","400","30380","27540"
"New entrant CS","2021","Greater Manchester","Female","Declared disabled","90","90","26640","27570"
"New entrant CS","2021","Greater Manchester","Female","Declared non-disabled","760","740","27630","27570"
"New entrant CS","2021","Greater Manchester","Female","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Female","Unknown","510","500","26260","24880"
"New entrant CS","2021","Greater Manchester","Male","Declared disabled","90","90","27200","27570"
"New entrant CS","2021","Greater Manchester","Male","Declared non-disabled","610","600","28930","27570"
"New entrant CS","2021","Greater Manchester","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Male","Unknown","530","530","29300","25560"
"New entrant CS","2021","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Female","Declared disabled","80","80","25940","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Female","Declared non-disabled","570","540","27230","26670"
"New entrant CS","2021","Hampshire and Isle of Wight","Female","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Female","Unknown","310","290","28750","26130"
"New entrant CS","2021","Hampshire and Isle of Wight","Male","Declared disabled","60","50","27780","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Male","Declared non-disabled","460","450","29630","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Male","Unknown","320","310","30320","26590"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Declared non-disabled","160","150","24700","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Declared non-disabled","140","130","26810","22920"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Female","Declared non-disabled","80","80","24920","23310"
"New entrant CS","2021","Highlands and Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Male","Declared non-disabled","70","70","24430","21010"
"New entrant CS","2021","Highlands and Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Female","Declared disabled","140","130","31630","31060"
"New entrant CS","2021","Inner London - East","Female","Declared non-disabled","1200","1140","34190","31060"
"New entrant CS","2021","Inner London - East","Female","Undeclared","120","100","38840","32330"
"New entrant CS","2021","Inner London - East","Female","Unknown","550","530","34180","31060"
"New entrant CS","2021","Inner London - East","Male","Declared disabled","70","70","33780","31060"
"New entrant CS","2021","Inner London - East","Male","Declared non-disabled","780","750","36850","31060"
"New entrant CS","2021","Inner London - East","Male","Undeclared","50","50","41750","31450"
"New entrant CS","2021","Inner London - East","Male","Unknown","420","410","37670","32260"
"New entrant CS","2021","Inner London - East","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Female","Declared disabled","320","310","34110","31990"
"New entrant CS","2021","Inner London - West","Female","Declared non-disabled","2020","1990","36210","32560"
"New entrant CS","2021","Inner London - West","Female","Undeclared","220","220","36510","32350"
"New entrant CS","2021","Inner London - West","Female","Unknown","2090","2050","36950","32740"
"New entrant CS","2021","Inner London - West","Male","Declared disabled","180","180","35560","32560"
"New entrant CS","2021","Inner London - West","Male","Declared non-disabled","1700","1690","38620","33570"
"New entrant CS","2021","Inner London - West","Male","Undeclared","230","230","38440","34360"
"New entrant CS","2021","Inner London - West","Male","Unknown","1560","1550","40460","33390"
"New entrant CS","2021","Inner London - West","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Female","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Kent","Female","Declared non-disabled","370","370","27400","29290"
"New entrant CS","2021","Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Female","Unknown","200","190","25040","24020"
"New entrant CS","2021","Kent","Male","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Kent","Male","Declared non-disabled","260","260","27000","28590"
"New entrant CS","2021","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Male","Unknown","200","200","25960","24880"
"New entrant CS","2021","Lancashire","Female","Declared disabled","70","60","24000","21010"
"New entrant CS","2021","Lancashire","Female","Declared non-disabled","420","400","23320","21010"
"New entrant CS","2021","Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Female","Unknown","170","170","23830","21010"
"New entrant CS","2021","Lancashire","Male","Declared disabled","60","60","22450","21010"
"New entrant CS","2021","Lancashire","Male","Declared non-disabled","380","380","23390","21010"
"New entrant CS","2021","Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Male","Unknown","150","150","24770","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Declared non-disabled","280","270","24710","23520"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Unknown","170","160","23610","21970"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Declared non-disabled","210","210","24680","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Unknown","130","130","25450","22850"
"New entrant CS","2021","Lincolnshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Female","Declared non-disabled","80","80","25840","24960"
"New entrant CS","2021","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Male","Declared non-disabled","100","100","26840","25870"
"New entrant CS","2021","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Female","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Female","Declared non-disabled","320","310","24950","23070"
"New entrant CS","2021","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Female","Unknown","330","320","25530","22230"
"New entrant CS","2021","Merseyside","Male","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2021","Merseyside","Male","Declared non-disabled","210","210","27200","26370"
"New entrant CS","2021","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Male","Unknown","290","280","27900","22350"
"New entrant CS","2021","North Eastern Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Female","Declared non-disabled","50","50","27000","27570"
"New entrant CS","2021","North Eastern Scotland","Female","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Male","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Female","Declared non-disabled","210","200","29840","27570"
"New entrant CS","2021","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Male","Declared non-disabled","170","160","31240","27570"
"New entrant CS","2021","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Male","Unknown","60","50","25910","23540"
"New entrant CS","2021","Northern Ireland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","Declared non-disabled","60","50","24900","20140"
"New entrant CS","2021","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","Unknown","90","80","23880","20140"
"New entrant CS","2021","Northern Ireland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","Declared non-disabled","70","70","23690","20140"
"New entrant CS","2021","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","Unknown","130","120","23940","20610"
"New entrant CS","2021","Northumberland and Tyne and Wear","Female","Declared disabled","90","90","25140","21050"
"New entrant CS","2021","Northumberland and Tyne and Wear","Female","Declared non-disabled","740","720","24810","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Female","Undeclared","40","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Female","Unknown","470","450","24320","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Male","Declared disabled","100","100","25910","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Male","Declared non-disabled","650","650","25290","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Male","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Male","Unknown","430","430","24490","21010"
"New entrant CS","2021","Outer London - East and North East","Female","Declared disabled","60","50","30480","31060"
"New entrant CS","2021","Outer London - East and North East","Female","Declared non-disabled","370","360","29420","31060"
"New entrant CS","2021","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Female","Unknown","140","140","27230","28720"
"New entrant CS","2021","Outer London - East and North East","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Male","Declared non-disabled","240","240","29380","31060"
"New entrant CS","2021","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Male","Unknown","80","80","28390","30150"
"New entrant CS","2021","Outer London - South","Female","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2021","Outer London - South","Female","Declared non-disabled","270","260","31070","31060"
"New entrant CS","2021","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Female","Unknown","280","280","32810","28650"
"New entrant CS","2021","Outer London - South","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Male","Declared non-disabled","180","170","31120","31060"
"New entrant CS","2021","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Male","Unknown","280","280","36860","33650"
"New entrant CS","2021","Outer London - West and North West","Female","Declared disabled","70","70","29290","31060"
"New entrant CS","2021","Outer London - West and North West","Female","Declared non-disabled","590","560","30850","31060"
"New entrant CS","2021","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Female","Unknown","190","190","27340","28650"
"New entrant CS","2021","Outer London - West and North West","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Male","Declared non-disabled","360","360","30880","31060"
"New entrant CS","2021","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Male","Unknown","150","150","29500","28650"
"New entrant CS","2021","Overseas","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Female","Declared disabled","60","50","24780","27570"
"New entrant CS","2021","Shropshire and Staffordshire","Female","Declared non-disabled","350","330","25320","24120"
"New entrant CS","2021","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Female","Unknown","180","160","25070","22350"
"New entrant CS","2021","Shropshire and Staffordshire","Male","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Male","Declared non-disabled","260","260","26260","25380"
"New entrant CS","2021","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Male","Unknown","150","140","26060","22850"
"New entrant CS","2021","South Yorkshire","Female","Declared disabled","50","50","26780","27570"
"New entrant CS","2021","South Yorkshire","Female","Declared non-disabled","270","260","25400","22850"
"New entrant CS","2021","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Female","Unknown","230","220","26730","25000"
"New entrant CS","2021","South Yorkshire","Male","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Male","Declared non-disabled","200","200","27150","22850"
"New entrant CS","2021","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Male","Unknown","200","200","30180","25000"
"New entrant CS","2021","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Female","Declared non-disabled","140","140","24950","25140"
"New entrant CS","2021","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Female","Unknown","100","100","23120","20140"
"New entrant CS","2021","Southern Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Male","Declared non-disabled","100","100","24720","25140"
"New entrant CS","2021","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Male","Unknown","100","100","21230","20140"
"New entrant CS","2021","Surrey, East and West Sussex","Female","Declared disabled","60","60","26920","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Female","Declared non-disabled","530","500","26460","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Female","Unknown","170","160","26360","24440"
"New entrant CS","2021","Surrey, East and West Sussex","Male","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Male","Declared non-disabled","350","350","27400","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Male","Unknown","140","140","28210","26100"
"New entrant CS","2021","Tees Valley and Durham","Female","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Female","Declared non-disabled","210","200","22400","21010"
"New entrant CS","2021","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Female","Unknown","160","150","24860","22350"
"New entrant CS","2021","Tees Valley and Durham","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Male","Declared non-disabled","160","160","22290","21010"
"New entrant CS","2021","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Male","Unknown","120","120","25910","22850"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Declared non-disabled","160","150","28900","27570"
"New entrant CS","2021","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Unknown","330","320","34060","28000"
"New entrant CS","2021","Unknown","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Declared non-disabled","120","120","30790","27570"
"New entrant CS","2021","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Unknown","220","210","40680","28000"
"New entrant CS","2021","West Central Scotland","Female","Declared disabled","60","50","23520","21010"
"New entrant CS","2021","West Central Scotland","Female","Declared non-disabled","480","470","27140","25410"
"New entrant CS","2021","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Female","Unknown","270","260","26700","23340"
"New entrant CS","2021","West Central Scotland","Male","Declared disabled","50","50","25160","21010"
"New entrant CS","2021","West Central Scotland","Male","Declared non-disabled","380","370","27500","23450"
"New entrant CS","2021","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Male","Unknown","270","260","28030","23540"
"New entrant CS","2021","West Midlands","Female","Declared disabled","90","80","26910","27570"
"New entrant CS","2021","West Midlands","Female","Declared non-disabled","590","560","28170","27570"
"New entrant CS","2021","West Midlands","Female","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","West Midlands","Female","Unknown","440","430","28330","24250"
"New entrant CS","2021","West Midlands","Male","Declared disabled","50","50","29070","27570"
"New entrant CS","2021","West Midlands","Male","Declared non-disabled","370","370","28820","27570"
"New entrant CS","2021","West Midlands","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands","Male","Unknown","380","370","30750","25000"
"New entrant CS","2021","West Wales and The Valleys","Female","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Female","Declared non-disabled","320","300","24200","21430"
"New entrant CS","2021","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Female","Unknown","210","190","22100","21590"
"New entrant CS","2021","West Wales and The Valleys","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Male","Declared non-disabled","270","260","25410","21590"
"New entrant CS","2021","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Male","Unknown","130","120","25030","21590"
"New entrant CS","2021","West Yorkshire","Female","Declared disabled","110","110","26700","27570"
"New entrant CS","2021","West Yorkshire","Female","Declared non-disabled","630","600","27000","27570"
"New entrant CS","2021","West Yorkshire","Female","Undeclared","40","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Female","Unknown","570","560","29280","25560"
"New entrant CS","2021","West Yorkshire","Male","Declared disabled","60","60","27020","27570"
"New entrant CS","2021","West Yorkshire","Male","Declared non-disabled","510","500","27920","27570"
"New entrant CS","2021","West Yorkshire","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Male","Unknown","540","530","28650","24880"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","Declared non-disabled","240","230","29060","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Female","Unknown","130","120","27690","24880"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","Declared non-disabled","170","170","29860","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Male","Unknown","110","110","29970","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Declared disabled","70","70","31180","27850"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Declared non-disabled","410","390","28260","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","250","240","27990","25630"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Declared non-disabled","290","280","31030","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","220","210","29710","27570"
"New entrant CS","2022","Cheshire","Female","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Cheshire","Female","Declared non-disabled","160","160","26530","23170"
"New entrant CS","2022","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Female","Unknown","150","140","27260","23170"
"New entrant CS","2022","Cheshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Male","Declared non-disabled","110","110","29110","23170"
"New entrant CS","2022","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Male","Unknown","100","100","29750","28520"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Declared non-disabled","100","90","26040","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Declared non-disabled","60","50","23990","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Cumbria","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Female","Declared non-disabled","140","130","24590","21300"
"New entrant CS","2022","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Cumbria","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Male","Declared non-disabled","110","100","27710","23540"
"New entrant CS","2022","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","Declared disabled","120","110","27110","26310"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","Declared non-disabled","640","610","26640","24620"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Female","Unknown","420","390","27260","25700"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","Declared disabled","90","80","26040","25000"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","Declared non-disabled","490","480","27460","26370"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Male","Unknown","310","300","27820","26130"
"New entrant CS","2022","Devon","Female","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Devon","Female","Declared non-disabled","300","290","27770","23170"
"New entrant CS","2022","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Female","Unknown","160","150","25520","23140"
"New entrant CS","2022","Devon","Male","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Devon","Male","Declared non-disabled","300","290","27200","24350"
"New entrant CS","2022","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Male","Unknown","160","160","27820","23170"
"New entrant CS","2022","Dorset and Somerset","Female","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Female","Declared non-disabled","210","200","27100","24090"
"New entrant CS","2022","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Female","Unknown","110","100","24070","22510"
"New entrant CS","2022","Dorset and Somerset","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Male","Declared non-disabled","170","170","27790","26100"
"New entrant CS","2022","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Male","Unknown","140","140","27920","24350"
"New entrant CS","2022","East Anglia","Female","Declared disabled","100","90","25990","23590"
"New entrant CS","2022","East Anglia","Female","Declared non-disabled","580","550","26440","24800"
"New entrant CS","2022","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Female","Unknown","280","250","26510","24800"
"New entrant CS","2022","East Anglia","Male","Declared disabled","60","60","26140","24800"
"New entrant CS","2022","East Anglia","Male","Declared non-disabled","510","500","26970","24920"
"New entrant CS","2022","East Anglia","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Male","Unknown","200","190","28960","25000"
"New entrant CS","2022","East Wales","Female","Declared disabled","120","110","27560","23880"
"New entrant CS","2022","East Wales","Female","Declared non-disabled","800","770","28240","24620"
