"Status","Year","Profession_of_post","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data and Technology","Male","London","430","420","45040","41750"
"New entrant CS","2022","Digital, Data and Technology","Male","North East (England)","120","120","38580","35310"
"New entrant CS","2022","Digital, Data and Technology","Male","North West (England)","280","280","39710","36000"
"New entrant CS","2022","Digital, Data and Technology","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Male","Scotland","70","70","38770","33080"
"New entrant CS","2022","Digital, Data and Technology","Male","South East (England)","70","70","39170","35900"
"New entrant CS","2022","Digital, Data and Technology","Male","South West (England)","250","250","31990","29540"
"New entrant CS","2022","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Male","Wales","170","170","35010","31520"
"New entrant CS","2022","Digital, Data and Technology","Male","West Midlands (England)","120","120","39600","36190"
"New entrant CS","2022","Digital, Data and Technology","Male","Yorkshire and The Humber","180","170","40680","37500"
"New entrant CS","2022","Economics","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","London","100","90","35030","31800"
"New entrant CS","2022","Economics","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","London","170","170","37890","32390"
"New entrant CS","2022","Economics","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Economics","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","London","140","120","41670","40650"
"New entrant CS","2022","Finance","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","North West (England)","60","60","35150","35310"
"New entrant CS","2022","Finance","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Finance","Female","South East (England)","60","60","31470","26350"
"New entrant CS","2022","Finance","Female","South West (England)","70","70","32230","28430"
"New entrant CS","2022","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Finance","Female","West Midlands (England)","70","70","38020","36500"
"New entrant CS","2022","Finance","Female","Yorkshire and The Humber","90","80","31710","28970"
"New entrant CS","2022","Finance","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","London","120","120","42020","37610"
"New entrant CS","2022","Finance","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","North West (England)","70","70","33730","30500"
"New entrant CS","2022","Finance","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Finance","Male","South West (England)","80","80","30730","25000"
"New entrant CS","2022","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Male","West Midlands (England)","60","60","38140","36340"
"New entrant CS","2022","Finance","Male","Yorkshire and The Humber","90","80","34010","33000"
"New entrant CS","2022","Geography","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","South West (England)","50","50","28100","20420"
"New entrant CS","2022","Geography","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","London","260","240","36190","32560"
"New entrant CS","2022","Human Resources","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","North West (England)","110","110","30800","25520"
"New entrant CS","2022","Human Resources","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Scotland","50","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","South West (England)","110","100","31640","27010"
"New entrant CS","2022","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Wales","50","50","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Yorkshire and The Humber","70","70","38180","31990"
"New entrant CS","2022","Human Resources","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","London","110","100","35080","32320"
"New entrant CS","2022","Human Resources","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","London","40","30","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","London","50","50","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","London","90","90","36420","31800"
"New entrant CS","2022","International Trade","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","London","80","80","35880","31800"
"New entrant CS","2022","International Trade","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","London","50","40","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","London","280","270","45870","50500"
"New entrant CS","2022","Legal","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","North West (England)","60","50","36780","34560"
"New entrant CS","2022","Legal","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","Scotland","70","70","38350","41750"
"New entrant CS","2022","Legal","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","London","170","170","45990","43920"
"New entrant CS","2022","Legal","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","London","40","30","[c]","[c]"
"New entrant CS","2022","Medicine","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","South East (England)","40","30","[c]","[c]"
"New entrant CS","2022","Medicine","Female","South West (England)","40","30","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Female","East Midlands (England)","1530","1450","24880","23140"
"New entrant CS","2022","Operational Delivery","Female","East of England","1460","1370","26220","24800"
"New entrant CS","2022","Operational Delivery","Female","London","3100","2970","32230","30520"
"New entrant CS","2022","Operational Delivery","Female","North East (England)","1650","1580","24310","22010"
"New entrant CS","2022","Operational Delivery","Female","North West (England)","3470","3320","24630","23140"
"New entrant CS","2022","Operational Delivery","Female","Northern Ireland","100","90","24440","21250"
"New entrant CS","2022","Operational Delivery","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Female","Scotland","1400","1360","23610","21640"
"New entrant CS","2022","Operational Delivery","Female","South East (England)","2200","2040","26220","24800"
"New entrant CS","2022","Operational Delivery","Female","South West (England)","1420","1320","25180","23140"
"New entrant CS","2022","Operational Delivery","Female","Unknown","210","180","26280","24310"
"New entrant CS","2022","Operational Delivery","Female","Wales","1480","1400","23350","21810"
"New entrant CS","2022","Operational Delivery","Female","West Midlands (England)","2140","2020","25290","23170"
"New entrant CS","2022","Operational Delivery","Female","Yorkshire and The Humber","2070","1960","26150","23390"
"New entrant CS","2022","Operational Delivery","Male","East Midlands (England)","1010","980","25210","23140"
"New entrant CS","2022","Operational Delivery","Male","East of England","1030","990","26450","25120"
"New entrant CS","2022","Operational Delivery","Male","London","1850","1790","33710","31060"
"New entrant CS","2022","Operational Delivery","Male","North East (England)","1010","1000","24410","21750"
"New entrant CS","2022","Operational Delivery","Male","North West (England)","2260","2200","25140","23140"
"New entrant CS","2022","Operational Delivery","Male","Northern Ireland","100","90","25320","21250"
"New entrant CS","2022","Operational Delivery","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Male","Scotland","1010","980","24710","21640"
"New entrant CS","2022","Operational Delivery","Male","South East (England)","1520","1430","26930","26130"
"New entrant CS","2022","Operational Delivery","Male","South West (England)","910","890","26720","24090"
"New entrant CS","2022","Operational Delivery","Male","Unknown","100","90","26380","24800"
"New entrant CS","2022","Operational Delivery","Male","Wales","1090","1070","24680","21840"
"New entrant CS","2022","Operational Delivery","Male","West Midlands (England)","1310","1260","25500","23170"
"New entrant CS","2022","Operational Delivery","Male","Yorkshire and The Humber","1410","1370","26170","23170"
"New entrant CS","2022","Operational Research","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Female","East Midlands (England)","100","90","22550","21260"
"New entrant CS","2022","Other","Female","East of England","70","70","22460","21170"
"New entrant CS","2022","Other","Female","London","280","270","31740","27200"
"New entrant CS","2022","Other","Female","North East (England)","60","60","22890","21260"
"New entrant CS","2022","Other","Female","North West (England)","70","60","24140","21260"
"New entrant CS","2022","Other","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Female","Scotland","140","140","26870","22940"
"New entrant CS","2022","Other","Female","South East (England)","130","120","23760","21170"
"New entrant CS","2022","Other","Female","South West (England)","240","220","25640","21260"
"New entrant CS","2022","Other","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Other","Female","Wales","80","70","30610","29430"
