"Status","Year","Organisation","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","680","670","38360","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Greater Manchester","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Inner London - West","London","360","350","39110","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","East Anglia","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Greater Manchester","North West (England)","140","140","35130","32390"
"New entrant CS","2021","Department for Education (excl. agencies)","Inner London - West","London","210","210","38710","32940"
"New entrant CS","2021","Department for Education (excl. agencies)","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","South Yorkshire","Yorkshire and The Humber","110","110","31440","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","Tees Valley and Durham","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","West Midlands","West Midlands (England)","60","60","33630","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","160","150","35030","30320"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","520","510","37770","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Yorkshire and The Humber","90","90","32850","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","North East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Inner London - West","London","340","340","34370","31800"
"New entrant CS","2021","Department for International Trade","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Inner London - West","London","470","460","37550","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","West Midlands","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","East of England","400","400","27400","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","430","420","27120","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Cheshire","North West (England)","280","280","25140","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","South West (England)","130","130","25360","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","360","350","26090","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Devon","South West (England)","320","310","24480","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","South West (England)","200","190","25580","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","East Anglia","East of England","440","430","26660","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","East Wales","Wales","260","250","25070","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","130","120","26460","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Scotland","430","420","24200","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Essex","East of England","410","400","28060","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","500","480","26470","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Greater Manchester","North West (England)","980","970","27630","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","South East (England)","370","350","26230","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","140","140","25850","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Scotland","70","70","25120","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Inner London - East","London","1000","980","29980","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Inner London - West","London","500","490","33370","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Kent","South East (England)","520","520","28060","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Lancashire","North West (England)","920","920","23120","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","400","390","25730","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Lincolnshire","East Midlands (England)","70","70","27190","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Merseyside","North West (England)","290","280","25330","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Scotland","50","50","27300","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","North Yorkshire","Yorkshire and The Humber","100","100","26960","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","North East (England)","1180","1160","24480","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","690","670","29930","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Outer London - South","London","340","330","29740","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","720","720","30430","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","West Midlands (England)","300","290","26650","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","South Yorkshire","Yorkshire and The Humber","470","460","25180","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Southern Scotland","Scotland","140","140","26360","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","South East (England)","710","690","26330","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","North East (England)","230","230","22470","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","320","310","28900","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Central Scotland","Scotland","310","300","24440","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands","West Midlands (England)","580","570","25810","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Wales","350","340","24150","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Yorkshire and The Humber","970","950","27080","27570"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Inner London - West","London","810","800","40580","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","West Yorkshire","Yorkshire and The Humber","300","290","37740","32790"
"New entrant CS","2021","Disclosure Scotland","West Central Scotland","Scotland","50","40","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Wales","340","310","23790","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","East Midlands (England)","60","60","35700","32680"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Devon","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Anglia","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Essex","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Kent","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","West Midlands","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","East Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","London","40","40","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","North Eastern Scotland","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Eastern Scotland","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Highlands and Islands","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Inner London - West","London","30","30","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Inner London - West","London","250","240","42170","43920"
"New entrant CS","2021","Government Legal Department","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","East Anglia","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","East Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Essex","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Kent","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Merseyside","North West (England)","80","80","29690","26370"
"New entrant CS","2021","Health and Safety Executive","North Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","East of England","30","30","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","40","30","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Devon","South West (England)","[c]","[c]","[c]","[c]"
