"Status","Year","Responsibility_level","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","AA/AO","Essex","40-49","290","260","23940","23770"
"In post","2022","AA/AO","Essex","50-59","400","370","23750","22770"
"In post","2022","AA/AO","Essex","60-64","150","120","22620","22080"
"In post","2022","AA/AO","Essex","65+","70","50","22470","22070"
"In post","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","40","40","[c]","[c]"
"In post","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","890","870","21910","21260"
"In post","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","700","640","22740","21260"
"In post","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","660","610","23080","21300"
"In post","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","990","930","22920","21300"
"In post","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","340","290","22190","21260"
"In post","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","65+","170","140","21300","21210"
"In post","2022","AA/AO","Greater Manchester","16-19","40","40","[c]","[c]"
"In post","2022","AA/AO","Greater Manchester","20-29","1110","1080","21680","21250"
"In post","2022","AA/AO","Greater Manchester","30-39","1010","940","21860","21260"
"In post","2022","AA/AO","Greater Manchester","40-49","1030","920","21810","21260"
"In post","2022","AA/AO","Greater Manchester","50-59","1630","1480","22020","21260"
"In post","2022","AA/AO","Greater Manchester","60-64","550","440","21530","21260"
"In post","2022","AA/AO","Greater Manchester","65+","140","100","21410","21260"
"In post","2022","AA/AO","Hampshire and Isle of Wight","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Hampshire and Isle of Wight","20-29","550","530","22850","21250"
"In post","2022","AA/AO","Hampshire and Isle of Wight","30-39","580","520","23890","21290"
"In post","2022","AA/AO","Hampshire and Isle of Wight","40-49","710","620","23630","21260"
"In post","2022","AA/AO","Hampshire and Isle of Wight","50-59","1530","1310","22390","21220"
"In post","2022","AA/AO","Hampshire and Isle of Wight","60-64","700","550","21550","20970"
"In post","2022","AA/AO","Hampshire and Isle of Wight","65+","350","250","20950","20350"
"In post","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","20-29","320","310","23020","23140"
"In post","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","30-39","320","300","23340","21680"
"In post","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","40-49","320","300","23850","21300"
"In post","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","50-59","560","520","24090","21260"
"In post","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","60-64","160","130","21640","21260"
"In post","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","65+","60","40","21190","20890"
"In post","2022","AA/AO","Highlands and Islands","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Highlands and Islands","20-29","120","110","23040","22810"
"In post","2022","AA/AO","Highlands and Islands","30-39","130","120","24190","23900"
"In post","2022","AA/AO","Highlands and Islands","40-49","150","140","23100","21380"
"In post","2022","AA/AO","Highlands and Islands","50-59","270","250","23110","21380"
"In post","2022","AA/AO","Highlands and Islands","60-64","110","100","22440","21380"
"In post","2022","AA/AO","Highlands and Islands","65+","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Inner London - East","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Inner London - East","20-29","420","410","26830","25110"
"In post","2022","AA/AO","Inner London - East","30-39","340","320","27900","25630"
"In post","2022","AA/AO","Inner London - East","40-49","510","450","26240","25110"
"In post","2022","AA/AO","Inner London - East","50-59","860","800","26130","25110"
"In post","2022","AA/AO","Inner London - East","60-64","320","280","26110","25330"
"In post","2022","AA/AO","Inner London - East","65+","200","160","26100","25330"
"In post","2022","AA/AO","Inner London - West","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Inner London - West","20-29","960","950","25820","24490"
"In post","2022","AA/AO","Inner London - West","30-39","590","560","27480","25630"
"In post","2022","AA/AO","Inner London - West","40-49","640","590","26740","24490"
"In post","2022","AA/AO","Inner London - West","50-59","1070","1020","25740","24370"
"In post","2022","AA/AO","Inner London - West","60-64","460","430","25160","24310"
"In post","2022","AA/AO","Inner London - West","65+","260","240","24760","24310"
"In post","2022","AA/AO","Kent","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Kent","20-29","710","700","25480","24250"
"In post","2022","AA/AO","Kent","30-39","590","560","26600","26840"
"In post","2022","AA/AO","Kent","40-49","490","450","25330","24250"
"In post","2022","AA/AO","Kent","50-59","740","700","24950","24250"
"In post","2022","AA/AO","Kent","60-64","270","230","23830","22440"
"In post","2022","AA/AO","Kent","65+","90","80","22710","21860"
"In post","2022","AA/AO","Lancashire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Lancashire","20-29","1000","970","22110","21260"
"In post","2022","AA/AO","Lancashire","30-39","1060","980","22350","21260"
"In post","2022","AA/AO","Lancashire","40-49","1340","1170","22160","21260"
"In post","2022","AA/AO","Lancashire","50-59","1800","1590","22380","21260"
"In post","2022","AA/AO","Lancashire","60-64","620","490","22200","21260"
"In post","2022","AA/AO","Lancashire","65+","180","130","21710","21260"
"In post","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","20-29","620","600","22390","21260"
"In post","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","30-39","540","480","22930","21260"
"In post","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","40-49","520","460","22640","21260"
"In post","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","50-59","720","640","22610","21260"
"In post","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","60-64","250","210","21910","21140"
"In post","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","65+","70","50","21080","20970"
"In post","2022","AA/AO","Lincolnshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Lincolnshire","20-29","160","160","22940","23140"
"In post","2022","AA/AO","Lincolnshire","30-39","230","220","23560","22750"
"In post","2022","AA/AO","Lincolnshire","40-49","230","220","22610","21260"
"In post","2022","AA/AO","Lincolnshire","50-59","450","420","22370","21170"
"In post","2022","AA/AO","Lincolnshire","60-64","190","170","21470","21170"
"In post","2022","AA/AO","Lincolnshire","65+","50","40","21490","21260"
"In post","2022","AA/AO","Merseyside","16-19","50","50","[c]","[c]"
"In post","2022","AA/AO","Merseyside","20-29","1310","1260","21450","21260"
"In post","2022","AA/AO","Merseyside","30-39","1290","1170","21610","21260"
"In post","2022","AA/AO","Merseyside","40-49","1410","1240","21550","21260"
"In post","2022","AA/AO","Merseyside","50-59","1930","1700","21670","21410"
"In post","2022","AA/AO","Merseyside","60-64","840","660","21450","21260"
"In post","2022","AA/AO","Merseyside","65+","290","210","21270","21260"
"In post","2022","AA/AO","North Eastern Scotland","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North Eastern Scotland","20-29","100","100","24630","23230"
"In post","2022","AA/AO","North Eastern Scotland","30-39","100","100","27110","24400"
"In post","2022","AA/AO","North Eastern Scotland","40-49","90","90","27500","23910"
"In post","2022","AA/AO","North Eastern Scotland","50-59","150","140","26310","23230"
"In post","2022","AA/AO","North Eastern Scotland","60-64","60","50","24270","23230"
"In post","2022","AA/AO","North Eastern Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North Yorkshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North Yorkshire","20-29","190","180","22260","21300"
"In post","2022","AA/AO","North Yorkshire","30-39","160","150","24040","21300"
"In post","2022","AA/AO","North Yorkshire","40-49","240","220","23820","21260"
"In post","2022","AA/AO","North Yorkshire","50-59","470","440","22820","21170"
"In post","2022","AA/AO","North Yorkshire","60-64","190","170","21530","21170"
"In post","2022","AA/AO","North Yorkshire","65+","60","50","20840","20970"
"In post","2022","AA/AO","Northern Ireland","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland","20-29","270","260","21220","21250"
"In post","2022","AA/AO","Northern Ireland","30-39","300","280","21260","21250"
"In post","2022","AA/AO","Northern Ireland","40-49","380","350","21380","21250"
"In post","2022","AA/AO","Northern Ireland","50-59","500","470","21400","21250"
"In post","2022","AA/AO","Northern Ireland","60-64","130","120","21150","21250"
"In post","2022","AA/AO","Northern Ireland","65+","60","50","21010","21250"
"In post","2022","AA/AO","Northumberland, and Tyne and Wear","16-19","50","50","21110","21250"
"In post","2022","AA/AO","Northumberland, and Tyne and Wear","20-29","1250","1210","21260","21250"
"In post","2022","AA/AO","Northumberland, and Tyne and Wear","30-39","1430","1260","21290","21250"
"In post","2022","AA/AO","Northumberland, and Tyne and Wear","40-49","1840","1570","21360","21260"
"In post","2022","AA/AO","Northumberland, and Tyne and Wear","50-59","2590","2150","21430","21260"
"In post","2022","AA/AO","Northumberland, and Tyne and Wear","60-64","1210","890","21390","21260"
"In post","2022","AA/AO","Northumberland, and Tyne and Wear","65+","310","230","21320","21260"
"In post","2022","AA/AO","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Outer London - East and North East","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Outer London - East and North East","20-29","330","330","27470","25110"
"In post","2022","AA/AO","Outer London - East and North East","30-39","280","270","28650","29020"
"In post","2022","AA/AO","Outer London - East and North East","40-49","260","240","27080","25110"
"In post","2022","AA/AO","Outer London - East and North East","50-59","370","350","26520","25110"
"In post","2022","AA/AO","Outer London - East and North East","60-64","140","120","25330","25110"
"In post","2022","AA/AO","Outer London - East and North East","65+","70","50","24720","24080"
"In post","2022","AA/AO","Outer London - South","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Outer London - South","20-29","280","280","24520","25330"
"In post","2022","AA/AO","Outer London - South","30-39","250","230","24890","25330"
"In post","2022","AA/AO","Outer London - South","40-49","320","290","25020","25630"
"In post","2022","AA/AO","Outer London - South","50-59","570","530","24940","25630"
"In post","2022","AA/AO","Outer London - South","60-64","260","230","24890","25630"
"In post","2022","AA/AO","Outer London - South","65+","170","140","24730","25630"
"In post","2022","AA/AO","Outer London - West and North West","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Outer London - West and North West","20-29","360","340","26500","25110"
"In post","2022","AA/AO","Outer London - West and North West","30-39","320","300","27370","25630"
"In post","2022","AA/AO","Outer London - West and North West","40-49","350","310","26220","25330"
"In post","2022","AA/AO","Outer London - West and North West","50-59","470","440","25710","25110"
"In post","2022","AA/AO","Outer London - West and North West","60-64","230","200","24850","24950"
"In post","2022","AA/AO","Outer London - West and North West","65+","160","120","24270","24770"
"In post","2022","AA/AO","Overseas","20-29","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","30-39","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","40-49","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","50-59","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","60-64","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","65+","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Shropshire and Staffordshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Shropshire and Staffordshire","20-29","670","650","22940","22600"
"In post","2022","AA/AO","Shropshire and Staffordshire","30-39","590","560","23590","22600"
"In post","2022","AA/AO","Shropshire and Staffordshire","40-49","570","520","23140","21260"
"In post","2022","AA/AO","Shropshire and Staffordshire","50-59","900","830","23360","21260"
"In post","2022","AA/AO","Shropshire and Staffordshire","60-64","350","280","22520","21260"
"In post","2022","AA/AO","Shropshire and Staffordshire","65+","90","70","21460","21170"
"In post","2022","AA/AO","South Yorkshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","South Yorkshire","20-29","550","530","22490","21680"
"In post","2022","AA/AO","South Yorkshire","30-39","610","540","22640","21680"
"In post","2022","AA/AO","South Yorkshire","40-49","530","460","22200","21260"
"In post","2022","AA/AO","South Yorkshire","50-59","800","710","22450","21260"
"In post","2022","AA/AO","South Yorkshire","60-64","280","210","21980","21260"
"In post","2022","AA/AO","South Yorkshire","65+","100","70","21640","21260"
"In post","2022","AA/AO","Southern Scotland","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Southern Scotland","20-29","410","390","22100","21250"
"In post","2022","AA/AO","Southern Scotland","30-39","410","380","22370","21250"
"In post","2022","AA/AO","Southern Scotland","40-49","440","380","22380","21260"
"In post","2022","AA/AO","Southern Scotland","50-59","700","600","22460","21680"
"In post","2022","AA/AO","Southern Scotland","60-64","280","220","22370","22080"
"In post","2022","AA/AO","Southern Scotland","65+","80","60","22100","21260"
"In post","2022","AA/AO","Surrey, East and West Sussex","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Surrey, East and West Sussex","20-29","550","540","25710","24370"
"In post","2022","AA/AO","Surrey, East and West Sussex","30-39","510","480","26780","25700"
"In post","2022","AA/AO","Surrey, East and West Sussex","40-49","480","440","25050","22610"
"In post","2022","AA/AO","Surrey, East and West Sussex","50-59","820","750","24150","21840"
"In post","2022","AA/AO","Surrey, East and West Sussex","60-64","330","270","22640","21260"
"In post","2022","AA/AO","Surrey, East and West Sussex","65+","170","130","22840","21830"
"In post","2022","AA/AO","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Tees Valley and Durham","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Tees Valley and Durham","20-29","790","770","22740","22010"
"In post","2022","AA/AO","Tees Valley and Durham","30-39","940","860","23260","21960"
"In post","2022","AA/AO","Tees Valley and Durham","40-49","910","820","23270","21680"
"In post","2022","AA/AO","Tees Valley and Durham","50-59","1270","1120","24030","21680"
"In post","2022","AA/AO","Tees Valley and Durham","60-64","470","350","23480","21680"
"In post","2022","AA/AO","Tees Valley and Durham","65+","130","90","22050","21260"
"In post","2022","AA/AO","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Unknown","20-29","30","30","[c]","[c]"
"In post","2022","AA/AO","Unknown","30-39","30","30","[c]","[c]"
"In post","2022","AA/AO","Unknown","40-49","40","40","[c]","[c]"
