"Status","Year","Region_ITL2","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Tees Valley and Durham","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Male","No function","50","40","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Commercial","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Digital, Data & Technology","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","No function","250","230","36400","32000"
"Leaver Dept.","2022","Unknown","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","No function","190","180","37920","32000"
"Leaver Dept.","2022","Unknown","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","No function","190","180","27640","27570"
"Leaver Dept.","2022","West Central Scotland","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Unknown","100","90","28790","25340"
"Leaver Dept.","2022","West Central Scotland","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","No function","110","110","28840","27570"
"Leaver Dept.","2022","West Central Scotland","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Unknown","90","90","27650","25050"
"Leaver Dept.","2022","West Midlands","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","No function","520","480","33140","27570"
"Leaver Dept.","2022","West Midlands","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","No function","280","280","33820","27570"
"Leaver Dept.","2022","West Midlands","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Female","No function","80","70","30080","27570"
"Leaver Dept.","2022","West Wales and The Valleys","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Male","No function","50","50","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Commercial","40","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Finance","40","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","No function","370","280","34720","29920"
"Leaver Dept.","2022","West Yorkshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Female","Unknown","100","80","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Finance","40","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","No function","250","190","37200","28970"
"Leaver Dept.","2022","West Yorkshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Male","Unknown","90","80","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","No function","170","160","23780","22710"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Female","Unknown","280","270","27660","27570"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","No function","110","100","26750","27850"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Male","Unknown","200","190","28160","27570"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","No function","230","220","26030","24020"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","340","330","28400","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","No function","190","180","27860","27850"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Security","90","90","28390","25540"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","200","200","27110","27570"
"New entrant CS","2021","Cheshire","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Female","No function","170","170","27290","24240"
"New entrant CS","2021","Cheshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Female","Unknown","160","150","25480","27570"
"New entrant CS","2021","Cheshire","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Male","No function","160","160","29610","28840"
"New entrant CS","2021","Cheshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Male","Unknown","120","120","24730","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Female","Unknown","90","80","27280","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Male","Unknown","60","60","26740","27570"
"New entrant CS","2021","Cumbria","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Communications","60","60","26190","25560"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Legal","30","30","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","No function","340","320","25240","22850"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Female","Unknown","240","230","26150","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Communications","70","70","26960","25560"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","No function","220","210","25910","22850"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Male","Unknown","140","140","26240","27570"
"New entrant CS","2021","Devon","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Female","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Devon","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Female","No function","170","160","23940","22350"
"New entrant CS","2021","Devon","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Female","Property","30","30","[c]","[c]"
"New entrant CS","2021","Devon","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Female","Unknown","240","220","24940","21010"
"New entrant CS","2021","Devon","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Male","Communications","[c]","[c]","[c]","[c]"
