"Status","Year","Region_ITL2","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Inner London - West","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Charity Commission","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Charity Commission","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Asian","60","60","34710","33570"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Black","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Unknown","130","130","38300","33570"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","White","420","420","38730","33570"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","White","230","220","39350","34020"
"New entrant CS","2021","Inner London - West","Department for Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Education","Unknown","120","120","37450","32940"
"New entrant CS","2021","Inner London - West","Department for Education","White","90","90","42270","36660"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Unknown","160","160","38400","33120"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","White","270","260","37760","32560"
"New entrant CS","2021","Inner London - West","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for International Trade","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for International Trade","Unknown","90","90","38800","32120"
"New entrant CS","2021","Inner London - West","Department for International Trade","White","150","150","37050","31800"
"New entrant CS","2021","Inner London - West","Department for Transport","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Transport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Transport","Unknown","150","150","38430","34710"
"New entrant CS","2021","Inner London - West","Department for Transport","White","220","220","38020","34710"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Asian","100","100","32910","31060"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Black","90","90","31620","31060"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Unknown","90","90","37340","31060"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","White","180","170","33590","31060"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care","Unknown","610","600","41470","32790"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care","White","160","150","40220","32790"
"New entrant CS","2021","Inner London - West","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs","White","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Treasury","Asian","50","50","33450","28500"
"New entrant CS","2021","Inner London - West","HM Treasury","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Treasury","White","270","260","33640","28500"
"New entrant CS","2021","Inner London - West","Home Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Home Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Home Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Home Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Home Office","Unknown","290","280","41630","36340"
"New entrant CS","2021","Inner London - West","Home Office","White","110","110","41800","36590"
"New entrant CS","2021","Inner London - West","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Defence","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Defence","White","130","130","35640","36000"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","White","110","110","43020","33210"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Asian","70","70","30070","27210"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Black","70","70","27050","25450"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Unknown","450","450","31210","26810"
"New entrant CS","2021","Inner London - West","Ministry of Justice","White","290","280","33210","30220"
"New entrant CS","2021","Inner London - West","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Standards in Education","White","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other Cabinet Office Agencies","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Scotland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Scotland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Scotland Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Scotland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Scotland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Scotland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","White","50","50","46590","44080"
"New entrant CS","2021","Inner London - West","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Supreme Court","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Unknown","60","50","35180","32540"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","White","160","160","38680","32540"
"New entrant CS","2021","Inner London - West","Wales Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Wales Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Wales Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Transport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Transport","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Work and Pensions","Black","50","50","28980","29290"
"New entrant CS","2021","Kent","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Work and Pensions","White","390","390","27940","29290"
"New entrant CS","2021","Kent","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Home Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Home Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Home Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Home Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Home Office","Unknown","130","130","24030","21430"
"New entrant CS","2021","Kent","Home Office","White","50","50","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Justice","Unknown","140","130","23640","22850"
"New entrant CS","2021","Kent","Ministry of Justice","White","160","160","24310","24020"
"New entrant CS","2021","Kent","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Cabinet Office","Black","[c]","[c]","[c]","[c]"
