"Status","Year","Region_ITL3","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","City of Edinburgh","Male","Unknown","410","400","32840","30330"
"New entrant CS","2022","Clackmannanshire and Fife","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Female","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Female","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Declared non-disabled","100","90","26040","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Declared non-disabled","60","50","23990","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Coventry","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Female","Declared non-disabled","80","80","32320","28200"
"New entrant CS","2022","Coventry","Female","Unknown","110","100","29990","29360"
"New entrant CS","2022","Coventry","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Male","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Coventry","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Male","Unknown","80","80","34800","29360"
"New entrant CS","2022","Croydon","Female","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Croydon","Female","Declared non-disabled","160","150","33110","30750"
"New entrant CS","2022","Croydon","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Female","Unknown","310","300","33000","28650"
"New entrant CS","2022","Croydon","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Male","Declared non-disabled","120","110","34060","30750"
"New entrant CS","2022","Croydon","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Male","Unknown","260","260","36790","32940"
"New entrant CS","2022","Darlington","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Female","Declared non-disabled","80","70","31970","29340"
"New entrant CS","2022","Darlington","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Female","Unknown","70","60","32440","29360"
"New entrant CS","2022","Darlington","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Male","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","Darlington","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Derby","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Female","Declared non-disabled","70","60","24070","22880"
"New entrant CS","2022","Derby","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Derby","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Male","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Derby","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Female","Declared non-disabled","200","190","28200","23170"
"New entrant CS","2022","Devon CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Female","Unknown","70","70","25960","23140"
"New entrant CS","2022","Devon CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Male","Declared non-disabled","220","220","27180","24310"
"New entrant CS","2022","Devon CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Male","Unknown","70","70","26870","23140"
"New entrant CS","2022","Dorset","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Female","Declared non-disabled","80","70","25710","23140"
"New entrant CS","2022","Dorset","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Dorset","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Male","Declared non-disabled","70","70","26160","26140"
"New entrant CS","2022","Dorset","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Dudley","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Female","Declared non-disabled","60","50","25510","21260"
"New entrant CS","2022","Dudley","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Female","Declared non-disabled","200","200","24580","23140"
"New entrant CS","2022","Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Female","Unknown","150","140","23510","22010"
"New entrant CS","2022","Durham","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Male","Declared non-disabled","110","110","25290","23140"
"New entrant CS","2022","Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Male","Unknown","100","100","24460","22600"
"New entrant CS","2022","Ealing","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Female","Declared non-disabled","50","50","24300","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Male","Declared non-disabled","50","50","24140","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Female","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","East Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Male","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","East Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","Declared non-disabled","70","60","28600","23540"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","Unknown","80","80","26130","23540"
"New entrant CS","2022","East Kent","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Female","Declared non-disabled","100","100","26530","24250"
"New entrant CS","2022","East Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Female","Unknown","100","100","24670","24250"
"New entrant CS","2022","East Kent","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Male","Declared non-disabled","60","60","25740","24250"
"New entrant CS","2022","East Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Male","Unknown","140","130","25920","24880"
"New entrant CS","2022","East Lancashire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Female","Declared non-disabled","70","60","29430","27570"
"New entrant CS","2022","East Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","East Merseyside","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Female","Declared non-disabled","80","70","23460","23140"
"New entrant CS","2022","East Riding of Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Male","Declared non-disabled","80","80","24970","23140"
"New entrant CS","2022","East Riding of Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Male","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","East Surrey","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Female","Declared non-disabled","80","80","28970","29290"
"New entrant CS","2022","East Surrey","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Male","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","East Surrey","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Female","Declared non-disabled","110","110","24900","21260"
"New entrant CS","2022","East Sussex CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Male","Declared non-disabled","70","70","26300","25120"
"New entrant CS","2022","East Sussex CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Female","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Female","Declared non-disabled","80","80","25030","24250"
"New entrant CS","2022","Essex Thames Gateway","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Female","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Falkirk","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Falkirk","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Male","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Falkirk","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Female","Declared non-disabled","110","110","23930","21730"
"New entrant CS","2022","Flintshire and Wrexham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Male","Declared non-disabled","90","90","23990","23140"
"New entrant CS","2022","Flintshire and Wrexham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Glasgow City","Female","Declared disabled","100","90","28340","27230"
"New entrant CS","2022","Glasgow City","Female","Declared non-disabled","810","790","29880","27230"
"New entrant CS","2022","Glasgow City","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","Female","Unknown","520","500","29640","27230"
"New entrant CS","2022","Glasgow City","Male","Declared disabled","90","90","27550","26590"
"New entrant CS","2022","Glasgow City","Male","Declared non-disabled","570","560","30740","27230"
"New entrant CS","2022","Glasgow City","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","Male","Unknown","400","400","29720","27230"
"New entrant CS","2022","Gloucestershire CC","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Female","Declared non-disabled","70","60","26820","25120"
"New entrant CS","2022","Gloucestershire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Male","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Female","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Female","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Male","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Female","Declared non-disabled","110","110","24190","23140"
"New entrant CS","2022","Greater Manchester North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Male","Declared non-disabled","60","60","23950","23140"
"New entrant CS","2022","Greater Manchester North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Female","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Female","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Female","Declared non-disabled","380","360","26500","23170"
"New entrant CS","2022","Greater Manchester South West","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Female","Unknown","300","290","28980","26590"
"New entrant CS","2022","Greater Manchester South West","Male","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Male","Declared non-disabled","330","320","27970","26590"
"New entrant CS","2022","Greater Manchester South West","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Male","Unknown","320","310","29610","25180"
"New entrant CS","2022","Gwent Valleys","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Female","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Female","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Gwynedd","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Female","Declared non-disabled","170","170","34210","31060"
"New entrant CS","2022","Hackney and Newham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Female","Unknown","90","90","35590","30750"
"New entrant CS","2022","Hackney and Newham","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Male","Declared non-disabled","150","150","36130","37610"
"New entrant CS","2022","Hackney and Newham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Male","Unknown","90","90","35290","31060"
"New entrant CS","2022","Haringey and Islington","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","Female","Declared non-disabled","90","90","31590","30520"
"New entrant CS","2022","Haringey and Islington","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","Female","Unknown","80","70","30170","30520"
"New entrant CS","2022","Haringey and Islington","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","Male","Declared non-disabled","60","60","32340","31060"
"New entrant CS","2022","Haringey and Islington","Male","Undeclared","[c]","[c]","[c]","[c]"
