"Status","Year","Function_of_post","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","160","150","25420","24620"
"New entrant CS","2021","No function","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cheshire","Declared non-disabled","80","80","27230","24120"
"New entrant CS","2021","No function","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cheshire","Unknown","230","230","29020","28840"
"New entrant CS","2021","No function","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Derbyshire and Nottinghamshire","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2021","No function","Derbyshire and Nottinghamshire","Declared non-disabled","290","280","25830","22920"
"New entrant CS","2021","No function","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Derbyshire and Nottinghamshire","Unknown","220","210","24560","22350"
"New entrant CS","2021","No function","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Devon","Declared non-disabled","180","170","23450","22850"
"New entrant CS","2021","No function","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Devon","Unknown","140","130","24510","22350"
"New entrant CS","2021","No function","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Dorset and Somerset","Declared non-disabled","80","80","23720","22920"
"New entrant CS","2021","No function","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Dorset and Somerset","Unknown","100","100","23800","22350"
"New entrant CS","2021","No function","East Anglia","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","No function","East Anglia","Declared non-disabled","400","380","26940","22850"
"New entrant CS","2021","No function","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Anglia","Unknown","180","170","23640","22350"
"New entrant CS","2021","No function","East Wales","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2021","No function","East Wales","Declared non-disabled","350","340","23130","20600"
"New entrant CS","2021","No function","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Wales","Unknown","520","500","23160","21140"
"New entrant CS","2021","No function","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Yorkshire and Northern Lincolnshire","Declared non-disabled","90","90","22870","22850"
"New entrant CS","2021","No function","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Yorkshire and Northern Lincolnshire","Unknown","90","90","23130","22350"
"New entrant CS","2021","No function","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Eastern Scotland","Declared non-disabled","90","90","24630","20760"
"New entrant CS","2021","No function","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Eastern Scotland","Unknown","200","190","22150","20810"
"New entrant CS","2021","No function","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Essex","Declared non-disabled","100","100","25860","25230"
"New entrant CS","2021","No function","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Essex","Unknown","90","90","24530","22570"
"New entrant CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","80","80","27200","23140"
"New entrant CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","660","620","29000","25160"
"New entrant CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","60","50","34380","28590"
"New entrant CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","330","320","27280","24240"
"New entrant CS","2021","No function","Greater Manchester","Declared disabled","50","50","24640","22920"
"New entrant CS","2021","No function","Greater Manchester","Declared non-disabled","400","370","26100","21160"
"New entrant CS","2021","No function","Greater Manchester","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","No function","Greater Manchester","Unknown","460","450","22950","20140"
"New entrant CS","2021","No function","Hampshire and Isle of Wight","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","No function","Hampshire and Isle of Wight","Declared non-disabled","280","270","25590","23050"
"New entrant CS","2021","No function","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Hampshire and Isle of Wight","Unknown","310","290","25830","23050"
"New entrant CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","150","140","23630","22850"
"New entrant CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","No function","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inner London - East","Declared disabled","70","70","30830","26880"
"New entrant CS","2021","No function","Inner London - East","Declared non-disabled","820","750","36220","32330"
"New entrant CS","2021","No function","Inner London - East","Undeclared","100","80","42760","38890"
"New entrant CS","2021","No function","Inner London - East","Unknown","510","490","31390","30220"
"New entrant CS","2021","No function","Inner London - West","Declared disabled","260","260","34420","32560"
"New entrant CS","2021","No function","Inner London - West","Declared non-disabled","1840","1830","36080","33210"
"New entrant CS","2021","No function","Inner London - West","Undeclared","260","260","37960","33570"
"New entrant CS","2021","No function","Inner London - West","Unknown","1850","1830","34750","30850"
"New entrant CS","2021","No function","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Kent","Declared non-disabled","200","190","25800","24920"
"New entrant CS","2021","No function","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Kent","Unknown","180","170","24750","24020"
"New entrant CS","2021","No function","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Lancashire","Declared non-disabled","130","130","23380","22850"
"New entrant CS","2021","No function","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Lancashire","Unknown","160","150","23030","22350"
"New entrant CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","170","170","22840","22850"
"New entrant CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Unknown","160","160","21840","20600"
"New entrant CS","2021","No function","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Lincolnshire","Declared non-disabled","50","50","22620","22850"
"New entrant CS","2021","No function","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Lincolnshire","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","No function","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Merseyside","Declared non-disabled","180","170","25300","20540"
"New entrant CS","2021","No function","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Merseyside","Unknown","270","260","22640","20140"
"New entrant CS","2021","No function","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North Eastern Scotland","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","No function","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North Yorkshire","Declared non-disabled","160","160","32430","26370"
"New entrant CS","2021","No function","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North Yorkshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland","Declared non-disabled","90","90","23390","20140"
"New entrant CS","2021","No function","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland","Unknown","140","130","22550","20140"
"New entrant CS","2021","No function","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northumberland and Tyne and Wear","Declared non-disabled","190","170","25420","20140"
"New entrant CS","2021","No function","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northumberland and Tyne and Wear","Unknown","230","220","23150","20140"
"New entrant CS","2021","No function","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - East and North East","Declared non-disabled","90","80","26590","26810"
"New entrant CS","2021","No function","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - East and North East","Unknown","130","120","25870","26810"
"New entrant CS","2021","No function","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - South","Declared non-disabled","80","80","25710","24120"
"New entrant CS","2021","No function","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - South","Unknown","180","180","28210","25850"
"New entrant CS","2021","No function","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - West and North West","Declared non-disabled","300","280","30970","28110"
"New entrant CS","2021","No function","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - West and North West","Unknown","110","110","25690","23790"
"New entrant CS","2021","No function","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Shropshire and Staffordshire","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","No function","Shropshire and Staffordshire","Declared non-disabled","280","260","21610","21590"
"New entrant CS","2021","No function","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Shropshire and Staffordshire","Unknown","220","200","22020","22130"
"New entrant CS","2021","No function","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South Yorkshire","Declared non-disabled","80","80","23430","22850"
"New entrant CS","2021","No function","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South Yorkshire","Unknown","160","150","25890","24240"
"New entrant CS","2021","No function","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Southern Scotland","Declared non-disabled","50","50","22490","20140"
"New entrant CS","2021","No function","Southern Scotland","Unknown","60","60","20970","20140"
"New entrant CS","2021","No function","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Surrey, East and West Sussex","Declared non-disabled","290","290","25590","24660"
"New entrant CS","2021","No function","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Surrey, East and West Sussex","Unknown","150","140","25130","23790"
"New entrant CS","2021","No function","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tees Valley and Durham","Declared non-disabled","140","140","22520","22850"
"New entrant CS","2021","No function","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tees Valley and Durham","Unknown","160","150","22980","22350"
"New entrant CS","2021","No function","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Unknown","110","110","31490","28000"
"New entrant CS","2021","No function","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Central Scotland","Declared non-disabled","200","200","26160","23450"
"New entrant CS","2021","No function","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Central Scotland","Unknown","160","160","23340","20810"
"New entrant CS","2021","No function","West Midlands","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","No function","West Midlands","Declared non-disabled","400","370","29130","23140"
"New entrant CS","2021","No function","West Midlands","Undeclared","50","40","[c]","[c]"
"New entrant CS","2021","No function","West Midlands","Unknown","430","420","27460","22570"
"New entrant CS","2021","No function","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Wales and The Valleys","Declared non-disabled","180","170","22490","21050"
"New entrant CS","2021","No function","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Wales and The Valleys","Unknown","240","220","21700","21590"
"New entrant CS","2021","No function","West Yorkshire","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","No function","West Yorkshire","Declared non-disabled","280","260","26450","22850"
"New entrant CS","2021","No function","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Yorkshire","Unknown","560","550","27190","22850"
"New entrant CS","2021","Project Delivery","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","460","450","34380","31000"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","160","160","31210","27540"
"New entrant CS","2021","Project Delivery","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","Declared non-disabled","80","80","35190","33000"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","Declared non-disabled","60","60","43070","39530"
"New entrant CS","2021","Project Delivery","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - West","Declared non-disabled","170","170","43450","35060"
"New entrant CS","2021","Project Delivery","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - West","Unknown","60","60","43160","40050"
"New entrant CS","2021","Project Delivery","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Yorkshire","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
