"Status","Year","Parent_department","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Undeclared","No function","30","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Grants Management","40","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","No function","240","240","33250","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","Digital, Data & Technology","80","80","39540","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","No function","760","750","31140","29090"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","Property","30","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Unknown","No function","60","60","37260","31800"
"New entrant CS","2021","Department for International Trade","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","White","Analysis","30","30","[c]","[c]"
"New entrant CS","2021","Department for International Trade","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","White","No function","100","100","35120","31800"
"New entrant CS","2021","Department for International Trade","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","No function","40","40","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","No function","400","380","27960","26130"
"New entrant CS","2021","Department for Transport","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","White","Analysis","60","60","34550","34710"
"New entrant CS","2021","Department for Transport","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","White","Digital, Data & Technology","80","80","37790","31350"
"New entrant CS","2021","Department for Transport","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","White","No function","410","390","29870","26130"
"New entrant CS","2021","Department for Transport","White","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Department for Transport","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Asian","Unknown","2010","1970","28000","27570"
"New entrant CS","2021","Department for Work and Pensions","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Black","Unknown","1430","1410","28710","29290"
"New entrant CS","2021","Department for Work and Pensions","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Chinese","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Mixed","Unknown","670","660","26900","27570"
"New entrant CS","2021","Department for Work and Pensions","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Other ethnicity","Unknown","160","160","28160","28430"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","Unknown","320","310","27320","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","1810","1770","27690","27570"
"New entrant CS","2021","Department for Work and Pensions","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","White","No function","140","140","31470","26370"
"New entrant CS","2021","Department for Work and Pensions","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","White","Unknown","10540","10340","26110","27570"
"New entrant CS","2021","Department of Health and Social Care","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Asian","No function","240","210","32700","28590"
"New entrant CS","2021","Department of Health and Social Care","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Asian","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Black","No function","180","150","34020","31370"
"New entrant CS","2021","Department of Health and Social Care","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Chinese","Communications","[c]","[c]","[c]","[c]"
