"Status","Year","Age","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Calderdale and Kirklees","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Cambridgeshire CC","East Anglia","90","90","30910","27570"
"New entrant CS","2021","30-39","Camden and City of London","Inner London - West","60","60","33700","28870"
"New entrant CS","2021","30-39","Cardiff and Vale of Glamorgan","East Wales","240","230","27510","22890"
"New entrant CS","2021","30-39","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Central Hampshire","Hampshire and Isle of Wight","80","80","30450","27850"
"New entrant CS","2021","30-39","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","City of Edinburgh","Eastern Scotland","390","370","32460","30650"
"New entrant CS","2021","30-39","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","40","30","[c]","[c]"
"New entrant CS","2021","30-39","Coventry","West Midlands","100","90","31430","27570"
"New entrant CS","2021","30-39","Croydon","Outer London - South","180","170","37190","32310"
"New entrant CS","2021","30-39","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Derby","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Devon CC","Devon","190","180","25670","22920"
"New entrant CS","2021","30-39","Dorset CC","Dorset and Somerset","50","50","25980","22850"
"New entrant CS","2021","30-39","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Durham CC","Tees Valley and Durham","110","110","24460","22350"
"New entrant CS","2021","30-39","Ealing","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2021","30-39","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Kent","Kent","100","100","25920","24880"
"New entrant CS","2021","30-39","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Merseyside","Merseyside","40","30","[c]","[c]"
"New entrant CS","2021","30-39","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","30-39","East Surrey","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2021","30-39","East Sussex CC","Surrey, East and West Sussex","60","60","24300","25850"
"New entrant CS","2021","30-39","Enfield","Outer London - East and North East","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Essex Thames Gateway","Essex","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Falkirk","Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Flintshire and Wrexham","East Wales","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Glasgow City","West Central Scotland","330","320","29100","26160"
"New entrant CS","2021","30-39","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester North East","Greater Manchester","70","70","26770","27570"
"New entrant CS","2021","30-39","Greater Manchester North West","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester South East","Greater Manchester","50","50","23130","21010"
"New entrant CS","2021","30-39","Greater Manchester South West","Greater Manchester","200","200","28340","25560"
"New entrant CS","2021","30-39","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Hackney and Newham","Inner London - East","90","90","29740","31060"
"New entrant CS","2021","30-39","Haringey and Islington","Inner London - East","90","90","28960","31060"
"New entrant CS","2021","30-39","Harrow and Hillingdon","Outer London - West and North West","100","100","29880","31060"
"New entrant CS","2021","30-39","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Heart of Essex","Essex","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Hertfordshire","Bedfordshire and Hertfordshire","130","120","28700","29290"
"New entrant CS","2021","30-39","Hounslow and Richmond upon Thames","Outer London - West and North West","100","100","30460","31060"
"New entrant CS","2021","30-39","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","60","60","29790","31060"
"New entrant CS","2021","30-39","Kent Thames Gateway","Kent","80","80","27020","27850"
"New entrant CS","2021","30-39","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Lambeth","Inner London - East","310","280","39380","37560"
"New entrant CS","2021","30-39","Lancaster and Wyre","Lancashire","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Leeds","West Yorkshire","420","410","29720","27570"
"New entrant CS","2021","30-39","Leicester","Leicestershire, Rutland and Northamptonshire","100","100","25030","22850"
"New entrant CS","2021","30-39","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","60","60","26980","24520"
"New entrant CS","2021","30-39","Lewisham and Southwark","Inner London - East","100","90","30880","31060"
"New entrant CS","2021","30-39","Lincolnshire","Lincolnshire","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Liverpool","Merseyside","150","140","26560","22570"
"New entrant CS","2021","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Manchester","Greater Manchester","310","300","32620","28590"
"New entrant CS","2021","30-39","Medway","Kent","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Merton, Kingston upon Thames and Sutton","Outer London - South","60","60","29690","31060"
"New entrant CS","2021","30-39","Mid Kent","Kent","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Mid Lancashire","Lancashire","70","60","25260","22350"
"New entrant CS","2021","30-39","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Monmouthshire and Newport","East Wales","240","230","30840","29540"
"New entrant CS","2021","30-39","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Hampshire","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","30-39","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Yorkshire CC","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Norwich and East Norfolk","East Anglia","60","60","25660","23890"
"New entrant CS","2021","30-39","Nottingham","Derbyshire and Nottinghamshire","210","200","29550","25560"
"New entrant CS","2021","30-39","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","70","70","28170","27570"
"New entrant CS","2021","30-39","Perth and Kinross and Stirling","Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Plymouth","Devon","90","80","28070","23540"
"New entrant CS","2021","30-39","Portsmouth","Hampshire and Isle of Wight","110","110","29660","27570"
"New entrant CS","2021","30-39","Powys","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Redbridge and Waltham Forest","Outer London - East and North East","70","70","29270","31060"
"New entrant CS","2021","30-39","Sandwell","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Sefton","Merseyside","90","90","27510","25670"
"New entrant CS","2021","30-39","Sheffield","South Yorkshire","180","170","30960","27570"
"New entrant CS","2021","30-39","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Somerset","Dorset and Somerset","40","40","[c]","[c]"
"New entrant CS","2021","30-39","South and West Derbyshire","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"New entrant CS","2021","30-39","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South Hampshire","Hampshire and Isle of Wight","140","130","30630","29540"
"New entrant CS","2021","30-39","South Lanarkshire","Southern Scotland","60","60","21360","20140"
"New entrant CS","2021","30-39","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Southampton","Hampshire and Isle of Wight","60","60","32530","27570"
"New entrant CS","2021","30-39","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Staffordshire CC","Shropshire and Staffordshire","110","110","24730","23910"
"New entrant CS","2021","30-39","Stoke-on-Trent","Shropshire and Staffordshire","60","60","22840","21090"
"New entrant CS","2021","30-39","Suffolk","East Anglia","100","90","24360","24880"
"New entrant CS","2021","30-39","Sunderland","Northumberland and Tyne and Wear","90","90","24930","25560"
"New entrant CS","2021","30-39","Swansea","West Wales and The Valleys","130","120","26050","22350"
"New entrant CS","2021","30-39","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Telford and Wrekin","Shropshire and Staffordshire","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Thurrock","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Torbay","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tower Hamlets","Inner London - East","280","270","44120","40450"
"New entrant CS","2021","30-39","Tyneside","Northumberland and Tyne and Wear","500","490","26050","21050"
"New entrant CS","2021","30-39","Unknown","Unknown","190","180","33450","27570"
"New entrant CS","2021","30-39","Wakefield","West Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wandsworth","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Warrington","Cheshire","120","120","30200","28200"
"New entrant CS","2021","30-39","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Essex","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Kent","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2021","30-39","West Surrey","Surrey, East and West Sussex","90","90","29440","27960"
"New entrant CS","2021","30-39","West Sussex (North East)","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2021","30-39","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Westminster","Inner London - West","1600","1570","44300","40600"
"New entrant CS","2021","30-39","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","190","180","31540","28590"
"New entrant CS","2021","30-39","Wirral","Merseyside","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Worcestershire","Herefordshire, Worcestershire and Warwickshire","60","60","25540","22850"
"New entrant CS","2021","30-39","York","North Yorkshire","70","70","31990","29180"
"New entrant CS","2021","40-49","Aberdeen City and Aberdeenshire","North Eastern Scotland","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Angus and Dundee City","Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Barking & Dagenham and Havering","Outer London - East and North East","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Barnet","Outer London - West and North West","50","50","36230","31060"
"New entrant CS","2021","40-49","Barnsley, Doncaster and Rotherham","South Yorkshire","50","40","[c]","[c]"
"New entrant CS","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","220","210","37790","33000"
"New entrant CS","2021","40-49","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Belfast","Northern Ireland","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","100","90","33480","29290"
"New entrant CS","2021","40-49","Bexley and Greenwich","Outer London - East and North East","50","50","29450","31060"
"New entrant CS","2021","40-49","Birmingham","West Midlands","250","230","34400","27570"
"New entrant CS","2021","40-49","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Blackpool","Lancashire","120","110","23300","21010"
"New entrant CS","2021","40-49","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bradford","West Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","150","140","35810","30870"
"New entrant CS","2021","40-49","Bromley","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cambridgeshire CC","East Anglia","80","70","31030","27570"
"New entrant CS","2021","40-49","Camden and City of London","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Cardiff and Vale of Glamorgan","East Wales","120","110","29810","25030"
"New entrant CS","2021","40-49","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Central Hampshire","Hampshire and Isle of Wight","90","80","32160","27850"
"New entrant CS","2021","40-49","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","City of Edinburgh","Eastern Scotland","290","280","35190","30650"
"New entrant CS","2021","40-49","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Coventry","West Midlands","70","70","34760","27660"
"New entrant CS","2021","40-49","Croydon","Outer London - South","110","110","41410","35050"
"New entrant CS","2021","40-49","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Devon CC","Devon","120","120","31110","27570"
"New entrant CS","2021","40-49","Dorset CC","Dorset and Somerset","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Durham CC","Tees Valley and Durham","60","50","24100","22350"
"New entrant CS","2021","40-49","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Kent","Kent","80","80","27970","26970"
"New entrant CS","2021","40-49","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","40-49","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Sussex CC","Surrey, East and West Sussex","60","50","24760","22890"
"New entrant CS","2021","40-49","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Essex Thames Gateway","Essex","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Flintshire and Wrexham","East Wales","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Glasgow City","West Central Scotland","230","220","30510","26210"
"New entrant CS","2021","40-49","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Greater Manchester North East","Greater Manchester","60","50","26380","27570"
"New entrant CS","2021","40-49","Greater Manchester North West","Greater Manchester","50","40","[c]","[c]"
"New entrant CS","2021","40-49","Greater Manchester South East","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Greater Manchester South West","Greater Manchester","120","120","31000","25560"
"New entrant CS","2021","40-49","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Hackney and Newham","Inner London - East","50","40","[c]","[c]"
"New entrant CS","2021","40-49","Haringey and Islington","Inner London - East","70","70","29200","31060"
"New entrant CS","2021","40-49","Harrow and Hillingdon","Outer London - West and North West","80","70","29090","31060"
"New entrant CS","2021","40-49","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Heart of Essex","Essex","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Hertfordshire","Bedfordshire and Hertfordshire","90","80","30030","29290"
"New entrant CS","2021","40-49","Hounslow and Richmond upon Thames","Outer London - West and North West","50","50","31330","31060"
"New entrant CS","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Kent Thames Gateway","Kent","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Lambeth","Inner London - East","220","190","41270","36490"
"New entrant CS","2021","40-49","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Leeds","West Yorkshire","310","300","34250","27570"
"New entrant CS","2021","40-49","Leicester","Leicestershire, Rutland and Northamptonshire","60","60","25030","27350"
"New entrant CS","2021","40-49","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Lewisham and Southwark","Inner London - East","50","50","32090","31060"
"New entrant CS","2021","40-49","Lincolnshire","Lincolnshire","60","50","31870","27570"
"New entrant CS","2021","40-49","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Liverpool","Merseyside","100","90","31850","26550"
"New entrant CS","2021","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Manchester","Greater Manchester","200","200","37540","29120"
"New entrant CS","2021","40-49","Medway","Kent","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Merton, Kingston upon Thames and Sutton","Outer London - South","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mid Lancashire","Lancashire","50","40","[c]","[c]"
"New entrant CS","2021","40-49","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Monmouthshire and Newport","East Wales","120","110","33660","29540"
"New entrant CS","2021","40-49","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North Yorkshire CC","North Yorkshire","50","50","30930","27570"
"New entrant CS","2021","40-49","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Norwich and East Norfolk","East Anglia","50","40","[c]","[c]"
"New entrant CS","2021","40-49","Nottingham","Derbyshire and Nottinghamshire","150","140","32640","28590"
"New entrant CS","2021","40-49","Orkney Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","60","50","33040","27570"
"New entrant CS","2021","40-49","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Plymouth","Devon","70","60","29040","26350"
"New entrant CS","2021","40-49","Portsmouth","Hampshire and Isle of Wight","80","80","32300","27570"
"New entrant CS","2021","40-49","Powys","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Redbridge and Waltham Forest","Outer London - East and North East","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Sandwell","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Sefton","Merseyside","60","60","32270","27570"
"New entrant CS","2021","40-49","Sheffield","South Yorkshire","110","110","34730","27570"
"New entrant CS","2021","40-49","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Somerset","Dorset and Somerset","40","40","[c]","[c]"
