"Status","Year","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Defence","20-29","280","280","29920","28610"
"Leaver Dept.","2021","Ministry of Defence","30-39","260","250","38370","37370"
"Leaver Dept.","2021","Ministry of Defence","40-49","170","170","43330","39880"
"Leaver Dept.","2021","Ministry of Defence","50-59","130","130","43850","40030"
"Leaver Dept.","2021","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","20-29","160","160","33270","32560"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","30-39","140","130","45620","51360"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","40-49","50","40","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","400","400","27480","25160"
"Leaver Dept.","2021","Ministry of Justice","30-39","440","420","31880","26550"
"Leaver Dept.","2021","Ministry of Justice","40-49","260","250","41010","34940"
"Leaver Dept.","2021","Ministry of Justice","50-59","200","200","36150","30320"
"Leaver Dept.","2021","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","20-29","70","60","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","30-39","40","40","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","20-29","80","80","28370","26970"
"Leaver Dept.","2022","Attorney General's Departments","30-39","90","90","43450","41240"
"Leaver Dept.","2022","Attorney General's Departments","40-49","70","70","51400","52910"
"Leaver Dept.","2022","Attorney General's Departments","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","20-29","910","910","34100","32000"
"Leaver Dept.","2022","Cabinet Office","30-39","580","570","46380","40600"
"Leaver Dept.","2022","Cabinet Office","40-49","230","220","56020","54700"
"Leaver Dept.","2022","Cabinet Office","50-59","130","130","53830","49700"
"Leaver Dept.","2022","Cabinet Office","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","20-29","300","300","35700","33570"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","30-39","270","250","44400","40780"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","40-49","150","150","48790","46430"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","50-59","70","70","46880","40410"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","20-29","100","100","37000","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","30-39","70","70","49710","51730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","40-49","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","20-29","180","180","35280","32970"
"Leaver Dept.","2022","Department for Education","30-39","180","170","43080","40230"
"Leaver Dept.","2022","Department for Education","40-49","100","90","50130","50130"
"Leaver Dept.","2022","Department for Education","50-59","50","50","50290","40510"
"Leaver Dept.","2022","Department for Education","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","20-29","190","190","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","30-39","160","150","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","40-49","100","100","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","50-59","60","60","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","20-29","100","100","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","30-39","80","80","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","20-29","140","140","34260","33210"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","30-39","110","110","43340","39920"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","40-49","70","70","45910","43570"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","50-59","50","50","47860","50480"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","20-29","210","210","33140","31040"
"Leaver Dept.","2022","Department for Transport","30-39","200","190","36570","34710"
"Leaver Dept.","2022","Department for Transport","40-49","150","150","39870","38650"
"Leaver Dept.","2022","Department for Transport","50-59","90","90","38310","33820"
"Leaver Dept.","2022","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","20-29","870","870","28110","27570"
"Leaver Dept.","2022","Department for Work and Pensions","30-39","870","840","29180","27570"
"Leaver Dept.","2022","Department for Work and Pensions","40-49","750","720","31180","27570"
"Leaver Dept.","2022","Department for Work and Pensions","50-59","570","550","32140","27570"
"Leaver Dept.","2022","Department for Work and Pensions","60-64","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","20-29","1720","1230","28810","26880"
"Leaver Dept.","2022","Department of Health and Social Care","30-39","1850","1450","39150","36690"
"Leaver Dept.","2022","Department of Health and Social Care","40-49","1990","1560","47070","41870"
"Leaver Dept.","2022","Department of Health and Social Care","50-59","1670","1320","51280","45840"
"Leaver Dept.","2022","Department of Health and Social Care","60-64","440","340","54860","42480"
"Leaver Dept.","2022","Department of Health and Social Care","65+","190","140","50230","40030"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","20-29","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","30-39","170","50","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","40-49","90","30","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","50-59","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","20-29","460","450","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","30-39","430","420","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","40-49","300","290","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","50-59","180","170","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","20-29","100","100","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","30-39","80","80","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","20-29","450","440","30930","28670"
"Leaver Dept.","2022","Home Office","30-39","500","490","35910","29110"
"Leaver Dept.","2022","Home Office","40-49","270","260","40620","31130"
"Leaver Dept.","2022","Home Office","50-59","160","160","36460","29080"
"Leaver Dept.","2022","Home Office","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","20-29","340","340","29900","29210"
"Leaver Dept.","2022","Ministry of Defence","30-39","330","320","36370","36480"
"Leaver Dept.","2022","Ministry of Defence","40-49","230","230","42210","39180"
"Leaver Dept.","2022","Ministry of Defence","50-59","190","180","40970","38820"
"Leaver Dept.","2022","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","20-29","600","590","26800","23720"
"Leaver Dept.","2022","Ministry of Justice","30-39","520","500","31920","29580"
"Leaver Dept.","2022","Ministry of Justice","40-49","390","370","36370","30450"
"Leaver Dept.","2022","Ministry of Justice","50-59","210","210","35800","30320"
"Leaver Dept.","2022","Ministry of Justice","60-64","30","30","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","30-39","30","30","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","40-49","30","30","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","20-29","50","50","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","30-39","30","30","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","20-29","40","40","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","30-39","40","40","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","40-49","40","30","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","20-29","100","90","30790","29540"
"Leaver Dept.","2022","UK Statistics Authority","30-39","80","80","34950","32710"
"Leaver Dept.","2022","UK Statistics Authority","40-49","40","30","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","20-29","470","470","27070","24590"
"New entrant CS","2021","Attorney General's Departments","30-39","260","250","40590","43920"
"New entrant CS","2021","Attorney General's Departments","40-49","160","150","46050","48080"
"New entrant CS","2021","Attorney General's Departments","50-59","100","90","48780","48080"
"New entrant CS","2021","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","20-29","1050","1040","29640","28000"
"New entrant CS","2021","Cabinet Office","30-39","330","320","47140","40600"
"New entrant CS","2021","Cabinet Office","40-49","200","190","61470","60250"
"New entrant CS","2021","Cabinet Office","50-59","140","140","66030","66000"
"New entrant CS","2021","Cabinet Office","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","20-29","790","780","30840","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","30-39","350","340","34870","32060"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","40-49","210","200","36510","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","50-59","110","100","40230","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","20-29","240","240","35550","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","110","110","43000","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","40-49","40","30","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","20-29","350","350","30870","29360"
"New entrant CS","2021","Department for Education","30-39","210","210","39050","36500"
"New entrant CS","2021","Department for Education","40-49","130","120","42550","38000"
"New entrant CS","2021","Department for Education","50-59","70","70","40060","36570"
"New entrant CS","2021","Department for Education","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","750","740","29130","28310"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","400","390","34410","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","230","220","38540","34450"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","180","170","38390","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","60-64","30","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","20-29","250","250","29080","31800"
"New entrant CS","2021","Department for International Trade","30-39","80","80","42530","38160"
"New entrant CS","2021","Department for International Trade","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Department for International Trade","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","50","40","[c]","[c]"
"New entrant CS","2021","Department for Transport","20-29","620","600","28140","27990"
"New entrant CS","2021","Department for Transport","30-39","330","310","35240","33350"
"New entrant CS","2021","Department for Transport","40-49","200","200","36280","30890"
"New entrant CS","2021","Department for Transport","50-59","170","170","32520","26580"
"New entrant CS","2021","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","16-19","210","210","22500","21010"
"New entrant CS","2021","Department for Work and Pensions","20-29","6140","6090","26350","27570"
