"Status","Year","Age","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","60-64","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Midlands (England)","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","16-19","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East of England","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","16-19","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","AA/AO","60","60","24220","24250"
"New entrant CS","2022","16-19","London","EO","50","50","26390","27230"
"New entrant CS","2022","16-19","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North East (England)","AA/AO","50","40","[c]","[c]"
"New entrant CS","2022","16-19","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North West (England)","AA/AO","100","100","21290","21250"
"New entrant CS","2022","16-19","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scotland","AA/AO","100","100","21300","21050"
"New entrant CS","2022","16-19","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South East (England)","AA/AO","90","80","23100","21790"
"New entrant CS","2022","16-19","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South West (England)","AA/AO","60","60","20240","21010"
"New entrant CS","2022","16-19","South West (England)","EO","60","60","18740","17140"
"New entrant CS","2022","16-19","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wales","AA/AO","90","80","19530","18310"
"New entrant CS","2022","16-19","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Midlands (England)","AA/AO","50","40","[c]","[c]"
"New entrant CS","2022","16-19","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Yorkshire and The Humber","AA/AO","80","70","21190","21250"
"New entrant CS","2022","16-19","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Midlands (England)","AA/AO","770","760","21650","21260"
"New entrant CS","2022","20-29","East Midlands (England)","EO","320","320","26360","26590"
"New entrant CS","2022","20-29","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Midlands (England)","SEO/HEO","140","140","32330","33080"
"New entrant CS","2022","20-29","East Midlands (England)","Unknown","120","120","23150","23170"
"New entrant CS","2022","20-29","East of England","AA/AO","600","600","23250","22630"
"New entrant CS","2022","20-29","East of England","EO","220","220","27060","27570"
"New entrant CS","2022","20-29","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","SEO/HEO","80","80","32840","31000"
"New entrant CS","2022","20-29","East of England","Unknown","210","200","23300","23170"
"New entrant CS","2022","20-29","London","AA/AO","1170","1150","24920","24470"
"New entrant CS","2022","20-29","London","EO","2330","2270","28480","28310"
"New entrant CS","2022","20-29","London","G6/G7","320","320","55110","54110"
"New entrant CS","2022","20-29","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","SEO/HEO","2940","2900","34380","33570"
"New entrant CS","2022","20-29","London","Unknown","230","220","27490","27060"
"New entrant CS","2022","20-29","North East (England)","AA/AO","880","870","21480","21260"
"New entrant CS","2022","20-29","North East (England)","EO","380","380","26420","26590"
"New entrant CS","2022","20-29","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","SEO/HEO","190","190","32100","31990"
"New entrant CS","2022","20-29","North East (England)","Unknown","120","110","23200","23170"
"New entrant CS","2022","20-29","North West (England)","AA/AO","1730","1690","21400","21260"
"New entrant CS","2022","20-29","North West (England)","EO","920","920","26330","26590"
"New entrant CS","2022","20-29","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","SEO/HEO","470","470","32660","33080"
"New entrant CS","2022","20-29","North West (England)","Unknown","320","310","23460","23170"
"New entrant CS","2022","20-29","Northern Ireland","AA/AO","120","120","21160","21250"
"New entrant CS","2022","20-29","Northern Ireland","EO","70","70","26130","26590"
"New entrant CS","2022","20-29","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","SEO/HEO","60","60","33290","33080"
"New entrant CS","2022","20-29","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","AA/AO","1520","1490","21630","21250"
"New entrant CS","2022","20-29","Scotland","EO","710","700","26760","27230"
"New entrant CS","2022","20-29","Scotland","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","SEO/HEO","490","490","34120","31540"
"New entrant CS","2022","20-29","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","AA/AO","1020","1000","23790","23170"
"New entrant CS","2022","20-29","South East (England)","EO","350","350","25770","26130"
"New entrant CS","2022","20-29","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","SEO/HEO","320","320","31130","30710"
"New entrant CS","2022","20-29","South East (England)","Unknown","270","260","24110","23490"
"New entrant CS","2022","20-29","South West (England)","AA/AO","830","810","21010","21170"
"New entrant CS","2022","20-29","South West (England)","EO","550","550","24160","24750"
"New entrant CS","2022","20-29","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","SEO/HEO","500","500","31320","30000"
"New entrant CS","2022","20-29","South West (England)","Unknown","250","250","25020","24000"
"New entrant CS","2022","20-29","Unknown","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","EO","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","100","90","30180","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","140","140","20680","16190"
"New entrant CS","2022","20-29","Wales","AA/AO","890","870","20890","21250"
"New entrant CS","2022","20-29","Wales","EO","320","320","26300","26590"
"New entrant CS","2022","20-29","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","SEO/HEO","280","280","32200","30710"
"New entrant CS","2022","20-29","Wales","Unknown","140","140","22520","23170"
"New entrant CS","2022","20-29","West Midlands (England)","AA/AO","970","950","21560","21250"
"New entrant CS","2022","20-29","West Midlands (England)","EO","550","550","26560","26590"
"New entrant CS","2022","20-29","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","SEO/HEO","270","270","32500","31330"
"New entrant CS","2022","20-29","West Midlands (England)","Unknown","150","140","22950","23170"
"New entrant CS","2022","20-29","Yorkshire and The Humber","AA/AO","1090","1070","21700","21260"
"New entrant CS","2022","20-29","Yorkshire and The Humber","EO","650","640","26190","26590"
"New entrant CS","2022","20-29","Yorkshire and The Humber","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","SEO/HEO","400","380","32660","31990"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Unknown","200","190","23370","23170"
"New entrant CS","2022","30-39","East Midlands (England)","AA/AO","340","320","21780","21260"
"New entrant CS","2022","30-39","East Midlands (England)","EO","200","190","26730","26590"
"New entrant CS","2022","30-39","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","SEO/HEO","140","130","34270","33080"
"New entrant CS","2022","30-39","East Midlands (England)","Unknown","150","130","26720","24800"
"New entrant CS","2022","30-39","East of England","AA/AO","280","280","23830","23140"
"New entrant CS","2022","30-39","East of England","EO","150","140","27220","27570"
"New entrant CS","2022","30-39","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","SEO/HEO","90","90","35690","35900"
"New entrant CS","2022","30-39","East of England","Unknown","190","170","25870","24800"
"New entrant CS","2022","30-39","London","AA/AO","310","300","26340","25170"
"New entrant CS","2022","30-39","London","EO","670","640","29550","30750"
"New entrant CS","2022","30-39","London","G6/G7","700","680","58040","54870"
"New entrant CS","2022","30-39","London","SCS","50","40","[c]","[c]"
"New entrant CS","2022","30-39","London","SEO/HEO","1180","1130","37700","37610"
"New entrant CS","2022","30-39","London","Unknown","210","200","31950","28690"
"New entrant CS","2022","30-39","North East (England)","AA/AO","470","450","21550","21260"
"New entrant CS","2022","30-39","North East (England)","EO","270","260","26720","26590"
"New entrant CS","2022","30-39","North East (England)","G6/G7","60","60","53160","49920"
"New entrant CS","2022","30-39","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","SEO/HEO","190","190","34300","33080"
"New entrant CS","2022","30-39","North East (England)","Unknown","70","70","25610","24800"
"New entrant CS","2022","30-39","North West (England)","AA/AO","840","810","21400","21250"
"New entrant CS","2022","30-39","North West (England)","EO","590","580","26690","26590"
"New entrant CS","2022","30-39","North West (England)","G6/G7","140","140","54790","52080"
"New entrant CS","2022","30-39","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","SEO/HEO","410","400","34460","33080"
"New entrant CS","2022","30-39","North West (England)","Unknown","340","320","26210","24800"
"New entrant CS","2022","30-39","Northern Ireland","AA/AO","60","60","21130","21250"
"New entrant CS","2022","30-39","Northern Ireland","EO","50","50","26230","26590"
"New entrant CS","2022","30-39","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","SEO/HEO","70","70","35110","33080"
"New entrant CS","2022","30-39","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","AA/AO","780","760","21850","21260"
"New entrant CS","2022","30-39","Scotland","EO","610","590","27050","27230"
"New entrant CS","2022","30-39","Scotland","G6/G7","160","160","54670","50430"
"New entrant CS","2022","30-39","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","SEO/HEO","610","590","35830","33380"
"New entrant CS","2022","30-39","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","AA/AO","500","480","24560","24250"
"New entrant CS","2022","30-39","South East (England)","EO","200","190","26780","26590"
"New entrant CS","2022","30-39","South East (England)","G6/G7","70","60","55390","53000"
"New entrant CS","2022","30-39","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","SEO/HEO","190","180","34910","33000"
"New entrant CS","2022","30-39","South East (England)","Unknown","240","220","28230","25590"
"New entrant CS","2022","30-39","South West (England)","AA/AO","350","340","21730","21260"
"New entrant CS","2022","30-39","South West (England)","EO","190","190","25450","26130"
"New entrant CS","2022","30-39","South West (England)","G6/G7","110","110","51810","49860"
"New entrant CS","2022","30-39","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South West (England)","SEO/HEO","480","470","35120","33840"
"New entrant CS","2022","30-39","South West (England)","Unknown","210","180","28910","24810"
"New entrant CS","2022","30-39","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","80","70","[c]","[c]"
"New entrant CS","2022","30-39","Wales","AA/AO","450","430","21290","21260"
"New entrant CS","2022","30-39","Wales","EO","230","220","26430","26590"
"New entrant CS","2022","30-39","Wales","G6/G7","70","70","52440","50210"
"New entrant CS","2022","30-39","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wales","SEO/HEO","270","270","35190","33370"
"New entrant CS","2022","30-39","Wales","Unknown","110","100","24120","23170"
"New entrant CS","2022","30-39","West Midlands (England)","AA/AO","400","380","21560","21250"
"New entrant CS","2022","30-39","West Midlands (England)","EO","380","370","26880","27570"
"New entrant CS","2022","30-39","West Midlands (England)","G6/G7","80","80","54850","50430"
"New entrant CS","2022","30-39","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","West Midlands (England)","SEO/HEO","280","270","34740","33080"
"New entrant CS","2022","30-39","West Midlands (England)","Unknown","160","150","25250","24090"
"New entrant CS","2022","30-39","Yorkshire and The Humber","AA/AO","410","390","21770","21260"
"New entrant CS","2022","30-39","Yorkshire and The Humber","EO","340","330","26730","27570"
"New entrant CS","2022","30-39","Yorkshire and The Humber","G6/G7","140","130","54050","50180"
"New entrant CS","2022","30-39","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Yorkshire and The Humber","SEO/HEO","350","320","34840","35590"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Unknown","200","180","27500","24800"
"New entrant CS","2022","40-49","East Midlands (England)","AA/AO","220","220","21430","21250"
"New entrant CS","2022","40-49","East Midlands (England)","EO","140","130","26910","26590"
"New entrant CS","2022","40-49","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","SEO/HEO","100","100","35660","33080"
"New entrant CS","2022","40-49","East Midlands (England)","Unknown","160","150","31230","28200"
"New entrant CS","2022","40-49","East of England","AA/AO","190","180","22880","22350"
"New entrant CS","2022","40-49","East of England","EO","130","130","27760","27570"
"New entrant CS","2022","40-49","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","SEO/HEO","80","70","38480","36110"
"New entrant CS","2022","40-49","East of England","Unknown","200","180","31050","28200"
"New entrant CS","2022","40-49","London","AA/AO","190","180","25740","25110"
"New entrant CS","2022","40-49","London","EO","360","340","29490","30720"
"New entrant CS","2022","40-49","London","G6/G7","460","440","59580","57430"
"New entrant CS","2022","40-49","London","SCS","80","80","97140","93000"
"New entrant CS","2022","40-49","London","SEO/HEO","530","500","38410","37910"
"New entrant CS","2022","40-49","London","Unknown","240","220","37310","36580"
"New entrant CS","2022","40-49","North East (England)","AA/AO","300","290","21410","21260"
"New entrant CS","2022","40-49","North East (England)","EO","140","140","26640","26590"
"New entrant CS","2022","40-49","North East (England)","G6/G7","60","60","53910","52050"
"New entrant CS","2022","40-49","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","SEO/HEO","110","110","33690","33080"
"New entrant CS","2022","40-49","North East (England)","Unknown","120","110","29950","28200"
"New entrant CS","2022","40-49","North West (England)","AA/AO","470","450","21380","21260"
"New entrant CS","2022","40-49","North West (England)","EO","280","270","26820","27570"
"New entrant CS","2022","40-49","North West (England)","G6/G7","110","110","57260","55740"
"New entrant CS","2022","40-49","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","SEO/HEO","230","230","35500","35310"
"New entrant CS","2022","40-49","North West (England)","Unknown","310","290","30550","28200"
"New entrant CS","2022","40-49","Northern Ireland","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","AA/AO","430","420","21940","21260"
"New entrant CS","2022","40-49","Scotland","EO","350","340","27000","27230"
"New entrant CS","2022","40-49","Scotland","G6/G7","160","150","57840","56120"
"New entrant CS","2022","40-49","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","SEO/HEO","380","370","36820","33450"
"New entrant CS","2022","40-49","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","AA/AO","320","300","23710","23140"
"New entrant CS","2022","40-49","South East (England)","EO","190","180","27270","26590"
"New entrant CS","2022","40-49","South East (England)","G6/G7","80","80","58000","53460"
"New entrant CS","2022","40-49","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","SEO/HEO","160","150","35880","35000"
"New entrant CS","2022","40-49","South East (England)","Unknown","190","180","30990","28200"
"New entrant CS","2022","40-49","South West (England)","AA/AO","220","210","22160","21260"
"New entrant CS","2022","40-49","South West (England)","EO","120","110","25700","26130"
"New entrant CS","2022","40-49","South West (England)","G6/G7","140","130","54860","52040"
"New entrant CS","2022","40-49","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","SEO/HEO","300","290","35520","35000"
"New entrant CS","2022","40-49","South West (England)","Unknown","180","160","31810","28760"
"New entrant CS","2022","40-49","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","70","60","[c]","[c]"
"New entrant CS","2022","40-49","Wales","AA/AO","260","250","21130","21260"
"New entrant CS","2022","40-49","Wales","EO","140","130","26520","26590"
"New entrant CS","2022","40-49","Wales","G6/G7","70","70","55850","54000"
"New entrant CS","2022","40-49","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","SEO/HEO","160","160","36540","36840"
"New entrant CS","2022","40-49","Wales","Unknown","60","60","28580","26310"
"New entrant CS","2022","40-49","West Midlands (England)","AA/AO","250","240","21310","21250"
"New entrant CS","2022","40-49","West Midlands (England)","EO","230","220","26850","27570"
"New entrant CS","2022","40-49","West Midlands (England)","G6/G7","120","120","56040","51300"
"New entrant CS","2022","40-49","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","SEO/HEO","180","180","35960","36050"
"New entrant CS","2022","40-49","West Midlands (England)","Unknown","200","180","30530","28200"
"New entrant CS","2022","40-49","Yorkshire and The Humber","AA/AO","240","240","21780","21260"
"New entrant CS","2022","40-49","Yorkshire and The Humber","EO","200","190","26620","27570"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G6/G7","160","140","55870","53290"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
