"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cambridgeshire CC","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lambeth","120","100","49790","48860"
"Leaver Dept.","2022","Undeclared","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Monmouthshire and Newport","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Oxfordshire CC","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Westminster","190","180","44810","40940"
"Leaver Dept.","2022","Undeclared","Wiltshire","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Birmingham","110","110","27730","24100"
"Leaver Dept.","2022","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bristol, City of","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cardiff and Vale of Glamorgan","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","City of Edinburgh","60","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Croydon","70","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Glasgow City","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester South West","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lambeth","70","60","50160","45760"
"Leaver Dept.","2022","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","350","100","33010","29250"
"Leaver Dept.","2022","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Liverpool","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","70","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sheffield","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Lanarkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","110","110","30760","26470"
"Leaver Dept.","2022","Unknown","Unknown","390","210","36470","32000"
"Leaver Dept.","2022","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Westminster","1890","1230","42000","34660"
"Leaver Dept.","2022","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Angus and Dundee City","130","120","24760","24700"
"Leaver Dept.","2022","White","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Barnet","560","510","44750","40070"
"Leaver Dept.","2022","White","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","350","350","35280","32510"
"Leaver Dept.","2022","White","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Berkshire","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Birmingham","340","310","38990","31990"
"Leaver Dept.","2022","White","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Blackpool","70","70","33580","31990"
"Leaver Dept.","2022","White","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Bristol, City of","410","380","37550","31020"
"Leaver Dept.","2022","White","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Cambridgeshire CC","200","190","40410","33300"
"Leaver Dept.","2022","White","Camden and City of London","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Cardiff and Vale of Glamorgan","260","260","34290","28840"
"Leaver Dept.","2022","White","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Central Hampshire","50","50","37960","38070"
"Leaver Dept.","2022","White","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","City of Edinburgh","120","120","36100","28940"
"Leaver Dept.","2022","White","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Coventry","60","50","36280","32300"
"Leaver Dept.","2022","White","Croydon","110","110","43970","37460"
"Leaver Dept.","2022","White","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Devon CC","90","80","35850","29370"
"Leaver Dept.","2022","White","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Durham","100","100","27610","24890"
"Leaver Dept.","2022","White","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East Kent","60","50","[c]","[c]"
"Leaver Dept.","2022","White","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Falkirk","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Glasgow City","350","340","29170","27570"
"Leaver Dept.","2022","White","Gloucestershire CC","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Greater Manchester South West","90","90","31250","27570"
"Leaver Dept.","2022","White","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Hackney and Newham","50","50","[c]","[c]"
"Leaver Dept.","2022","White","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Harrow and Hillingdon","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Isle of Anglesey","[c]","[c]","[c]","[c]"
