"Status","Year","Disability","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","East of England","300","280","36570","30460"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Wales","340","330","34310","29910"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Scotland","290","280","28670","27570"
"Leaver Dept.","2022","Declared non-disabled","Essex","East of England","80","80","33430","29290"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","1310","1240","35390","30000"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","North West (England)","630","610","33130","27570"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","South East (England)","180","170","36860","30210"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","70","70","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","London","1680","1570","44720","40070"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","London","3190","2940","46300","40680"
"Leaver Dept.","2022","Declared non-disabled","Kent","South East (England)","130","120","36870","30460"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","North West (England)","170","160","33900","28590"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","80","70","26430","24000"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","North West (England)","460","440","28980","25450"
"Leaver Dept.","2022","Declared non-disabled","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Yorkshire","Yorkshire and The Humber","160","150","37540","33300"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Northern Ireland","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","North East (England)","510","490","31510","27570"
"Leaver Dept.","2022","Declared non-disabled","Outer London - East and North East","London","80","70","31120","31060"
"Leaver Dept.","2022","Declared non-disabled","Outer London - South","London","230","230","39340","35050"
"Leaver Dept.","2022","Declared non-disabled","Outer London - West and North West","London","830","760","37980","32330"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","West Midlands (England)","110","100","30600","27570"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","Yorkshire and The Humber","200","190","36910","33000"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","Scotland","100","100","36280","33930"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","South East (England)","120","110","35510","29290"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","North East (England)","140","140","31090","27570"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","280","270","38150","33250"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","Scotland","420","410","28540","27570"
"Leaver Dept.","2022","Declared non-disabled","West Midlands","West Midlands (England)","690","650","32790","27570"
"Leaver Dept.","2022","Declared non-disabled","West Wales and The Valleys","Wales","110","110","31750","27570"
"Leaver Dept.","2022","Declared non-disabled","West Yorkshire","Yorkshire and The Humber","530","490","35670","30760"
"Leaver Dept.","2022","Undeclared","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Wales","Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","60","60","34930","33300"
"Leaver Dept.","2022","Undeclared","Greater Manchester","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Inner London - East","London","60","60","41860","40070"
"Leaver Dept.","2022","Undeclared","Inner London - West","London","250","240","42630","39990"
"Leaver Dept.","2022","Undeclared","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northumberland, and Tyne and Wear","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","170","160","47840","42950"
"Leaver Dept.","2022","Unknown","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","100","100","38380","32000"
"Leaver Dept.","2022","Unknown","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","East of England","100","90","44310","36060"
"Leaver Dept.","2022","Unknown","East Wales","Wales","140","140","34110","29540"
"Leaver Dept.","2022","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","Scotland","120","110","33100","27570"
"Leaver Dept.","2022","Unknown","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","390","370","43740","39330"
"Leaver Dept.","2022","Unknown","Greater Manchester","North West (England)","230","220","33540","29360"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","London","550","510","49950","41950"
"Leaver Dept.","2022","Unknown","Inner London - West","London","2150","1370","41410","34600"
"Leaver Dept.","2022","Unknown","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lancashire","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merseyside","North West (England)","130","120","37380","30820"
"Leaver Dept.","2022","Unknown","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","North East (England)","170","160","35990","30130"
"Leaver Dept.","2022","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - South","London","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","London","420","390","48410","41030"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Yorkshire","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southern Scotland","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","410","210","36880","32000"
"Leaver Dept.","2022","Unknown","West Central Scotland","Scotland","90","80","32690","28200"
"Leaver Dept.","2022","Unknown","West Midlands","West Midlands (England)","240","230","35850","28710"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Yorkshire and The Humber","480","180","38310","30870"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","East of England","70","70","25520","27570"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","80","80","26880","27570"
"New entrant CS","2021","Declared disabled","Cheshire","North West (England)","60","60","26640","27570"
"New entrant CS","2021","Declared disabled","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","East Midlands (England)","100","100","26650","27570"
"New entrant CS","2021","Declared disabled","Devon","South West (England)","70","70","24280","23820"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","East of England","120","120","25770","27570"
"New entrant CS","2021","Declared disabled","East Wales","Wales","120","110","28040","27570"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Scotland","150","140","28670","27570"
"New entrant CS","2021","Declared disabled","Essex","East of England","60","60","27610","29290"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","240","220","27990","27570"
"New entrant CS","2021","Declared disabled","Greater Manchester","North West (England)","180","180","26920","27570"
"New entrant CS","2021","Declared disabled","Hampshire and Isle of Wight","South East (England)","140","130","26660","27570"
"New entrant CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inner London - East","London","210","200","32300","31060"
"New entrant CS","2021","Declared disabled","Inner London - West","London","510","500","34650","32540"
"New entrant CS","2021","Declared disabled","Kent","South East (England)","80","80","27960","29290"
"New entrant CS","2021","Declared disabled","Lancashire","North West (England)","130","120","23240","21010"
"New entrant CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","70","60","24550","27570"
"New entrant CS","2021","Declared disabled","Lincolnshire","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merseyside","North West (England)","70","70","24420","24710"
"New entrant CS","2021","Declared disabled","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland and Tyne and Wear","North East (England)","190","190","25530","21010"
"New entrant CS","2021","Declared disabled","Outer London - East and North East","London","80","70","29980","31060"
"New entrant CS","2021","Declared disabled","Outer London - South","London","60","50","31670","31060"
"New entrant CS","2021","Declared disabled","Outer London - West and North West","London","100","90","29430","31060"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Shropshire and Staffordshire","West Midlands (England)","90","90","25410","27570"
"New entrant CS","2021","Declared disabled","South Yorkshire","Yorkshire and The Humber","90","90","26660","25000"
"New entrant CS","2021","Declared disabled","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Surrey, East and West Sussex","South East (England)","100","100","27450","27570"
"New entrant CS","2021","Declared disabled","Tees Valley and Durham","North East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","50","50","29730","27570"
"New entrant CS","2021","Declared disabled","West Central Scotland","Scotland","110","100","24320","21010"
"New entrant CS","2021","Declared disabled","West Midlands","West Midlands (England)","140","140","27730","27570"
"New entrant CS","2021","Declared disabled","West Wales and The Valleys","Wales","60","60","23100","21050"
"New entrant CS","2021","Declared disabled","West Yorkshire","Yorkshire and The Humber","180","170","26820","27570"
"New entrant CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","East of England","500","480","27500","27570"
"New entrant CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","760","740","28730","27570"
"New entrant CS","2021","Declared non-disabled","Cheshire","North West (England)","310","310","26550","27570"
"New entrant CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","South West (England)","130","120","26130","27570"
"New entrant CS","2021","Declared non-disabled","Cumbria","North West (England)","100","90","28060","23540"
"New entrant CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","East Midlands (England)","700","680","27290","27570"
"New entrant CS","2021","Declared non-disabled","Devon","South West (England)","650","620","26280","22850"
"New entrant CS","2021","Declared non-disabled","Dorset and Somerset","South West (England)","330","310","25570","25990"
"New entrant CS","2021","Declared non-disabled","East Anglia","East of England","900","870","26930","27570"
"New entrant CS","2021","Declared non-disabled","East Wales","Wales","880","850","26670","23050"
"New entrant CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","210","210","24500","22920"
"New entrant CS","2021","Declared non-disabled","Eastern Scotland","Scotland","870","850","27930","26160"
"New entrant CS","2021","Declared non-disabled","Essex","East of England","460","450","27400","29290"
"New entrant CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","2070","1980","30570","27570"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","North West (England)","1370","1340","28210","27570"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","South East (England)","1030","1000","28290","27570"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","300","290","25650","22850"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Scotland","150","150","24690","21710"
"New entrant CS","2021","Declared non-disabled","Inner London - East","London","1980","1890","35240","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - West","London","3730","3690","37320","33570"
"New entrant CS","2021","Declared non-disabled","Kent","South East (England)","630","630","27240","29290"
"New entrant CS","2021","Declared non-disabled","Lancashire","North West (England)","800","790","23350","21010"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","490","470","24700","22920"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","East Midlands (England)","190","180","26380","25190"
"New entrant CS","2021","Declared non-disabled","Merseyside","North West (England)","530","520","25840","24880"
"New entrant CS","2021","Declared non-disabled","North Eastern Scotland","Scotland","100","100","28210","27570"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","Yorkshire and The Humber","370","360","30470","27570"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","120","120","24240","20140"
"New entrant CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","North East (England)","1390","1370","25030","21010"
"New entrant CS","2021","Declared non-disabled","Outer London - East and North East","London","610","600","29400","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - South","London","440","440","31090","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - West and North West","London","950","920","30860","31060"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Shropshire and Staffordshire","West Midlands (England)","610","590","25730","24620"
"New entrant CS","2021","Declared non-disabled","South Yorkshire","Yorkshire and The Humber","470","470","26150","22850"
"New entrant CS","2021","Declared non-disabled","Southern Scotland","Scotland","240","240","24860","25140"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","South East (England)","880","850","26830","27570"
"New entrant CS","2021","Declared non-disabled","Tees Valley and Durham","North East (England)","370","360","22360","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","280","280","29740","27570"
"New entrant CS","2021","Declared non-disabled","West Central Scotland","Scotland","860","840","27300","23540"
"New entrant CS","2021","Declared non-disabled","West Midlands","West Midlands (England)","960","930","28420","27570"
"New entrant CS","2021","Declared non-disabled","West Wales and The Valleys","Wales","590","560","24760","21590"
"New entrant CS","2021","Declared non-disabled","West Yorkshire","Yorkshire and The Humber","1130","1100","27410","27570"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","East of England","50","50","29230","26350"
"New entrant CS","2021","Undeclared","East Wales","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","110","100","33500","28340"
"New entrant CS","2021","Undeclared","Greater Manchester","North West (England)","80","80","27610","26180"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","South East (England)","60","60","30410","26670"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","London","170","150","39750","32330"
"New entrant CS","2021","Undeclared","Inner London - West","London","440","440","37500","33570"
"New entrant CS","2021","Undeclared","Kent","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","North East (England)","70","70","25160","21590"
"New entrant CS","2021","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","London","50","50","35030","31060"
"New entrant CS","2021","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","Yorkshire and The Humber","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","South East (England)","60","60","26600","27570"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","West Midlands (England)","80","80","30380","27570"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","Yorkshire and The Humber","70","70","27520","27570"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","East of England","230","220","26660","26130"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","370","360","28860","26970"
"New entrant CS","2021","Unknown","Cheshire","North West (England)","290","290","29490","28840"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","470","450","27170","25000"
"New entrant CS","2021","Unknown","Devon","South West (England)","320","300","26730","22850"
"New entrant CS","2021","Unknown","Dorset and Somerset","South West (England)","140","140","26260","22850"
"New entrant CS","2021","Unknown","East Anglia","East of England","340","320","26040","22850"
"New entrant CS","2021","Unknown","East Wales","Wales","910","880","26770","23050"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","180","180","24390","22350"
"New entrant CS","2021","Unknown","Eastern Scotland","Scotland","1040","1010","29800","24880"
"New entrant CS","2021","Unknown","Essex","East of England","240","240","28020","24910"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","800","780","30040","27540"
"New entrant CS","2021","Unknown","Greater Manchester","North West (England)","1040","1020","27870","25000"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","South East (England)","640","610","29540","26590"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","60","60","24880","21050"
"New entrant CS","2021","Unknown","Highlands and Islands","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","London","970","950","35710","31060"
"New entrant CS","2021","Unknown","Inner London - West","London","3660","3620","38460","32790"
"New entrant CS","2021","Unknown","Kent","South East (England)","400","380","25500","24880"
"New entrant CS","2021","Unknown","Lancashire","North West (England)","330","320","24270","21010"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","300","290","24440","22350"
"New entrant CS","2021","Unknown","Lincolnshire","East Midlands (England)","60","50","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","North West (England)","620","610","26630","22350"
"New entrant CS","2021","Unknown","North Eastern Scotland","Scotland","80","80","27640","23960"
"New entrant CS","2021","Unknown","North Yorkshire","Yorkshire and The Humber","110","100","26500","23540"
"New entrant CS","2021","Unknown","Northern Ireland","Northern Ireland","220","210","23920","20140"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","North East (England)","900","880","24400","21010"
"New entrant CS","2021","Unknown","Outer London - East and North East","London","220","220","27650","30150"
"New entrant CS","2021","Unknown","Outer London - South","London","560","550","34800","30600"
"New entrant CS","2021","Unknown","Outer London - West and North West","London","340","340","28280","28650"
"New entrant CS","2021","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","West Midlands (England)","320","300","25510","22850"
"New entrant CS","2021","Unknown","South Yorkshire","Yorkshire and The Humber","430","420","28360","25000"
"New entrant CS","2021","Unknown","Southern Scotland","Scotland","200","200","22200","20140"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","South East (England)","310","300","27200","25770"
"New entrant CS","2021","Unknown","Tees Valley and Durham","North East (England)","280","270","25360","22350"
"New entrant CS","2021","Unknown","Unknown","Unknown","550","540","37300","28000"
"New entrant CS","2021","Unknown","West Central Scotland","Scotland","540","520","27360","23540"
"New entrant CS","2021","Unknown","West Midlands","West Midlands (England)","820","800","29450","25000"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Wales","340","320","23210","21590"
