"Status","Year","Profession_of_post","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Tax","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Foreign, Commonwealth and Development Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Asian","90","90","43630","35590"
"Leaver Dept.","2022","Unknown","Cabinet Office","Black","60","60","40750","35590"
"Leaver Dept.","2022","Unknown","Cabinet Office","Mixed","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Unknown","830","830","38160","32000"
"Leaver Dept.","2022","Unknown","Cabinet Office","White","740","730","46300","40600"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Unknown","100","100","40820","35640"
"Leaver Dept.","2022","Unknown","Department for Transport","White","140","140","45140","42470"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Unknown","70","60","36040","30090"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","White","90","80","29980","27570"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Unknown","170","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","White","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Asian","120","110","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Black","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Unknown","440","430","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","White","670","650","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","White","100","90","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","White","50","50","41490","34600"
"Leaver Dept.","2022","Unknown","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Unknown","60","60","47210","40650"
"New entrant CS","2021","Commercial","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Home Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Home Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Home Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Home Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Home Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","White","110","110","32630","33000"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","White","40","40","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chancellor's other departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
