"Status","Year","Parent_department","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","No function","60","50","24720","24440"
"New entrant CS","2022","Charity Commission","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Legal","30","30","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Project Delivery","40","30","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","No function","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","No function","80","80","22530","20100"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Companies House","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","No function","590","580","37710","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","No function","140","140","25320","21810"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Digital, Data & Technology","160","160","24270","21430"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","No function","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","The Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","No function","320","320","35330","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Analysis","30","30","[c]","[c]"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Commercial","80","70","31280","29360"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Communications","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Digital, Data & Technology","160","160","37940","36500"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Finance","50","50","31870","29360"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","No function","310","300","32710","29360"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Property","90","80","41610","36500"
"New entrant CS","2022","Department for Education","Department for Education (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","Finance","80","80","36110","30830"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Education and Skills Funding Agency","No function","100","90","32000","29360"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","No function","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","Institute for Apprenticeships and Technical Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Standards and Testing Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Teaching Regulation Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","No function","460","450","26340","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Analysis","60","60","27330","26670"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data & Technology","280","270","39710","37050"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","60","60","37820","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","90","90","36880","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","1220","1200","37420","33270"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","70","60","42070","38750"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Rural Payments Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Rural Payments Agency","Grants Management","520","500","21610","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Rural Payments Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Analysis","60","60","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","No function","240","240","36500","31800"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","No function","460","450","34900","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectorate","No function","70","70","32770","32780"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Analysis","70","70","40320","36680"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Finance","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Human Resources","40","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","No function","430","420","42380","38650"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Project Delivery","70","70","46400","48770"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","No function","570","520","20660","21840"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","No function","530","520","25540","26130"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","No function","160","150","30810","26840"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Vehicle Certification Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Vehicle Certification Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Vehicle Certification Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Analysis","100","100","28940","31000"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Counter Fraud","770","750","25480","25110"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Debt","310","300","21810","21260"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Digital, Data & Technology","360","360","40030","37100"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Finance","140","130","32230","31530"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Human Resources","100","100","30540","27570"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","No function","7130","6970","25340","27570"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Project Delivery","60","60","25830","21260"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Unknown","1270","1240","27350","27570"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","No function","220","220","33140","26370"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Analysis","80","50","38320","32790"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Commercial","100","50","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Communications","130","90","36680","27270"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Digital, Data & Technology","80","50","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Finance","160","100","32970","32790"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Human Resources","70","50","31410","28970"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","No function","270","210","39610","32790"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Property","[c]","[c]","[c]","[c]"
