"Status","Year","Profession_of_post","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Economics","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","Analysis","50","50","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Finance","580","570","34030","31060"
"New entrant CS","2022","Finance","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Unknown","100","100","37560","33000"
"New entrant CS","2022","Finance","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Finance","50","50","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Finance","120","70","34650","30250"
"New entrant CS","2022","Finance","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Finance","220","210","35490","33040"
"New entrant CS","2022","Finance","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Geography","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Heterosexual / straight","No function","40","40","[c]","[c]"
"New entrant CS","2022","Geography","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Human Resources","670","640","33140","30450"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Human Resources","80","70","34250","28000"
"New entrant CS","2022","Human Resources","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Human Resources","70","50","29900","27270"
"New entrant CS","2022","Human Resources","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Human Resources","240","230","34700","29170"
"New entrant CS","2022","Human Resources","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Heterosexual / straight","No function","150","140","58080","51360"
"New entrant CS","2022","Inspector of Education and Training","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Security","30","30","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","Internal Audit","40","40","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Heterosexual / straight","No function","110","110","37410","31800"
"New entrant CS","2022","International Trade","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Unknown","No function","70","70","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","No function","90","90","31510","29230"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Heterosexual / straight","Counter Fraud","40","30","[c]","[c]"
"New entrant CS","2022","Legal","Heterosexual / straight","Legal","600","570","45270","48080"
"New entrant CS","2022","Legal","Heterosexual / straight","No function","50","50","35070","30800"
"New entrant CS","2022","Legal","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","LGBO","Legal","40","40","[c]","[c]"
"New entrant CS","2022","Legal","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Legal","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Legal","70","70","41780","39320"
"New entrant CS","2022","Legal","Unknown","No function","60","60","34070","34260"
"New entrant CS","2022","Medicine","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Heterosexual / straight","No function","50","50","73390","84560"
"New entrant CS","2022","Medicine","Heterosexual / straight","Unknown","140","120","45130","37280"
"New entrant CS","2022","Medicine","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","110","90","43410","36260"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Analysis","70","70","30490","30210"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Communications","230","220","26860","26590"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Counter Fraud","220","210","24650","21260"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Debt","260","250","21290","21250"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Finance","40","40","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Grants Management","150","150","21680","21300"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Human Resources","90","90","27910","27570"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Legal","300","290","22430","22200"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","No function","19160","18410","26550","24500"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Project Delivery","80","80","30570","25010"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Property","80","80","22160","22010"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Unknown","440","420","25770","24880"
"New entrant CS","2022","Operational Delivery","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Debt","30","30","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Legal","40","40","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","No function","1920","1880","25990","23170"
"New entrant CS","2022","Operational Delivery","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","LGBO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","No function","1270","1190","28230","26310"
"New entrant CS","2022","Operational Delivery","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Communications","220","220","26450","26590"
"New entrant CS","2022","Operational Delivery","Unknown","Counter Fraud","110","100","25180","26590"
"New entrant CS","2022","Operational Delivery","Unknown","Debt","230","220","21570","21250"
"New entrant CS","2022","Operational Delivery","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Grants Management","340","320","21560","21300"
"New entrant CS","2022","Operational Delivery","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","No function","9630","9110","26100","23170"
"New entrant CS","2022","Operational Delivery","Unknown","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Property","140","130","22680","21750"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","1340","1240","26250","24880"
"New entrant CS","2022","Operational Research","Heterosexual / straight","Analysis","50","50","31780","31000"
"New entrant CS","2022","Operational Research","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Analysis","60","60","40720","34050"
"New entrant CS","2022","Other","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Debt","250","240","21810","21260"
"New entrant CS","2022","Other","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Legal","80","80","27810","26950"
"New entrant CS","2022","Other","Heterosexual / straight","No function","530","520","29540","25750"
"New entrant CS","2022","Other","Heterosexual / straight","Project Delivery","180","170","28410","26000"
"New entrant CS","2022","Other","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Unknown","520","500","25700","21170"
"New entrant CS","2022","Other","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","No function","80","80","27190","23450"
"New entrant CS","2022","Other","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","No function","40","40","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","No function","130","130","27480","21640"
"New entrant CS","2022","Other","Unknown","Project Delivery","60","60","26050","22410"
"New entrant CS","2022","Other","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","440","430","24340","21170"
"New entrant CS","2022","Planning","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Heterosexual / straight","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Planning","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","LGBO","Unknown","[c]","[c]","[c]","[c]"
