"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Female","Heterosexual / straight","260","260","29420","24880"
"New entrant CS","2022","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Female","Unknown","930","890","28490","24880"
"New entrant CS","2022","Home Office","Male","Heterosexual / straight","280","270","30770","24880"
"New entrant CS","2022","Home Office","Male","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Home Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Male","Unknown","1020","950","30720","25770"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Female","Heterosexual / straight","70","60","27910","24030"
"New entrant CS","2022","Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Male","Heterosexual / straight","60","60","31330","30410"
"New entrant CS","2022","Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Female","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Female","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Male","Heterosexual / straight","70","70","34770","31130"
"New entrant CS","2022","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Female","Heterosexual / straight","70","60","29650","24150"
"New entrant CS","2022","Met Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Male","Heterosexual / straight","90","90","27210","24390"
"New entrant CS","2022","Met Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","780","730","29170","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Female","LGBO","60","60","27330","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Female","Unknown","420","390","29830","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","970","960","31060","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Male","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Male","Undeclared","50","50","32490","32350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Male","Unknown","510","500","30740","26000"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Female","Heterosexual / straight","220","220","35430","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Female","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Female","Unknown","160","160","33400","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Male","Heterosexual / straight","150","150","40290","36050"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Male","Unknown","120","120","35240","34260"
"New entrant CS","2022","National Crime Agency","Female","Heterosexual / straight","190","180","35720","32890"
"New entrant CS","2022","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","Heterosexual / straight","220","220","38130","36410"
"New entrant CS","2022","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","160","160","48120","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","60","60","51580","51360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Female","Heterosexual / straight","180","180","35900","30950"
"New entrant CS","2022","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Male","Heterosexual / straight","180","180","37330","29040"
"New entrant CS","2022","Office of Gas and Electricity Markets","Male","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Female","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Female","Unknown","60","60","21770","20970"
"New entrant CS","2022","Office of the Public Guardian","Male","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Male","Unknown","60","60","21950","20970"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Female","Heterosexual / straight","150","130","39080","36330"
"New entrant CS","2022","Public Health England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Public Health England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Male","Unknown","120","120","20600","16190"
"New entrant CS","2022","Rural Payments Agency","Female","Heterosexual / straight","90","90","22170","21300"
"New entrant CS","2022","Rural Payments Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Female","Unknown","190","180","21550","21300"
"New entrant CS","2022","Rural Payments Agency","Male","Heterosexual / straight","70","60","22030","21300"
"New entrant CS","2022","Rural Payments Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Male","Unknown","150","150","22340","21300"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","80","80","24450","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Female","Unknown","120","110","22490","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Female","Heterosexual / straight","390","380","35050","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Female","LGBO","70","70","33920","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Female","Unknown","350","330","35560","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Male","Heterosexual / straight","280","280","34570","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Male","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Male","Unknown","240","240","35640","31540"
"New entrant CS","2022","Scottish Housing Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Female","Unknown","180","180","22600","21640"
"New entrant CS","2022","Scottish Prison Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Male","Unknown","180","180","23180","21640"
"New entrant CS","2022","Scottish Public Pensions Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Female","Heterosexual / straight","480","460","27800","27230"
"New entrant CS","2022","Social Security Scotland","Female","LGBO","60","60","27280","27230"
"New entrant CS","2022","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Female","Unknown","310","290","26830","27230"
"New entrant CS","2022","Social Security Scotland","Male","Heterosexual / straight","250","250","27260","27230"
"New entrant CS","2022","Social Security Scotland","Male","LGBO","50","50","26200","27230"
"New entrant CS","2022","Social Security Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Male","Unknown","220","220","27090","27230"
"New entrant CS","2022","Standards and Testing Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
