"Status","Year","Parent_department","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","United Kingdom Statistics Authority","EO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SCS","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SCS","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Digital, Data and Technology","60","60","34500","36030"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Operational Delivery","200","200","32910","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Social Research","140","140","32590","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","Statistics","110","100","32830","32540"
"New entrant CS","2021","Wales Office","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","SCS","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Operational Delivery","50","50","20630","20500"
"New entrant CS","2021","Welsh Government","AA/AO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Operational Delivery","290","290","21340","21250"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Legal","70","70","27720","27050"
"New entrant CS","2022","Attorney General's Departments","EO","Operational Delivery","60","60","26200","25480"
"New entrant CS","2022","Attorney General's Departments","EO","Other","90","90","26700","26950"
"New entrant CS","2022","Attorney General's Departments","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Legal","270","250","52280","50500"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Legal","120","110","40700","40000"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AA/AO","Unknown","130","120","20790","21050"
"New entrant CS","2022","Cabinet Office","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Unknown","250","240","25680","25210"
"New entrant CS","2022","Cabinet Office","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6/G7","Unknown","390","390","62200","61710"
"New entrant CS","2022","Cabinet Office","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS","Unknown","60","50","107690","105000"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Unknown","940","940","30750","28000"
"New entrant CS","2022","Chancellor's other departments","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AA/AO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AA/AO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SCS","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Digital, Data and Technology","50","50","17610","17900"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Operational Delivery","180","170","20990","21130"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Digital, Data and Technology","50","50","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Operational Delivery","100","100","25230","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Policy","100","100","27350","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Science and Engineering","40","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Commercial","[c]","[c]","[c]","[c]"
