"Status","Year","Region_ITL2","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Hampshire and Isle of Wight","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Digital, Data & Technology","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Finance","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Human Resources","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Legal","Attorney General's Departments","50","50","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","Department for Transport","100","100","31930","26590"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","HM Revenue and Customs","90","80","20200","20140"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","Ministry of Justice","180","170","22160","20600"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","No function","United Kingdom Statistics Authority","200","180","26780","24600"
"New entrant CS","2021","Hampshire and Isle of Wight","Project Delivery","Ministry of Defence","100","100","35270","33000"
"New entrant CS","2021","Hampshire and Isle of Wight","Project Delivery","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Property","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Property","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Security","Ministry of Defence","80","80","27880","24040"
"New entrant CS","2021","Hampshire and Isle of Wight","Security","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Department for Work and Pensions","370","350","26230","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Home Office","50","50","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Ministry of Defence","210","200","30200","26350"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","No function","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","No function","Ministry of Justice","180","170","22040","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Department for Work and Pensions","140","140","25850","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","No function","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","No function","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Project Delivery","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Property","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","Department for Work and Pensions","70","70","25120","27570"
"New entrant CS","2021","Highlands and Islands","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Analysis","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - East","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Commercial","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - East","Commercial","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Commercial","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Commercial","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Debt","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Digital, Data & Technology","Cabinet Office","120","120","44170","40600"
"New entrant CS","2021","Inner London - East","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Digital, Data & Technology","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Digital, Data & Technology","Ministry of Justice","60","60","52810","54580"
"New entrant CS","2021","Inner London - East","Digital, Data & Technology","National Crime Agency","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - East","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Digital, Data & Technology","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Digital, Data & Technology","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Human Resources","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Human Resources","Department of Health and Social Care","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - East","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Internal Audit","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","No function","Department of Health and Social Care","640","550","39620","36330"
"New entrant CS","2021","Inner London - East","No function","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","No function","Ministry of Justice","450","440","26160","25450"
"New entrant CS","2021","Inner London - East","No function","National Crime Agency","250","250","36660","36200"
"New entrant CS","2021","Inner London - East","No function","Office of Gas and Electricity Markets","100","100","36860","27000"
"New entrant CS","2021","Inner London - East","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","No function","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Project Delivery","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Project Delivery","Ministry of Justice","50","50","38360","39530"
"New entrant CS","2021","Inner London - East","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Project Delivery","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Property","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Property","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Department for Work and Pensions","1000","980","29980","31060"
"New entrant CS","2021","Inner London - East","Unknown","Department of Health and Social Care","130","130","39720","32960"
"New entrant CS","2021","Inner London - East","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","Department for Business, Energy and Industrial Strategy","60","60","32760","33570"
"New entrant CS","2021","Inner London - West","Analysis","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","Department for International Trade","70","70","30120","31800"
"New entrant CS","2021","Inner London - West","Analysis","Department for Transport","100","100","34550","32690"
"New entrant CS","2021","Inner London - West","Analysis","Department of Health and Social Care","60","60","52580","53360"
"New entrant CS","2021","Inner London - West","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","Ministry of Housing, Communities and Local Government","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Analysis","United Kingdom Statistics Authority","160","160","35630","32540"
"New entrant CS","2021","Inner London - West","Analysis","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","Cabinet Office","130","130","76550","71250"
"New entrant CS","2021","Inner London - West","Commercial","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","Department of Health and Social Care","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","UK Export Finance","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Cabinet Office","80","80","36170","34550"
"New entrant CS","2021","Inner London - West","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Department for Education","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Department of Health and Social Care","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Counter Fraud","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Counter Fraud","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Counter Fraud","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Debt","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Department for International Trade","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Department of Health and Social Care","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Ministry of Justice","80","70","53090","52850"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data & Technology","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Department of Health and Social Care","90","90","35800","32790"
"New entrant CS","2021","Inner London - West","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Cabinet Office","50","50","33240","28000"
"New entrant CS","2021","Inner London - West","Human Resources","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Department of Health and Social Care","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal","Attorney General's Departments","400","390","39550","43920"
"New entrant CS","2021","Inner London - West","Legal","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal","Ministry of Justice","50","50","34940","30850"
"New entrant CS","2021","Inner London - West","Legal","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
