"Status","Year","Organisation","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Unknown","Female","170","160","33560","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Unknown","Male","120","120","35260","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","White","Female","200","200","35140","32230"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","White","Male","130","130","39510","35290"
"New entrant CS","2022","National Crime Agency","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","White","Female","180","170","35930","34140"
"New entrant CS","2022","National Crime Agency","White","Male","220","210","38000","36410"
"New entrant CS","2022","National Infrastructure Commission","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","White","Female","150","150","49860","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","White","Male","50","50","53800","55290"
"New entrant CS","2022","Office of Gas and Electricity Markets","Asian","Female","40","30","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","White","Female","140","130","34690","30000"
"New entrant CS","2022","Office of Gas and Electricity Markets","White","Male","150","150","38290","29040"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Unknown","Female","60","60","21780","20970"
"New entrant CS","2022","Office of the Public Guardian","Unknown","Male","60","60","21970","20970"
"New entrant CS","2022","Office of the Public Guardian","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","White","Female","140","110","40880","36330"
"New entrant CS","2022","Public Health England","White","Male","40","40","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Unknown","Male","120","120","20600","16190"
"New entrant CS","2022","Royal Fleet Auxiliary","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Unknown","Female","190","180","21550","21300"
"New entrant CS","2022","Rural Payments Agency","Unknown","Male","150","150","22310","21300"
"New entrant CS","2022","Rural Payments Agency","White","Female","100","90","21890","21300"
"New entrant CS","2022","Rural Payments Agency","White","Male","80","80","22210","21300"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Unknown","Female","120","110","22520","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","White","Female","100","90","24160","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","White","Male","50","40","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","White","Female","[c]","[c]","[c]","[c]"
