"Status","Year","Region_ITL2","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Outer London - East and North East","SEO/HEO","50-59","150","150","40790","39430"
"In post","2022","Outer London - East and North East","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","20-29","80","80","27790","27060"
"In post","2022","Outer London - East and North East","Unknown","30-39","90","90","33170","34100"
"In post","2022","Outer London - East and North East","Unknown","40-49","70","60","36570","34100"
"In post","2022","Outer London - East and North East","Unknown","50-59","100","90","35220","34100"
"In post","2022","Outer London - East and North East","Unknown","60-64","30","30","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","AA/AO","20-29","280","280","24520","25330"
"In post","2022","Outer London - South","AA/AO","30-39","250","230","24890","25330"
"In post","2022","Outer London - South","AA/AO","40-49","320","290","25020","25630"
"In post","2022","Outer London - South","AA/AO","50-59","570","530","24940","25630"
"In post","2022","Outer London - South","AA/AO","60-64","260","230","24890","25630"
"In post","2022","Outer London - South","AA/AO","65+","170","140","24730","25630"
"In post","2022","Outer London - South","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","EO","20-29","600","590","29950","30600"
"In post","2022","Outer London - South","EO","30-39","580","560","30090","30600"
"In post","2022","Outer London - South","EO","40-49","650","610","30070","29530"
"In post","2022","Outer London - South","EO","50-59","1120","1060","30470","30460"
"In post","2022","Outer London - South","EO","60-64","320","280","30470","30330"
"In post","2022","Outer London - South","EO","65+","110","90","30620","30600"
"In post","2022","Outer London - South","G6/G7","20-29","100","100","60050","59430"
"In post","2022","Outer London - South","G6/G7","30-39","410","400","62580","61930"
"In post","2022","Outer London - South","G6/G7","40-49","610","590","64180","62120"
"In post","2022","Outer London - South","G6/G7","50-59","660","650","65220","62730"
"In post","2022","Outer London - South","G6/G7","60-64","110","90","67090","66050"
"In post","2022","Outer London - South","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","40-49","40","40","[c]","[c]"
"In post","2022","Outer London - South","SCS","50-59","40","40","[c]","[c]"
"In post","2022","Outer London - South","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","20-29","580","580","37700","37610"
"In post","2022","Outer London - South","SEO/HEO","30-39","880","860","39200","37930"
"In post","2022","Outer London - South","SEO/HEO","40-49","1060","1020","39950","39440"
"In post","2022","Outer London - South","SEO/HEO","50-59","1330","1290","40610","40640"
"In post","2022","Outer London - South","SEO/HEO","60-64","310","270","40940","40910"
"In post","2022","Outer London - South","SEO/HEO","65+","80","60","42090","40910"
"In post","2022","Outer London - South","Unknown","20-29","50","40","[c]","[c]"
"In post","2022","Outer London - South","Unknown","30-39","70","60","31920","28690"
"In post","2022","Outer London - South","Unknown","40-49","70","60","36050","36580"
"In post","2022","Outer London - South","Unknown","50-59","110","100","33940","32890"
"In post","2022","Outer London - South","Unknown","60-64","40","30","[c]","[c]"
"In post","2022","Outer London - South","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","20-29","360","340","26500","25110"
"In post","2022","Outer London - West and North West","AA/AO","30-39","320","300","27370","25630"
"In post","2022","Outer London - West and North West","AA/AO","40-49","350","310","26220","25330"
"In post","2022","Outer London - West and North West","AA/AO","50-59","470","440","25710","25110"
"In post","2022","Outer London - West and North West","AA/AO","60-64","230","200","24850","24950"
"In post","2022","Outer London - West and North West","AA/AO","65+","160","120","24270","24770"
"In post","2022","Outer London - West and North West","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","20-29","700","670","29370","28700"
"In post","2022","Outer London - West and North West","EO","30-39","770","740","29750","29080"
"In post","2022","Outer London - West and North West","EO","40-49","830","780","29700","29090"
"In post","2022","Outer London - West and North West","EO","50-59","1110","1030","30290","30600"
"In post","2022","Outer London - West and North West","EO","60-64","370","310","30300","31060"
"In post","2022","Outer London - West and North West","EO","65+","160","110","29610","30630"
"In post","2022","Outer London - West and North West","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","30-39","100","90","56740","53120"
"In post","2022","Outer London - West and North West","G6/G7","40-49","210","210","59860","57710"
"In post","2022","Outer London - West and North West","G6/G7","50-59","230","220","60710","58230"
"In post","2022","Outer London - West and North West","G6/G7","60-64","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","65+","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","20-29","290","290","34960","34630"
"In post","2022","Outer London - West and North West","SEO/HEO","30-39","490","470","36890","35330"
"In post","2022","Outer London - West and North West","SEO/HEO","40-49","570","550","38780","36980"
"In post","2022","Outer London - West and North West","SEO/HEO","50-59","640","620","39680","38750"
"In post","2022","Outer London - West and North West","SEO/HEO","60-64","160","140","38490","38000"
"In post","2022","Outer London - West and North West","SEO/HEO","65+","60","40","39630","38680"
"In post","2022","Outer London - West and North West","Unknown","20-29","80","80","29550","27060"
"In post","2022","Outer London - West and North West","Unknown","30-39","80","80","32570","30200"
"In post","2022","Outer London - West and North West","Unknown","40-49","90","90","34560","34100"
"In post","2022","Outer London - West and North West","Unknown","50-59","90","90","34530","32980"
"In post","2022","Outer London - West and North West","Unknown","60-64","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","Unknown","65+","30","30","[c]","[c]"
"In post","2022","Overseas","AA/AO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","65+","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","EO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","EO","30-39","50","50","27350","26670"
"In post","2022","Overseas","EO","40-49","80","80","27340","26930"
"In post","2022","Overseas","EO","50-59","110","100","28310","27370"
"In post","2022","Overseas","EO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","EO","65+","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","G6/G7","20-29","40","40","[c]","[c]"
"In post","2022","Overseas","G6/G7","30-39","450","450","56380","54700"
"In post","2022","Overseas","G6/G7","40-49","450","450","60480","60080"
"In post","2022","Overseas","G6/G7","50-59","310","310","62810","61920"
"In post","2022","Overseas","G6/G7","60-64","50","50","64930","64840"
"In post","2022","Overseas","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SCS","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SCS","40-49","130","130","82210","75330"
"In post","2022","Overseas","SCS","50-59","100","100","88580","79720"
"In post","2022","Overseas","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SCS","65+","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SEO/HEO","20-29","250","250","34820","33230"
"In post","2022","Overseas","SEO/HEO","30-39","440","440","38010","35830"
"In post","2022","Overseas","SEO/HEO","40-49","390","390","40220","38430"
"In post","2022","Overseas","SEO/HEO","50-59","370","370","42300","40000"
"In post","2022","Overseas","SEO/HEO","60-64","70","70","42010","40580"
"In post","2022","Overseas","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","30-39","60","60","[c]","[c]"
"In post","2022","Overseas","Unknown","40-49","80","80","[c]","[c]"
"In post","2022","Overseas","Unknown","50-59","50","50","[c]","[c]"
"In post","2022","Overseas","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","AA/AO","20-29","670","650","22940","22600"
"In post","2022","Shropshire and Staffordshire","AA/AO","30-39","590","560","23590","22600"
"In post","2022","Shropshire and Staffordshire","AA/AO","40-49","570","520","23140","21260"
"In post","2022","Shropshire and Staffordshire","AA/AO","50-59","900","830","23360","21260"
"In post","2022","Shropshire and Staffordshire","AA/AO","60-64","350","280","22520","21260"
"In post","2022","Shropshire and Staffordshire","AA/AO","65+","90","70","21460","21170"
"In post","2022","Shropshire and Staffordshire","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","EO","20-29","290","290","27220","27130"
"In post","2022","Shropshire and Staffordshire","EO","30-39","450","430","27830","27570"
"In post","2022","Shropshire and Staffordshire","EO","40-49","530","490","27760","27570"
"In post","2022","Shropshire and Staffordshire","EO","50-59","910","850","28110","27570"
"In post","2022","Shropshire and Staffordshire","EO","60-64","270","220","27770","27570"
"In post","2022","Shropshire and Staffordshire","EO","65+","80","70","28140","27570"
"In post","2022","Shropshire and Staffordshire","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","G6/G7","30-39","80","80","55000","54540"
"In post","2022","Shropshire and Staffordshire","G6/G7","40-49","210","210","59320","55210"
"In post","2022","Shropshire and Staffordshire","G6/G7","50-59","280","280","61130","55610"
"In post","2022","Shropshire and Staffordshire","G6/G7","60-64","50","40","62550","57240"
"In post","2022","Shropshire and Staffordshire","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","SCS","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","SCS","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","SCS","65+","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","SEO/HEO","20-29","150","150","34050","33300"
"In post","2022","Shropshire and Staffordshire","SEO/HEO","30-39","400","390","36930","36720"
"In post","2022","Shropshire and Staffordshire","SEO/HEO","40-49","510","490","37830","38000"
"In post","2022","Shropshire and Staffordshire","SEO/HEO","50-59","720","690","37950","36710"
"In post","2022","Shropshire and Staffordshire","SEO/HEO","60-64","170","150","37750","36000"
"In post","2022","Shropshire and Staffordshire","SEO/HEO","65+","50","40","37830","36010"
"In post","2022","Shropshire and Staffordshire","Unknown","20-29","80","80","25980","24090"
"In post","2022","Shropshire and Staffordshire","Unknown","30-39","90","80","27300","24800"
"In post","2022","Shropshire and Staffordshire","Unknown","40-49","140","130","32470","32690"
"In post","2022","Shropshire and Staffordshire","Unknown","50-59","140","130","30420","28200"
"In post","2022","Shropshire and Staffordshire","Unknown","60-64","50","40","31170","28200"
"In post","2022","Shropshire and Staffordshire","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","AA/AO","20-29","550","530","22490","21680"
"In post","2022","South Yorkshire","AA/AO","30-39","610","540","22640","21680"
"In post","2022","South Yorkshire","AA/AO","40-49","530","460","22200","21260"
"In post","2022","South Yorkshire","AA/AO","50-59","800","710","22450","21260"
"In post","2022","South Yorkshire","AA/AO","60-64","280","210","21980","21260"
"In post","2022","South Yorkshire","AA/AO","65+","100","70","21640","21260"
