"Status","Year","Profession_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","London","60","60","39140","34710"
"New entrant CS","2021","Project Delivery","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","London","60","60","42510","35050"
"New entrant CS","2021","Project Delivery","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","South East (England)","130","130","34520","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","South West (England)","270","260","35960","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","North East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","South East (England)","50","50","27830","24370"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Work and Pensions","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","East of England","40","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","London","180","160","35830","32650"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","North West (England)","70","60","29480","28590"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","South West (England)","130","120","30630","28590"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","West Midlands (England)","30","20","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","South East (England)","70","60","29160","26480"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","South West (England)","350","350","29730","27540"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Home Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","East of England","50","50","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","London","40","40","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Scotland","90","90","23100","19560"
"New entrant CS","2021","Security","Ministry of Defence","South East (England)","180","180","28310","25540"
"New entrant CS","2021","Security","Ministry of Defence","South West (England)","100","100","25070","19560"
"New entrant CS","2021","Security","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Food Standards Agency","London","[c]","[c]","[c]","[c]"
