"Status","Year","Parent_department","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","G6/G7","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SEO/HEO","Heterosexual / straight","190","190","32170","32320"
"New entrant CS","2021","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SEO/HEO","Undeclared","50","50","32320","32320"
"New entrant CS","2021","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","AA/AO","Heterosexual / straight","160","160","21590","21430"
"New entrant CS","2021","Home Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","AA/AO","Unknown","410","400","21840","21430"
"New entrant CS","2021","Home Office","EO","Heterosexual / straight","230","230","26350","24880"
"New entrant CS","2021","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","EO","Unknown","600","580","26770","24880"
"New entrant CS","2021","Home Office","G6/G7","Heterosexual / straight","70","70","60340","57460"
"New entrant CS","2021","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","G6/G7","Unknown","150","150","59450","57430"
"New entrant CS","2021","Home Office","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","SEO/HEO","Heterosexual / straight","140","140","37840","37450"
"New entrant CS","2021","Home Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","SEO/HEO","Unknown","290","290","37620","36400"
"New entrant CS","2021","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","AA/AO","Heterosexual / straight","1080","1050","21540","20920"
"New entrant CS","2021","Ministry of Defence","AA/AO","LGBO","70","70","21410","20920"
"New entrant CS","2021","Ministry of Defence","AA/AO","Undeclared","70","60","21360","20920"
"New entrant CS","2021","Ministry of Defence","AA/AO","Unknown","320","310","23930","20920"
"New entrant CS","2021","Ministry of Defence","EO","Heterosexual / straight","680","660","25900","26350"
"New entrant CS","2021","Ministry of Defence","EO","LGBO","50","50","26520","26350"
"New entrant CS","2021","Ministry of Defence","EO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Unknown","210","200","22500","22000"
"New entrant CS","2021","Ministry of Defence","G6/G7","Heterosexual / straight","180","170","60490","56170"
"New entrant CS","2021","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Unknown","60","50","68200","68480"
"New entrant CS","2021","Ministry of Defence","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Heterosexual / straight","940","930","35820","34000"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Undeclared","50","50","36100","36000"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Unknown","170","160","36260","36000"
"New entrant CS","2021","Ministry of Defence","Unknown","Heterosexual / straight","160","160","37770","33250"
"New entrant CS","2021","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","60","60","26720","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Heterosexual / straight","60","50","53200","53130"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Heterosexual / straight","130","130","34420","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","Heterosexual / straight","2820","2780","22510","22680"
"New entrant CS","2021","Ministry of Justice","AA/AO","LGBO","290","280","22180","21500"
"New entrant CS","2021","Ministry of Justice","AA/AO","Undeclared","130","130","22130","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","Unknown","2490","2420","22140","21300"
"New entrant CS","2021","Ministry of Justice","EO","Heterosexual / straight","260","260","24650","24620"
"New entrant CS","2021","Ministry of Justice","EO","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Unknown","200","190","24270","24440"
"New entrant CS","2021","Ministry of Justice","G6/G7","Heterosexual / straight","110","110","56090","54970"
"New entrant CS","2021","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Unknown","80","80","58980","56870"
"New entrant CS","2021","Ministry of Justice","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Heterosexual / straight","470","460","32800","30990"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","LGBO","60","60","31420","30850"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Unknown","320","310","33120","30990"
"New entrant CS","2021","Ministry of Justice","Unknown","Heterosexual / straight","920","860","23150","22920"
"New entrant CS","2021","Ministry of Justice","Unknown","LGBO","90","80","22860","22920"
"New entrant CS","2021","Ministry of Justice","Unknown","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","390","340","22450","22920"
"New entrant CS","2021","National Crime Agency","AA/AO","Heterosexual / straight","60","60","21880","20800"
"New entrant CS","2021","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Heterosexual / straight","520","510","31030","32260"
"New entrant CS","2021","National Crime Agency","EO","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Unknown","60","60","32250","32260"
"New entrant CS","2021","National Crime Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Heterosexual / straight","190","190","42100","40210"
"New entrant CS","2021","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","G6/G7","Heterosexual / straight","50","50","72710","75500"
"New entrant CS","2021","Office for Standards in Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","Heterosexual / straight","60","60","41760","42460"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","EO","Heterosexual / straight","90","90","24970","25000"
"New entrant CS","2021","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","70","70","36630","36490"
"New entrant CS","2021","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","EO","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","G6/G7","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SEO/HEO","Heterosexual / straight","80","80","34350","34800"
"New entrant CS","2021","Other Cabinet Office Agencies","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","AA/AO","Heterosexual / straight","320","300","20660","20060"
"New entrant CS","2021","Scottish Government","AA/AO","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Government","AA/AO","Undeclared","100","90","20820","20850"
"New entrant CS","2021","Scottish Government","AA/AO","Unknown","440","420","21240","20810"
"New entrant CS","2021","Scottish Government","EO","Heterosexual / straight","150","150","26250","26160"
"New entrant CS","2021","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Unknown","160","150","26840","26160"
"New entrant CS","2021","Scottish Government","G6/G7","Heterosexual / straight","80","70","55900","52480"
"New entrant CS","2021","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Unknown","130","130","55610","48930"
"New entrant CS","2021","Scottish Government","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Heterosexual / straight","250","250","35140","33550"
"New entrant CS","2021","Scottish Government","SEO/HEO","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Unknown","280","270","35490","35110"
"New entrant CS","2021","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SEO/HEO","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","AA/AO","Heterosexual / straight","90","70","19310","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","AA/AO","Unknown","60","60","19690","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","EO","Heterosexual / straight","100","100","23640","23050"
"New entrant CS","2021","United Kingdom Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","EO","Unknown","50","50","23530","23050"
