"Status","Year","Region_ITL3","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Heterosexual / straight","620","560","30500","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Undeclared","180","160","28140","26120"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Unknown","230","200","28420","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Heterosexual / straight","680","640","28580","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Undeclared","130","120","28890","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Unknown","310","290","30370","28120"
"In post","2021","Isle of Anglesey","Wales","Heterosexual / straight","180","170","27470","26670"
"In post","2021","Isle of Anglesey","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Anglesey","Wales","Undeclared","40","40","[c]","[c]"
"In post","2021","Isle of Anglesey","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Wight","South East (England)","Heterosexual / straight","630","580","27190","26290"
"In post","2021","Isle of Wight","South East (England)","LGBO","50","50","[c]","[c]"
"In post","2021","Isle of Wight","South East (England)","Undeclared","80","70","27300","27380"
"In post","2021","Isle of Wight","South East (England)","Unknown","140","130","29300","30310"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","560","540","32620","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","40","30","[c]","[c]"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","60","50","34190","31880"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","210","190","32000","31060"
"In post","2021","Kent Thames Gateway","South East (England)","Heterosexual / straight","1070","1020","30340","30400"
"In post","2021","Kent Thames Gateway","South East (England)","LGBO","70","60","31240","30610"
"In post","2021","Kent Thames Gateway","South East (England)","Undeclared","110","100","31590","31000"
"In post","2021","Kent Thames Gateway","South East (England)","Unknown","370","340","29000","29420"
"In post","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Heterosexual / straight","1340","1200","28090","27130"
"In post","2021","Kingston upon Hull, City of","Yorkshire and The Humber","LGBO","80","80","27040","26300"
"In post","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Undeclared","200","180","29180","27570"
"In post","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Unknown","380","340","27190","27130"
"In post","2021","Lambeth","London","Heterosexual / straight","3000","2840","43460","39840"
"In post","2021","Lambeth","London","LGBO","220","220","40890","36200"
"In post","2021","Lambeth","London","Undeclared","420","380","42570","37480"
"In post","2021","Lambeth","London","Unknown","740","700","45860","40010"
"In post","2021","Lancaster and Wyre","North West (England)","Heterosexual / straight","770","710","28810","26670"
"In post","2021","Lancaster and Wyre","North West (England)","LGBO","40","40","[c]","[c]"
"In post","2021","Lancaster and Wyre","North West (England)","Undeclared","70","60","30630","26930"
"In post","2021","Lancaster and Wyre","North West (England)","Unknown","180","160","26910","27570"
"In post","2021","Leeds","Yorkshire and The Humber","Heterosexual / straight","7030","6590","33560","29730"
"In post","2021","Leeds","Yorkshire and The Humber","LGBO","510","500","32250","28970"
"In post","2021","Leeds","Yorkshire and The Humber","Undeclared","790","730","33120","29650"
"In post","2021","Leeds","Yorkshire and The Humber","Unknown","3080","2920","32230","27570"
"In post","2021","Leicester","East Midlands (England)","Heterosexual / straight","1620","1470","27340","25560"
"In post","2021","Leicester","East Midlands (England)","LGBO","90","80","28200","27570"
"In post","2021","Leicester","East Midlands (England)","Undeclared","230","210","27090","25560"
"In post","2021","Leicester","East Midlands (England)","Unknown","670","590","25450","22350"
"In post","2021","Leicestershire CC and Rutland","East Midlands (England)","Heterosexual / straight","1440","1350","29260","26810"
"In post","2021","Leicestershire CC and Rutland","East Midlands (England)","LGBO","70","60","28220","27380"
"In post","2021","Leicestershire CC and Rutland","East Midlands (England)","Undeclared","190","180","29130","27380"
"In post","2021","Leicestershire CC and Rutland","East Midlands (England)","Unknown","320","300","28530","26700"
"In post","2021","Lewisham and Southwark","London","Heterosexual / straight","960","930","33120","31060"
"In post","2021","Lewisham and Southwark","London","LGBO","70","70","32370","31060"
"In post","2021","Lewisham and Southwark","London","Undeclared","140","130","35390","31060"
"In post","2021","Lewisham and Southwark","London","Unknown","220","200","36500","31880"
"In post","2021","Lincolnshire","East Midlands (England)","Heterosexual / straight","2110","2000","27970","26670"
"In post","2021","Lincolnshire","East Midlands (England)","LGBO","80","80","27340","27570"
"In post","2021","Lincolnshire","East Midlands (England)","Undeclared","300","280","29250","26780"
"In post","2021","Lincolnshire","East Midlands (England)","Unknown","340","310","28230","27570"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","Heterosexual / straight","340","330","27420","24890"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","Undeclared","40","40","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Liverpool","North West (England)","Heterosexual / straight","7490","6930","29010","25260"
"In post","2021","Liverpool","North West (England)","LGBO","360","340","28310","25040"
"In post","2021","Liverpool","North West (England)","Undeclared","740","680","28970","25310"
"In post","2021","Liverpool","North West (England)","Unknown","1650","1500","29660","25560"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Heterosexual / straight","140","130","28840","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Undeclared","40","30","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Unknown","160","150","28570","26530"
"In post","2021","Luton","East of England","Heterosexual / straight","410","360","26310","26790"
"In post","2021","Luton","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Luton","East of England","Undeclared","50","40","[c]","[c]"
"In post","2021","Luton","East of England","Unknown","80","70","25040","25730"
"In post","2021","Manchester","North West (England)","Heterosexual / straight","5950","5650","34360","30200"
"In post","2021","Manchester","North West (England)","LGBO","510","500","33130","29270"
"In post","2021","Manchester","North West (England)","Undeclared","760","710","33370","29500"
"In post","2021","Manchester","North West (England)","Unknown","1770","1660","32200","28130"
"In post","2021","Medway","South East (England)","Heterosexual / straight","980","940","31240","29810"
"In post","2021","Medway","South East (England)","LGBO","70","70","31230","31130"
"In post","2021","Medway","South East (England)","Undeclared","100","100","30930","29290"
"In post","2021","Medway","South East (England)","Unknown","260","240","30340","29290"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","450","430","31650","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Undeclared","60","50","32800","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Unknown","130","120","28930","30700"
"In post","2021","Mid and East Antrim","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","South East (England)","Heterosexual / straight","630","590","29880","29290"
"In post","2021","Mid Kent","South East (England)","LGBO","50","40","[c]","[c]"
"In post","2021","Mid Kent","South East (England)","Undeclared","90","80","32580","29750"
"In post","2021","Mid Kent","South East (England)","Unknown","110","110","29240","29290"
"In post","2021","Mid Lancashire","North West (England)","Heterosexual / straight","3560","3220","28330","25560"
"In post","2021","Mid Lancashire","North West (England)","LGBO","170","150","27420","25560"
"In post","2021","Mid Lancashire","North West (England)","Undeclared","500","440","27150","25560"
"In post","2021","Mid Lancashire","North West (England)","Unknown","1380","1220","25310","21440"
"In post","2021","Milton Keynes","South East (England)","Heterosexual / straight","1540","1470","33140","28700"
"In post","2021","Milton Keynes","South East (England)","LGBO","100","100","28950","27570"
"In post","2021","Milton Keynes","South East (England)","Undeclared","180","170","33110","30400"
"In post","2021","Milton Keynes","South East (England)","Unknown","390","380","30240","27850"
"In post","2021","Monmouthshire and Newport","Wales","Heterosexual / straight","3420","3200","34370","30130"
"In post","2021","Monmouthshire and Newport","Wales","LGBO","220","220","33900","29540"
"In post","2021","Monmouthshire and Newport","Wales","Undeclared","260","240","34990","30130"
"In post","2021","Monmouthshire and Newport","Wales","Unknown","1710","1590","32430","29540"
"In post","2021","Na h-Eileanan Siar","Scotland","Heterosexual / straight","130","120","25920","22230"
"In post","2021","Na h-Eileanan Siar","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Northern Ireland","Heterosexual / straight","50","50","21360","20310"
"In post","2021","Newry, Mourne and Down","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Yorkshire and The Humber","Heterosexual / straight","540","470","26180","26620"
"In post","2021","North and North East Lincolnshire","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Yorkshire and The Humber","Undeclared","90","80","25540","26760"
"In post","2021","North and North East Lincolnshire","Yorkshire and The Humber","Unknown","160","150","24600","24880"
"In post","2021","North and West Norfolk","East of England","Heterosexual / straight","730","680","27750","27150"
"In post","2021","North and West Norfolk","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North and West Norfolk","East of England","Undeclared","70","60","31100","31650"
"In post","2021","North and West Norfolk","East of England","Unknown","110","100","27990","27570"
