"Status","Year","Age","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Declared non-disabled","190","180","32350","31060"
"Leaver Dept.","2022","20-29","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Declared non-disabled","70","60","30980","28670"
"Leaver Dept.","2022","20-29","Undeclared","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","70","60","31930","29540"
"Leaver Dept.","2022","20-29","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Declared non-disabled","60","60","27710","25480"
"Leaver Dept.","2022","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","1740","1380","31720","32000"
"Leaver Dept.","2022","20-29","White","Declared disabled","370","350","30230","28590"
"Leaver Dept.","2022","20-29","White","Declared non-disabled","3030","2940","30690","28080"
"Leaver Dept.","2022","20-29","White","Undeclared","130","130","31290","29540"
"Leaver Dept.","2022","20-29","White","Unknown","230","180","30990","29540"
"Leaver Dept.","2022","30-39","Asian","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Declared non-disabled","640","610","34970","31060"
"Leaver Dept.","2022","30-39","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","70","60","37900","35830"
"Leaver Dept.","2022","30-39","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Declared non-disabled","290","280","34470","31060"
"Leaver Dept.","2022","30-39","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Declared non-disabled","170","150","39340","35850"
"Leaver Dept.","2022","30-39","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Declared non-disabled","40","30","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Declared non-disabled","90","90","35960","34020"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","80","80","41950","40070"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","100","90","39380","37340"
"Leaver Dept.","2022","30-39","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Declared non-disabled","100","90","37130","29500"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","1110","820","39270","33300"
"Leaver Dept.","2022","30-39","White","Declared disabled","390","370","36290","32330"
"Leaver Dept.","2022","30-39","White","Declared non-disabled","3050","2880","39000","35590"
"Leaver Dept.","2022","30-39","White","Undeclared","130","120","34190","30990"
"Leaver Dept.","2022","30-39","White","Unknown","280","240","38490","36780"
"Leaver Dept.","2022","40-49","Asian","Declared disabled","50","40","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Declared non-disabled","400","380","41460","34180"
"Leaver Dept.","2022","40-49","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","90","70","46620","40570"
"Leaver Dept.","2022","40-49","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Declared non-disabled","250","240","36590","33190"
"Leaver Dept.","2022","40-49","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Declared non-disabled","70","70","43350","39600"
"Leaver Dept.","2022","40-49","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Declared non-disabled","70","70","41380","36690"
"Leaver Dept.","2022","40-49","Undeclared","Undeclared","60","50","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","140","120","47420","42550"
"Leaver Dept.","2022","40-49","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Declared non-disabled","80","70","39660","33250"
"Leaver Dept.","2022","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","620","370","46850","42230"
"Leaver Dept.","2022","40-49","White","Declared disabled","310","280","38880","33280"
"Leaver Dept.","2022","40-49","White","Declared non-disabled","2310","2140","44070","39030"
"Leaver Dept.","2022","40-49","White","Undeclared","80","70","37800","32760"
"Leaver Dept.","2022","40-49","White","Unknown","450","390","46520","42380"
"Leaver Dept.","2022","50-59","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Declared non-disabled","160","150","45650","36450"
"Leaver Dept.","2022","50-59","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","60","50","62200","51720"
"Leaver Dept.","2022","50-59","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Declared non-disabled","150","150","39970","33920"
"Leaver Dept.","2022","50-59","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Declared non-disabled","60","60","39510","33300"
"Leaver Dept.","2022","50-59","Undeclared","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","120","110","50850","50420"
"Leaver Dept.","2022","50-59","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","380","190","44240","36500"
"Leaver Dept.","2022","50-59","White","Declared disabled","260","250","39250","31990"
"Leaver Dept.","2022","50-59","White","Declared non-disabled","1630","1520","43610","36330"
"Leaver Dept.","2022","50-59","White","Undeclared","70","70","37370","34290"
"Leaver Dept.","2022","50-59","White","Unknown","450","390","53380","48860"
"Leaver Dept.","2022","60-64","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Declared disabled","40","30","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Declared non-disabled","270","230","48590","39030"
"Leaver Dept.","2022","60-64","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","120","100","56830","41030"
"Leaver Dept.","2022","65+","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Declared non-disabled","100","70","49520","40070"
"Leaver Dept.","2022","65+","White","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","360","340","20560","20140"
"New entrant CS","2021","16-19","White","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","16-19","White","Declared non-disabled","360","350","21660","21010"
"New entrant CS","2021","16-19","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Declared disabled","130","130","28040","27570"
"New entrant CS","2021","20-29","Asian","Declared non-disabled","1550","1520","27570","27570"
"New entrant CS","2021","20-29","Asian","Undeclared","70","70","27810","27570"
"New entrant CS","2021","20-29","Asian","Unknown","200","200","27790","27140"
"New entrant CS","2021","20-29","Black","Declared disabled","110","110","28430","29290"
"New entrant CS","2021","20-29","Black","Declared non-disabled","750","740","28340","28500"
"New entrant CS","2021","20-29","Black","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","20-29","Black","Unknown","90","90","28900","27270"
"New entrant CS","2021","20-29","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Declared disabled","90","90","26690","27570"
"New entrant CS","2021","20-29","Mixed","Declared non-disabled","550","540","27610","27570"
"New entrant CS","2021","20-29","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Unknown","100","100","29940","28590"
"New entrant CS","2021","20-29","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Declared non-disabled","110","110","29800","30650"
"New entrant CS","2021","20-29","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Declared non-disabled","150","150","28070","27570"
"New entrant CS","2021","20-29","Undeclared","Undeclared","120","110","28470","27570"
"New entrant CS","2021","20-29","Undeclared","Unknown","90","90","23100","19130"
"New entrant CS","2021","20-29","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Declared non-disabled","100","100","26780","24910"
"New entrant CS","2021","20-29","Unknown","Undeclared","130","130","31240","30270"
"New entrant CS","2021","20-29","Unknown","Unknown","7530","7430","26090","24880"
"New entrant CS","2021","20-29","White","Declared disabled","1130","1120","26040","26160"
"New entrant CS","2021","20-29","White","Declared non-disabled","8880","8790","26250","25560"
"New entrant CS","2021","20-29","White","Undeclared","370","360","27100","27570"
"New entrant CS","2021","20-29","White","Unknown","1480","1470","28090","26920"
"New entrant CS","2021","30-39","Asian","Declared disabled","80","80","31150","29290"
"New entrant CS","2021","30-39","Asian","Declared non-disabled","890","860","31020","28590"
"New entrant CS","2021","30-39","Asian","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","120","120","35290","31910"
"New entrant CS","2021","30-39","Black","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Black","Declared non-disabled","580","570","29650","29290"
"New entrant CS","2021","30-39","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","60","60","36170","33790"
"New entrant CS","2021","30-39","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Declared non-disabled","300","290","32310","29140"
"New entrant CS","2021","30-39","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Declared non-disabled","80","80","29520","27570"
"New entrant CS","2021","30-39","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Declared non-disabled","100","100","31850","29290"
"New entrant CS","2021","30-39","Undeclared","Undeclared","90","90","35330","31060"
"New entrant CS","2021","30-39","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Declared non-disabled","80","70","33300","30750"
"New entrant CS","2021","30-39","Unknown","Undeclared","50","50","43090","42470"
"New entrant CS","2021","30-39","Unknown","Unknown","3690","3560","31140","27570"
"New entrant CS","2021","30-39","White","Declared disabled","710","690","28660","27570"
"New entrant CS","2021","30-39","White","Declared non-disabled","5300","5140","30370","27570"
"New entrant CS","2021","30-39","White","Undeclared","210","200","29950","27570"
"New entrant CS","2021","30-39","White","Unknown","900","870","34930","32770"
"New entrant CS","2021","40-49","Asian","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Declared non-disabled","490","480","33070","28590"
"New entrant CS","2021","40-49","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","100","100","38200","34830"
"New entrant CS","2021","40-49","Black","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Black","Declared non-disabled","440","430","31120","30920"
"New entrant CS","2021","40-49","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Declared non-disabled","150","150","30210","27570"
"New entrant CS","2021","40-49","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Declared non-disabled","60","60","31540","30990"
"New entrant CS","2021","40-49","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Declared non-disabled","80","70","34230","29290"
"New entrant CS","2021","40-49","Undeclared","Undeclared","50","50","40370","38890"
"New entrant CS","2021","40-49","Undeclared","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Declared non-disabled","60","50","34250","31060"
"New entrant CS","2021","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","2390","2300","34530","27570"
"New entrant CS","2021","40-49","White","Declared disabled","590","570","29410","27570"
"New entrant CS","2021","40-49","White","Declared non-disabled","3910","3770","31960","27570"
"New entrant CS","2021","40-49","White","Undeclared","190","180","32890","27570"
"New entrant CS","2021","40-49","White","Unknown","570","550","38140","36030"
"New entrant CS","2021","50-59","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Declared non-disabled","190","190","31300","27570"
"New entrant CS","2021","50-59","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Black","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Black","Declared non-disabled","270","270","31200","29290"
"New entrant CS","2021","50-59","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Declared non-disabled","90","90","32050","27570"
"New entrant CS","2021","50-59","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Declared non-disabled","70","70","27530","26250"
"New entrant CS","2021","50-59","Undeclared","Undeclared","60","60","35210","29590"
"New entrant CS","2021","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","1890","1830","33710","26580"
"New entrant CS","2021","50-59","White","Declared disabled","500","480","28090","27570"
"New entrant CS","2021","50-59","White","Declared non-disabled","3660","3530","30450","27570"
"New entrant CS","2021","50-59","White","Undeclared","170","160","30980","27570"
"New entrant CS","2021","50-59","White","Unknown","480","460","36140","34140"
"New entrant CS","2021","60-64","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
