"Status","Year","Region_ITL1","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","South East (England)","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","Heterosexual / straight","60","60","25840","24250"
"New entrant CS","2022","South East (England)","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","Heterosexual / straight","80","80","36180","33000"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Finance","Heterosexual / straight","70","60","34090","33000"
"New entrant CS","2022","South East (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Operational Delivery","Heterosexual / straight","2120","1990","26630","25480"
"New entrant CS","2022","South East (England)","Operational Delivery","LGBO","210","200","27210","25700"
"New entrant CS","2022","South East (England)","Operational Delivery","Undeclared","140","130","27360","26830"
"New entrant CS","2022","South East (England)","Operational Delivery","Unknown","1250","1150","26070","24880"
"New entrant CS","2022","South East (England)","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Other","Heterosexual / straight","160","150","25120","21260"
"New entrant CS","2022","South East (England)","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Other","Unknown","60","60","26310","21170"
"New entrant CS","2022","South East (England)","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Policy","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","South East (England)","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Project Delivery","Heterosexual / straight","70","70","36300","33000"
"New entrant CS","2022","South East (England)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Property","Heterosexual / straight","50","50","38220","35120"
"New entrant CS","2022","South East (England)","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Science and Engineering","Heterosexual / straight","140","130","32960","28910"
"New entrant CS","2022","South East (England)","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Science and Engineering","Unknown","80","80","30220","27010"
"New entrant CS","2022","South East (England)","Security","Heterosexual / straight","70","70","25770","25000"
"New entrant CS","2022","South East (England)","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Security","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","South East (England)","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Heterosexual / straight","70","70","33790","27570"
"New entrant CS","2022","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Unknown","90","80","38320","28000"
"New entrant CS","2022","South East (England)","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Commercial","Heterosexual / straight","110","110","30440","26740"
"New entrant CS","2022","South West (England)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Commercial","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","Heterosexual / straight","220","210","32050","29750"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","Unknown","90","90","33170","31240"
"New entrant CS","2022","South West (England)","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Finance","Heterosexual / straight","110","110","31030","25000"
"New entrant CS","2022","South West (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Geography","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Geography","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Human Resources","Heterosexual / straight","90","80","33600","30450"
"New entrant CS","2022","South West (England)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Human Resources","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Operational Delivery","Heterosexual / straight","1360","1290","26220","23170"
"New entrant CS","2022","South West (England)","Operational Delivery","LGBO","160","160","25030","23170"
"New entrant CS","2022","South West (England)","Operational Delivery","Undeclared","110","100","28610","24620"
"New entrant CS","2022","South West (England)","Operational Delivery","Unknown","700","670","24630","23140"
"New entrant CS","2022","South West (England)","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other","Heterosexual / straight","310","300","27760","24830"
"New entrant CS","2022","South West (England)","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other","Unknown","140","130","27480","24750"
"New entrant CS","2022","South West (England)","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Policy","Heterosexual / straight","170","170","36360","35900"
"New entrant CS","2022","South West (England)","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Policy","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Project Delivery","Heterosexual / straight","240","230","34300","33000"
"New entrant CS","2022","South West (England)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Project Delivery","Unknown","80","80","34220","33000"
"New entrant CS","2022","South West (England)","Property","Heterosexual / straight","50","50","34430","32810"
"New entrant CS","2022","South West (England)","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Science and Engineering","Heterosexual / straight","380","380","33770","31000"
"New entrant CS","2022","South West (England)","Science and Engineering","LGBO","40","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Science and Engineering","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Science and Engineering","Unknown","270","270","27620","25050"
"New entrant CS","2022","South West (England)","Security","Heterosexual / straight","60","60","27130","25000"
"New entrant CS","2022","South West (England)","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Security","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Heterosexual / straight","60","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Heterosexual / straight","140","130","26710","25280"
"New entrant CS","2022","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","140","120","26080","24800"
"New entrant CS","2022","Unknown","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","160","160","20720","16190"
"New entrant CS","2022","Unknown","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Heterosexual / straight","90","90","36370","32000"
"New entrant CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","200","190","36150","28000"
"New entrant CS","2022","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Counter Fraud","Heterosexual / straight","60","60","24180","21260"
"New entrant CS","2022","Wales","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Digital, Data and Technology","Heterosexual / straight","160","160","36400","33640"
"New entrant CS","2022","Wales","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Digital, Data and Technology","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Wales","Economics","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Wales","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Finance","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Wales","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Human Resources","Heterosexual / straight","60","50","32130","29820"
"New entrant CS","2022","Wales","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Legal","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Wales","Legal","LGBO","[c]","[c]","[c]","[c]"
