"Status","Year","Age","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Surrey, East and West Sussex","EO","40","40","[c]","[c]"
"New entrant CS","2021","60-64","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Anglia","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Eastern Scotland","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","60","60","18350","17140"
"New entrant CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Greater Manchester","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Inner London - West","EO","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Merseyside","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northumberland, and Tyne and Wear","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","16-19","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Central Scotland","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","16-19","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Midlands","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","16-19","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Wales and The Valleys","AA/AO","70","60","19060","18310"
"New entrant CS","2022","16-19","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Yorkshire","AA/AO","50","50","21290","21250"
"New entrant CS","2022","16-19","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bedfordshire and Hertfordshire","AA/AO","140","130","24750","24250"
"New entrant CS","2022","20-29","Bedfordshire and Hertfordshire","EO","60","60","27830","27570"
"New entrant CS","2022","20-29","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bedfordshire and Hertfordshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","240","240","24680","25540"
"New entrant CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","80","80","26000","27570"
"New entrant CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","70","70","33670","31990"
"New entrant CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","90","90","23880","23170"
"New entrant CS","2022","20-29","Cheshire","AA/AO","120","110","21810","21300"
"New entrant CS","2022","20-29","Cheshire","EO","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cumbria","AA/AO","60","60","21520","21300"
"New entrant CS","2022","20-29","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","AA/AO","370","370","21470","21250"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","EO","250","240","26320","26590"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","SEO/HEO","120","120","32450","33080"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","Unknown","60","60","23870","23170"
"New entrant CS","2022","20-29","Devon","AA/AO","220","220","21020","21260"
"New entrant CS","2022","20-29","Devon","EO","60","60","25090","24630"
"New entrant CS","2022","20-29","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Dorset and Somerset","AA/AO","130","130","21480","20890"
"New entrant CS","2022","20-29","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset and Somerset","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","East Anglia","AA/AO","340","330","22670","21790"
"New entrant CS","2022","20-29","East Anglia","EO","120","120","26120","26350"
"New entrant CS","2022","20-29","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Anglia","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2022","20-29","East Anglia","Unknown","110","100","22090","23170"
"New entrant CS","2022","20-29","East Wales","AA/AO","520","510","21100","21250"
"New entrant CS","2022","20-29","East Wales","EO","220","210","25780","25860"
"New entrant CS","2022","20-29","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Wales","SEO/HEO","240","240","32120","30710"
"New entrant CS","2022","20-29","East Wales","Unknown","70","70","22690","23170"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","AA/AO","170","170","22180","22600"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Eastern Scotland","AA/AO","660","650","21780","21250"
"New entrant CS","2022","20-29","Eastern Scotland","EO","280","270","27060","27230"
"New entrant CS","2022","20-29","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Eastern Scotland","SEO/HEO","240","230","33940","31540"
"New entrant CS","2022","20-29","Essex","AA/AO","130","130","23200","24250"
"New entrant CS","2022","20-29","Essex","EO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex","Unknown","70","70","24660","24800"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","430","420","20810","21170"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","460","460","23920","24750"
