"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Project Delivery","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Lewisham and Southwark","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Liverpool","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Portsmouth","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Westminster","SEO/HEO","50","40","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","York","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Birmingham","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Durham CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Worcestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","York","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Westminster","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","Tax","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","EO","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","Unknown","[c]","[c]","[c]","[c]"
