"Status","Year","Sex","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Unknown","160","160","28340","26470"
"New entrant CS","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","White","310","300","30660","27660"
"New entrant CS","2021","Male","Cheshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cheshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cheshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Male","Cheshire","White","230","220","28540","27570"
"New entrant CS","2021","Male","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cornwall and Isles of Scilly","White","60","60","25220","21480"
"New entrant CS","2021","Male","Cumbria","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cumbria","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cumbria","White","60","50","30700","24920"
"New entrant CS","2021","Male","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Derbyshire and Nottinghamshire","Unknown","160","160","26860","25560"
"New entrant CS","2021","Male","Derbyshire and Nottinghamshire","White","320","310","28350","25590"
"New entrant CS","2021","Male","Devon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Devon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Devon","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Devon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Devon","Unknown","120","110","26220","22850"
"New entrant CS","2021","Male","Devon","White","370","370","27200","24150"
"New entrant CS","2021","Male","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Dorset and Somerset","Unknown","70","60","25900","22850"
"New entrant CS","2021","Male","Dorset and Somerset","White","180","170","25730","25850"
"New entrant CS","2021","Male","East Anglia","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Anglia","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Anglia","Unknown","120","120","25970","24880"
"New entrant CS","2021","Male","East Anglia","White","470","470","27900","27570"
"New entrant CS","2021","Male","East Wales","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Male","East Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Wales","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Wales","Unknown","360","360","26150","23050"
"New entrant CS","2021","Male","East Wales","White","470","460","27930","23320"
"New entrant CS","2021","Male","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Yorkshire and Northern Lincolnshire","Unknown","80","70","24110","22350"
"New entrant CS","2021","Male","East Yorkshire and Northern Lincolnshire","White","130","130","25510","24880"
"New entrant CS","2021","Male","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Eastern Scotland","Unknown","450","440","29190","22430"
"New entrant CS","2021","Male","Eastern Scotland","White","430","430","28090","25410"
"New entrant CS","2021","Male","Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Essex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Essex","Unknown","90","90","27980","25560"
"New entrant CS","2021","Male","Essex","White","130","130","27690","29040"
"New entrant CS","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","60","60","34450","29590"
"New entrant CS","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Black","40","40","[c]","[c]"
"New entrant CS","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","320","310","29620","26580"
"New entrant CS","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","White","1000","980","32730","27710"
"New entrant CS","2021","Male","Greater Manchester","Asian","140","140","28900","27570"
"New entrant CS","2021","Male","Greater Manchester","Black","40","40","[c]","[c]"
"New entrant CS","2021","Male","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Greater Manchester","Unknown","460","450","28500","25560"
"New entrant CS","2021","Male","Greater Manchester","White","590","580","29480","27570"
"New entrant CS","2021","Male","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Hampshire and Isle of Wight","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Male","Hampshire and Isle of Wight","Unknown","210","200","29890","26350"
"New entrant CS","2021","Male","Hampshire and Isle of Wight","White","570","560","30020","27570"
"New entrant CS","2021","Male","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Herefordshire, Worcestershire and Warwickshire","White","130","120","26360","22850"
"New entrant CS","2021","Male","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Highlands and Islands","White","80","80","24820","24150"
"New entrant CS","2021","Male","Inner London - East","Asian","230","230","36990","31060"
"New entrant CS","2021","Male","Inner London - East","Black","140","140","31030","31060"
"New entrant CS","2021","Male","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Inner London - East","Mixed","60","60","36310","31060"
"New entrant CS","2021","Male","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Inner London - East","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Male","Inner London - East","Unknown","260","260","35960","31060"
"New entrant CS","2021","Male","Inner London - East","White","560","540","39230","33400"
"New entrant CS","2021","Male","Inner London - West","Asian","300","300","35580","31800"
"New entrant CS","2021","Male","Inner London - West","Black","150","150","35740","32320"
"New entrant CS","2021","Male","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Inner London - West","Mixed","110","110","36870","33570"
"New entrant CS","2021","Male","Inner London - West","Other ethnicity","30","30","[c]","[c]"
"New entrant CS","2021","Male","Inner London - West","Undeclared","110","100","37840","34550"
"New entrant CS","2021","Male","Inner London - West","Unknown","1330","1320","40920","33570"
"New entrant CS","2021","Male","Inner London - West","White","1640","1630","39240","33880"
"New entrant CS","2021","Male","Kent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Kent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Kent","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Kent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Kent","Unknown","160","160","24660","24880"
"New entrant CS","2021","Male","Kent","White","310","300","27530","28590"
"New entrant CS","2021","Male","Lancashire","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Male","Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lancashire","Unknown","130","130","23170","21010"
"New entrant CS","2021","Male","Lancashire","White","420","420","23760","21010"
"New entrant CS","2021","Male","Leicestershire, Rutland and Northamptonshire","Asian","100","90","25310","22350"
"New entrant CS","2021","Male","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Leicestershire, Rutland and Northamptonshire","Unknown","110","100","23540","22850"
"New entrant CS","2021","Male","Leicestershire, Rutland and Northamptonshire","White","150","140","25520","23460"
"New entrant CS","2021","Male","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Lincolnshire","White","120","120","27380","25190"
"New entrant CS","2021","Male","Merseyside","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Merseyside","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Merseyside","Unknown","210","200","25370","21430"
"New entrant CS","2021","Male","Merseyside","White","290","290","28390","26370"
"New entrant CS","2021","Male","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Eastern Scotland","White","60","50","28910","27570"
"New entrant CS","2021","Male","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North Yorkshire","Unknown","60","50","26430","23540"
"New entrant CS","2021","Male","North Yorkshire","White","180","180","30750","27570"
"New entrant CS","2021","Male","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Unknown","110","100","22890","20140"
"New entrant CS","2021","Male","Northern Ireland","White","90","90","24880","20310"
"New entrant CS","2021","Male","Northumberland and Tyne and Wear","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Male","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northumberland and Tyne and Wear","Unknown","400","400","23890","21010"
"New entrant CS","2021","Male","Northumberland and Tyne and Wear","White","720","710","25340","21010"
"New entrant CS","2021","Male","Outer London - East and North East","Asian","110","110","29700","31060"
"New entrant CS","2021","Male","Outer London - East and North East","Black","50","50","[c]","[c]"
"New entrant CS","2021","Male","Outer London - East and North East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - East and North East","Unknown","80","70","28230","30150"
"New entrant CS","2021","Male","Outer London - East and North East","White","90","90","28710","30150"
"New entrant CS","2021","Male","Outer London - South","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Male","Outer London - South","Black","50","50","[c]","[c]"
"New entrant CS","2021","Male","Outer London - South","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - South","Unknown","240","240","36650","31960"
"New entrant CS","2021","Male","Outer London - South","White","130","130","32920","31060"
"New entrant CS","2021","Male","Outer London - West and North West","Asian","140","140","29990","31060"
"New entrant CS","2021","Male","Outer London - West and North West","Black","70","70","29570","31060"
"New entrant CS","2021","Male","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Outer London - West and North West","Unknown","140","140","29740","28670"
"New entrant CS","2021","Male","Outer London - West and North West","White","170","170","32170","31060"
"New entrant CS","2021","Male","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Shropshire and Staffordshire","Unknown","130","120","25730","22850"
"New entrant CS","2021","Male","Shropshire and Staffordshire","White","280","270","26230","24920"
"New entrant CS","2021","Male","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South Yorkshire","Unknown","150","140","29320","22850"
"New entrant CS","2021","Male","South Yorkshire","White","260","260","28000","24620"
"New entrant CS","2021","Male","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Southern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Southern Scotland","Unknown","100","90","21040","20140"
"New entrant CS","2021","Male","Southern Scotland","White","110","100","24920","25780"
"New entrant CS","2021","Male","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Surrey, East and West Sussex","Unknown","130","120","26820","25810"
"New entrant CS","2021","Male","Surrey, East and West Sussex","White","350","340","27320","27570"
"New entrant CS","2021","Male","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tees Valley and Durham","Unknown","80","80","24230","22850"
"New entrant CS","2021","Male","Tees Valley and Durham","White","200","200","23560","21170"
"New entrant CS","2021","Male","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Unknown","210","210","39990","28000"
"New entrant CS","2021","Male","Unknown","White","120","120","31390","27570"
"New entrant CS","2021","Male","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Central Scotland","Unknown","230","220","27250","23500"
"New entrant CS","2021","Male","West Central Scotland","White","430","420","27280","23450"
"New entrant CS","2021","Male","West Midlands","Asian","180","180","26840","26060"
"New entrant CS","2021","Male","West Midlands","Black","40","40","[c]","[c]"
"New entrant CS","2021","Male","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands","Unknown","250","250","28700","22920"
"New entrant CS","2021","Male","West Midlands","White","330","330","32740","27570"
"New entrant CS","2021","Male","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
