"Status","Year","Region_ITL1","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Northern Ireland","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Corporate Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Digital, Data and Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Medicine","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Medicine","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Operational Delivery","Eastern Scotland","280","270","22930","20810"
"New entrant CS","2021","Scotland","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Operational Delivery","North Eastern Scotland","50","50","24140","20810"
"New entrant CS","2021","Scotland","Operational Delivery","Southern Scotland","130","120","20610","20140"
"New entrant CS","2021","Scotland","Operational Delivery","West Central Scotland","250","240","23790","20810"
"New entrant CS","2021","Scotland","Other","Eastern Scotland","50","40","[c]","[c]"
"New entrant CS","2021","Scotland","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other","West Central Scotland","160","160","25520","23450"
"New entrant CS","2021","Scotland","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Security","West Central Scotland","60","60","22670","23540"
"New entrant CS","2021","Scotland","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Tax","Eastern Scotland","350","340","20930","20140"
"New entrant CS","2021","Scotland","Tax","Southern Scotland","100","100","20140","20140"
"New entrant CS","2021","Scotland","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Eastern Scotland","1280","1240","31880","27570"
"New entrant CS","2021","Scotland","Unknown","Highlands and Islands","130","130","25670","26160"
"New entrant CS","2021","Scotland","Unknown","North Eastern Scotland","120","120","29400","27570"
"New entrant CS","2021","Scotland","Unknown","Southern Scotland","210","210","27110","27570"
"New entrant CS","2021","Scotland","Unknown","West Central Scotland","890","870","27510","26160"
"New entrant CS","2021","Scotland","Veterinarian","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Veterinarian","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Communications","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"New entrant CS","2021","South East (England)","Digital, Data and Technology","Hampshire and Isle of Wight","90","90","38420","34490"
"New entrant CS","2021","South East (England)","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Economics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Finance","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2021","South East (England)","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Human Resources","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2021","South East (England)","Human Resources","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Legal","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Medicine","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Medicine","Hampshire and Isle of Wight","50","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Medicine","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Medicine","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","380","360","25710","24020"
"New entrant CS","2021","South East (England)","Operational Delivery","Hampshire and Isle of Wight","580","550","25420","23970"
"New entrant CS","2021","South East (England)","Operational Delivery","Kent","550","540","24800","24880"
"New entrant CS","2021","South East (England)","Operational Delivery","Surrey, East and West Sussex","470","460","24880","24370"
"New entrant CS","2021","South East (England)","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Other","Berkshire, Buckinghamshire and Oxfordshire","80","80","24990","20920"
"New entrant CS","2021","South East (England)","Other","Hampshire and Isle of Wight","130","130","26960","21590"
"New entrant CS","2021","South East (England)","Other","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Planning","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Policy","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Project Delivery","Hampshire and Isle of Wight","120","120","35490","33000"
"New entrant CS","2021","South East (England)","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Property","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Property","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Psychology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Psychology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Psychology","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Psychology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Science and Engineering","Hampshire and Isle of Wight","50","50","29790","28650"
"New entrant CS","2021","South East (England)","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Science and Engineering","Surrey, East and West Sussex","50","50","28350","24370"
"New entrant CS","2021","South East (England)","Security","Berkshire, Buckinghamshire and Oxfordshire","100","100","28560","25540"
"New entrant CS","2021","South East (England)","Security","Hampshire and Isle of Wight","90","90","28050","24540"
"New entrant CS","2021","South East (England)","Security","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Tax","Hampshire and Isle of Wight","80","80","20140","20140"
"New entrant CS","2021","South East (England)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","450","450","27410","27570"
"New entrant CS","2021","South East (England)","Unknown","Hampshire and Isle of Wight","400","380","27260","27570"
"New entrant CS","2021","South East (England)","Unknown","Kent","520","520","28060","29290"
"New entrant CS","2021","South East (England)","Unknown","Surrey, East and West Sussex","730","700","26550","27570"
"New entrant CS","2021","South East (England)","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Veterinarian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Commercial","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","32880","28000"
"New entrant CS","2021","South West (England)","Communications","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Digital, Data and Technology","Devon","100","100","30900","27130"
"New entrant CS","2021","South West (England)","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","180","180","38040","36500"
"New entrant CS","2021","South West (England)","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Finance","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","110","100","30610","25000"
"New entrant CS","2021","South West (England)","Human Resources","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","30220","22780"
"New entrant CS","2021","South West (England)","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Legal","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"New entrant CS","2021","South West (England)","Medicine","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Medicine","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Medicine","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Operational Delivery","Devon","380","360","23160","22350"
"New entrant CS","2021","South West (England)","Operational Delivery","Dorset and Somerset","200","190","23550","22350"
"New entrant CS","2021","South West (England)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","760","720","26490","22890"
"New entrant CS","2021","South West (England)","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other","Dorset and Somerset","30","30","[c]","[c]"
"New entrant CS","2021","South West (England)","Other","Gloucestershire, Wiltshire and Bath/Bristol area","220","220","27360","20920"
"New entrant CS","2021","South West (England)","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Policy","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","33780","30190"
"New entrant CS","2021","South West (England)","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Project Delivery","Devon","50","50","[c]","[c]"
"New entrant CS","2021","South West (England)","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","270","260","36230","33000"
"New entrant CS","2021","South West (England)","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Property","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Psychology","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Science and Engineering","Devon","60","60","27360","24660"
"New entrant CS","2021","South West (England)","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","440","430","30170","28590"
"New entrant CS","2021","South West (England)","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Security","Devon","40","30","[c]","[c]"
"New entrant CS","2021","South West (England)","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Security","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","29410","23540"
"New entrant CS","2021","South West (England)","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Cornwall and Isles of Scilly","130","130","25360","27570"
"New entrant CS","2021","South West (England)","Unknown","Devon","330","310","24480","27570"
"New entrant CS","2021","South West (England)","Unknown","Dorset and Somerset","200","190","25530","27570"
"New entrant CS","2021","South West (England)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","600","570","27570","27570"
"New entrant CS","2021","South West (England)","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Veterinarian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","850","840","32060","27570"
"New entrant CS","2021","Wales","Commercial","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Communications","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Digital, Data and Technology","East Wales","150","150","35140","32640"
"New entrant CS","2021","Wales","Digital, Data and Technology","West Wales and The Valleys","60","60","33760","26130"
"New entrant CS","2021","Wales","Economics","East Wales","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Finance","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Human Resources","East Wales","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Inspector of Education and Training","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Intelligence Analysis","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Legal","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Medicine","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Operational Delivery","East Wales","740","720","23620","22850"
"New entrant CS","2021","Wales","Operational Delivery","West Wales and The Valleys","510","470","21600","21590"
"New entrant CS","2021","Wales","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Other","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Planning","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Policy","East Wales","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Project Delivery","East Wales","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Property","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Psychology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Security","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Social Research","East Wales","70","60","32010","29540"
"New entrant CS","2021","Wales","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
